,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,3219000.000,92000.000
AdvertisingExpense,2500000.000,5100000.000
AmortizationOfDebtDiscountPremium,,-424000.000
AmortizationOfFinancingCosts,3161000.000,1720000.000
AmortizationOfIntangibleAssets,2000000.000,2000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,-14308000.000,11263000.000
BusinessAcquisitionsProFormaRevenue,384737000.000,502883000.000
BusinessCombinationAcquisitionRelatedCosts,217000.000,1739000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,0.000,
CashPeriodIncreaseDecrease,-21185000.000,8836000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,10290000.000
CostsAndExpenses,333360000.000,356491000.000
CurrentFederalTaxExpenseBenefit,0.000,0.000
CurrentForeignTaxExpenseBenefit,,-163000.000
CurrentIncomeTaxExpenseBenefit,365000.000,187000.000
CurrentStateAndLocalTaxExpenseBenefit,365000.000,350000.000
DeferredFederalIncomeTaxExpenseBenefit,8706000.000,6402000.000
DeferredForeignIncomeTaxExpenseBenefit,,-42000.000
DeferredIncomeTaxExpenseBenefit,10507000.000,7737000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,1801000.000,1377000.000
Depreciation,14800000.000,14700000.000
EarningsPerShareBasic,-1.410,0.580
EarningsPerShareDiluted,-1.410,0.370
EffectOfExchangeRateOnCashAndCashEquivalents,,239000.000
EffectiveIncomeTaxRateContinuingOperations,0.350,0.350
GainLossOnDispositionOfAssets1,-90000.000,12029000.000
GainsLossesOnExtinguishmentOfDebt,,-30305000.000
GeneralAndAdministrativeExpense,24996000.000,25411000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-6081000.000,18170000.000
IncomeTaxExpenseBenefit,10872000.000,7924000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,94000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,77000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-2128000.000,6359000.000
IncomeTaxReconciliationNondeductibleExpense,1821000.000,366000.000
IncomeTaxReconciliationOtherAdjustments,190000.000,
IncomeTaxReconciliationPriorYearIncomeTaxes,,-128000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,1408000.000,1156000.000
IncomeTaxReconciliationTaxExemptIncome,4550000.000,0.000
IncomeTaxesPaidNet,446000.000,622000.000
IncreaseDecreaseInAccountsPayable,-2086000.000,33000.000
IncreaseDecreaseInAccountsReceivable,6757000.000,2015000.000
IncreaseDecreaseInAccruedLiabilities,-941000.000,1657000.000
IncreaseDecreaseInInterestPayableNet,-166000.000,-4335000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,39000.000,2884000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1747000.000,6805000.000
InterestExpense,46502000.000,35979000.000
InterestPaid,43361000.000,38978000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,468000.000,
NetCashProvidedByUsedInFinancingActivities,-26738000.000,54431000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-26738000.000,54431000.000
NetCashProvidedByUsedInInvestingActivities,-39709000.000,-71777000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-39709000.000,-71777000.000
NetCashProvidedByUsedInOperatingActivities,45262000.000,25943000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,45262000.000,25943000.000
NetIncomeLoss,-17372000.000,9830000.000
NetIncomeLossAttributableToNoncontrollingInterest,-419000.000,-416000.000
OperatingIncomeLoss,40532000.000,84731000.000
OperatingLeasesRentExpenseNet,16900000.000,19200000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,78000.000
