,2011-03-31,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1520000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2343000.000,,,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,-734000.000,,-845000.000,,,,-790000.000,,,,-705000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,4400000.000,3600000.000,4100000.000,-7700000.000,4400000.000,,,,
AssetImpairmentCharges,,,2135000.000,0.000,0.000,0.000,0.000,,0.000,,1023000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,1569000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,1569000.000,,0.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,-2805000.000,,0.000,,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,19901000.000,22320000.000,,,32494000.000,41338000.000,43031.000,68478969.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-19381000.000,-21719000.000,,,-39756000.000,-35957000.000,-27823.000,-76820177.000,
BusinessAcquisitionsProFormaRevenue,,,322979000.000,374802000.000,,,472368000.000,475926000.000,491733.000,1011832267.000,
CapitalLeaseObligationsIncurred,194000.000,,0.000,,,,32596000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-30183000.000,,6335000.000,,,,53729000.000,,,,-18002000.000
ComprehensiveIncomeNetOfTax,-24150000.000,,-19381000.000,-21719000.000,-16252000.000,-27492000.000,-39756000.000,-35957000.000,-27823000.000,-49025000.000,-48446000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-19395000.000,-21753000.000,-16402000.000,-27525000.000,-39665000.000,,,,
CostsAndExpenses,288076000.000,289563000.000,303078000.000,352482000.000,356691000.000,458092000.000,439874000.000,434588000.000,448702000.000,495100000.000,498512000.000
DepreciationAndAmortization,28087000.000,29438000.000,32570000.000,32993000.000,32461000.000,42605000.000,45218000.000,45194000.000,,,46228000.000
DepreciationDepletionAndAmortization,,,,,,,,,45202000.000,,46228000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,199031000.000,205358000.000,213473000.000,213571000.000,216943000.000,275648000.000,323741000.000,319848000.000,,,
DirectOperatingCosts,,,,,,,,,329627000.000,,351716000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,-5007000.000,-2698000.000,,,,,,
EarningsPerShareBasic,-0.510,0.500,,-0.490,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.430,,-0.360,,-0.880,-0.770,-0.590,-1.040,-1.020
EarningsPerShareDiluted,-0.510,0.490,,-0.490,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,79000.000
GainLossOnContractTermination,,,,,,,,,,,-85000.000
GainLossOnDerivativeInstrumentsNetPretax,0.000,509000.000,-211000.000,-534000.000,-174000.000,-29000.000,5000.000,172000.000,-100000.000,-83000.000,-71000.000
GainLossOnDispositionOfAssets,,,,,,,,,,,131000.000
GainOnPurchaseOfBusiness,,42110000.000,,0.000,0.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,493000.000,,,,-233000.000
GeneralAndAdministrativeExpense,23213000.000,21721000.000,23423000.000,22987000.000,23082000.000,26133000.000,29440000.000,28891000.000,28130000.000,30602000.000,29644000.000
HealthCareOrganizationResidentServiceRevenue,,,,,,,,,483858000.000,,513817000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,2135000.000,,,,0.000,,,,
ImpairmentOfRealEstate,,,,,,,,,,,2399000.000
IncomeLossFromContinuingOperations,,,,,,,,-30965000.000,-28059000.000,,-47469000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,22678000.000,-22493000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,22787000.000,-19123000.000,-16422000.000,-13380000.000,-29603000.000,-38559000.000,-29775000.000,-28236000.000,-44661000.000,-46774000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-16746000.000,-13704000.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.300,,,-0.660,-0.590,,-0.990
IncomeLossFromContinuingOperationsPerBasicShare,-0.510,0.510,,-0.380,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.510,0.500,,-0.380,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,0.000,397000.000,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,-5368000.000,146000.000,,-1539000.000
