,2011-03-31,2011-06-30,2011-09-30,2011-10-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,41469000.000,47395000.000,47571000.000,,34174000.000,38380000.000,53237000.000,38440000.000,42601000.000,31863000.000,33723000.000,24651000.000,29640000.000,25498000.000,29660000.000,21968000.000,28677000.000,17636000.000,28293000.000,25906000.000,18579000.000,13831000.000,16000000.000,10099000.000,13270000.000
AccountsReceivableNetCurrent,64147000.000,57968000.000,57471000.000,,61989000.000,55582000.000,65021000.000,68940000.000,50420000.000,53518000.000,41694000.000,34650000.000,31582000.000,31283000.000,32463000.000,24564000.000,26382000.000,25872000.000,27696000.000,31618000.000,27746000.000,27502000.000,25457000.000,22825000.000,23473000.000
AccountsReceivableNetNoncurrent,9667000.000,11374000.000,10459000.000,,8677000.000,8322000.000,8016000.000,6832000.000,6652000.000,6029000.000,5552000.000,5208000.000,4758000.000,4494000.000,4235000.000,2926000.000,3011000.000,2887000.000,2874000.000,3958000.000,3686000.000,3333000.000,3128000.000,3055000.000,2873000.000
AccruedAdvertisingCurrent,27855000.000,22868000.000,20859000.000,,27441000.000,23680000.000,20993000.000,20963000.000,20634000.000,22630000.000,25733000.000,17599000.000,22297000.000,17001000.000,25472000.000,13162000.000,21757000.000,12735000.000,15026000.000,,,,,,
AccruedIncomeTaxesCurrent,17254000.000,9132000.000,11541000.000,,,,,,,,,14994000.000,603000.000,2221000.000,1506000.000,1633000.000,1579000.000,1545000.000,1717000.000,1061000.000,5146000.000,1600000.000,1730000.000,1830000.000,2313000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,498449000.000,,,,499176000.000,,,,326396000.000,,,,448916000.000,,,,381415000.000,376892000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8247000.000,11457000.000,-310000.000,,292000.000,-9552000.000,-9015000.000,-4785000.000,-6527000.000,-3712000.000,2798000.000,-503000.000,-531000.000,-638000.000,-746000.000,-853000.000,-658000.000,-701000.000,-620000.000,-880000.000,-364000.000,-330000.000,87000.000,-258000.000,-194000.000
AdditionalPaidInCapital,582497000.000,588676000.000,592929000.000,,594223000.000,597586000.000,599534000.000,596826000.000,598903000.000,600796000.000,602735000.000,600904000.000,602440000.000,603656000.000,604789000.000,606531000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,607643000.000,608935000.000,610063000.000,610784000.000,611472000.000,612449000.000,613611000.000,613325000.000,614571000.000
AllowanceForDoubtfulAccountsReceivable,,78053000.000,70085000.000,,59789000.000,53687000.000,49471000.000,47232000.000,41806000.000,40990000.000,31243000.000,28087000.000,25763000.000,24770000.000,23730000.000,14517000.000,14140000.000,14359000.000,14911000.000,20229000.000,22768000.000,21008000.000,21058000.000,23142000.000,24153000.000
