,2011-12-31,2012-12-31,2013-12-31
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,795000.000,90000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,952000.000,447000.000
AmortizationOfFinancingCosts,105000.000,82000.000,55000.000
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,318000.000,92000.000
CashPeriodIncreaseDecrease,11000.000,-13000.000,-34000.000
ComprehensiveIncomeNetOfTax,,-424000.000,-35000.000
DerivativeGainLossOnDerivativeNet,,282000.000,90000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,267000.000,167000.000
GainLossOnDerivativeInstrumentsNetPretax,,-293000.000,-139000.000
GainLossOnSaleOfPropertyPlantEquipment,161000.000,124000.000,216000.000
GeneralAndAdministrativeExpense,423000.000,360000.000,306000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,24000.000,-21000.000,-45000.000
IncreaseDecreaseInDueToAffiliates,-74000.000,-14000.000,-213000.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-113000.000,,
IncreaseDecreaseInLeasingReceivables,-19000.000,,
IncreaseDecreaseInOtherOperatingAssets,-15000.000,-39000.000,-27000.000
IncreaseDecreaseInRestrictedCash,-764000.000,-667000.000,-352000.000
IncreaseDecreaseInSecurityDeposits,-166000.000,-189000.000,-68000.000
InterestAndFeeIncomeLoansLeaseFinancing,1463000.000,667000.000,201000.000
InterestExpense,761000.000,482000.000,171000.000
InterestPaid,-1033000.000,414000.000,120000.000
LateFeeIncomeGeneratedByServicingFinancialAssetsAmount,,162000.000,60000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.010,0.010
ManagementFeeAmountPaid,,0.000,
NetCashProvidedByUsedInFinancingActivities,-14356000.000,-7133000.000,-1741000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-14356000.000,-7133000.000,-1741000.000
NetCashProvidedByUsedInInvestingActivities,13990000.000,7029000.000,2130000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,13990000.000,7029000.000,2130000.000
NetCashProvidedByUsedInOperatingActivities,377000.000,91000.000,-423000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,377000.000,91000.000,-423000.000
NetIncomeLoss,-2056000.000,-999000.000,-264000.000
NetIncomeLossAllocatedToLimitedPartners,-2035000.000,989000.000,-261000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-11.850,5.760,-1.520
OperatingExpenses,4235000.000,2046000.000,770000.000
OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,195000.000,40000.000,4000.000
OperatingLeasesIncomeStatementLeaseRevenue,259000.000,64000.000,18000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,575000.000,229000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,445000.000,575000.000,229000.000
OtherIncome,296000.000,192000.000,71000.000
PartnersCapitalAccountDistributions,344000.000,204000.000,
PartnersCapitalAccountPublicSaleOfUnits,,17100000.000,17100000.000
PartnersCapitalAccountUnitsSoldInPublicOffering,,171746.000,171746.000
PaymentsOfCapitalDistribution,,204000.000,0.000
PaymentsToAcquireLoansAndLeasesHeldForInvestment,0.000,7000.000,0.000
ProceedsFromIssuanceOfDebt,0.000,,
ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,14156000.000,7225000.000,2198000.000
ProfitLoss,-2056000.000,-999000.000,-264000.000
ProvisionForLoanAndLeaseLosses,2550000.000,795000.000,90000.000
RelatedPartyCosts,193000.000,76000.000,60000.000
RepaymentsOfBankDebt,14776000.000,7496000.000,2093000.000
Revenues,2179000.000,1047000.000,506000.000
SalesRevenueNet,1883000.000,855000.000,435000.000
ServiceManagementCosts,0.000,,
UnrealizedGainLossOnDerivatives,240000.000,-293000.000,-139000.000
