,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AmortizationOfDebtDiscountPremium,,,,,,1412.000,,27673.000,,20893.000,,,,25114.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,242.000,,,,-62.000,,,,16376.000,,,,-1058.000,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,,,,,16270.000,,,,,,,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,-118683.000,,32483.000,,16742.000,12118.000,-2136.000,-14247.000
ComprehensiveIncomeNetOfTax,-255936.000,,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,-19131.000,,,,-31988.000,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,13000.000,,,,21295.000,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,,,,,,16270.000,284.000,5234.000,245450.000,118683.000,-100638.000,,,,,,
DerivativeLossOnDerivative,,,,,,-16270.000,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,-0.000,-0.010,0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,9029.000,33886.000,44090.000,25357.000,155012.000,53433.000,18189.000,16779.000,14922.000,20366.000,21791.000,12393.000,17969.000,11713.000,20578.000,13690.000,18418.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-129054.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,129054.000,,-212604.000,-52375.000,-61561.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,7179.000,,,,69664.000,,,,41015.000,,,,38990.000,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,54640.000,,,,38669.000,,,,,,,
InterestExpense,1854.000,7414.000,9691.000,9272.000,26966.000,16518.000,15930.000,42932.000,32374.000,37783.000,34668.000,47459.000,22046.000,38991.000,17880.000,20383.000,13606.000
InterestExpenseRelatedParty,,7114.000,,,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,25000.000,,,,,,,,,,,,,,,
LiquidityDisclosureFutureObligationsNotExpectedToBeRepaidAmount,,,,,,,,,,,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,319701.000,,,,64972.000,,,,32500.000,,,,2000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,319701.000,,,,64972.000,,,,32500.000,,,,2000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-88226.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-88226.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-231233.000,,,,-65034.000,,,,-16124.000,,,,-3058.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-231233.000,,,,-65034.000,,,,-16124.000,,,,-3058.000,,,
NetIncomeLoss,-274603.000,-272538.000,-116704.000,,,-166652.000,,-129054.000,,-212604.000,-52375.000,,,-63362.000,-58190.000,-67109.000,-77171.000
OperatingExpenses,274603.000,264016.000,106647.000,131190.000,258773.000,133864.000,239861.000,80888.000,51973.000,56138.000,118345.000,46585.000,55870.000,41113.000,52428.000,44590.000,49318.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,,1108.000,366.000,175.000,,,,,,,,,,,,,
OtherNonoperatingExpense,,,,,,32788.000,49002.000,48166.000,29528.000,156466.000,-65970.000,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,-14976.000,,-22249.000,-5762.000,-22519.000,-27853.000
ProceedsFromCollectionOfAdvanceToAffiliate,,,,,,,,,,0.000,,,,,,,
ProceedsFromIssuanceOfCommonStock,,200000.000,,,,,,,,,,,,,,,
ProceedsFromSubordinatedShortTermDebt,,,,,,37500.000,,,,32500.000,,,,,,,
ProfessionalFees,1748.000,3000.000,8175.000,2000.000,,,,,,,,,,,,,
ProfitLoss,,,,-140636.000,,-166652.000,-256075.000,,,,,,,,,,
UnrealizedGainLossOnSecurities,18667.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,469303586.000,643877856.000,685660823.000,-1175261993.000
