,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,2053359.000,2520912.000,3046800.000,1949000.000,4087000.000,3999000.000,4018000.000,5234000.000,5974000.000,6841000.000,5607000.000,7513000.000,4890000.000,6624000.000
AccountsReceivableGrossCurrent,,,,7905000.000,,,,14583000.000,,,,12112000.000,,
AccountsReceivableNetCurrent,3423030.000,4362238.000,5842849.000,7652000.000,5226000.000,7473000.000,7006000.000,14055000.000,9093000.000,9426000.000,8198000.000,11172000.000,7687000.000,9029000.000
AccruedLiabilitiesCurrent,1488681.000,1686425.000,1190483.000,2920000.000,2586000.000,1914000.000,2603000.000,2121000.000,2173000.000,2177000.000,2022000.000,1629000.000,2484000.000,756000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,11240000.000,,,,15545000.000,,,,19256000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,13833.000,12282.000,18811.000,8000.000,39000.000,37000.000,32000.000,20000.000,40000.000,3000.000,-3000.000,-1000.000,,
AdditionalPaidInCapital,288376702.000,293861259.000,297689896.000,303255000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,372102000.000,377142000.000,380215000.000,384551000.000,387491000.000,391981000.000,394926000.000,398623000.000,426454000.000,431844000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,735000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,253000.000,,,,,,,,,,
Assets,142388917.000,130017056.000,116564699.000,106464000.000,155125000.000,141334000.000,128518000.000,125119000.000,120642000.000,109190000.000,90334000.000,112392000.000,112714000.000,98543000.000
AssetsCurrent,128359223.000,114422564.000,101049596.000,90751000.000,139150000.000,124059000.000,110923000.000,106984000.000,102567000.000,90881000.000,70986000.000,92092000.000,79934000.000,65133000.000
AssetsFairValueDisclosureRecurring,107223000.000,92567000.000,78120000.000,66156000.000,108286000.000,93328000.000,80312000.000,51420000.000,51552000.000,37707000.000,24735000.000,48801000.000,30884000.000,32930000.000
AvailableForSaleSecurities,33948000.000,30097000.000,44319000.000,36048000.000,53696000.000,51656000.000,38363000.000,27796000.000,27492000.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,9000.000,39000.000,39000.000,32000.000,23000.000,40000.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,1000.000,,2000.000,,3000.000,,,,,,
AvailableForSaleSecuritiesAmortizedCost,33934000.000,30085000.000,44300000.000,36040000.000,53657000.000,51619000.000,38331000.000,27776000.000,27452000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,76825800.000,64207844.000,35558073.000,31176000.000,62549000.000,45921000.000,43205000.000,43088000.000,40610000.000,30250000.000,17956000.000,44678000.000,40334000.000,27351000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,53500000.000,,
CashCollateralForBorrowedSecurities,50000.000,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,9334635.000,8774141.000,8715070.000,8537488.000,9689941.000,9460181.000,9392291.000,9197092.000,10609997.000,10343557.000,10313419.000,9858000.000,13058000.000,12662000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,22978219.000,23455483.000,23491770.000,23655000.000,29780000.000,30007000.000,30071000.000,30255000.000,30348000.000,30613000.000,30642000.000,31096000.000,49836000.000,50229000.000
CommonStockSharesOutstanding,22978219.000,23455483.000,23491770.000,22926000.000,29780000.000,30007000.000,30071000.000,30254507.000,30348000.000,30613000.000,30642000.000,31096000.000,49836000.000,50229000.000
CommonStockValue,22978.000,23455.000,23492.000,24000.000,30000.000,30000.000,30000.000,30000.000,30000.000,31000.000,31000.000,31000.000,50000.000,50000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,222000.000,,,,378000.000,,
DeferredFinanceCostsNoncurrentGross,,,,,,400000.000,400000.000,400000.000,,,,,,
DeferredRentCreditCurrent,368784.000,,,,,,,,,,,,,
DeferredRentCreditNoncurrent,1819222.000,3004629.000,2853814.000,2700000.000,2546000.000,3084000.000,2915000.000,2743000.000,2469000.000,2207000.000,2191000.000,2609000.000,3976000.000,4351000.000
DeferredRevenue,300000.000,400000.000,500000.000,,700000.000,800000.000,900000.000,,,,,,,
DeferredRevenueCurrent,382888.000,514309.000,638143.000,840000.000,803000.000,1038000.000,1952000.000,1822000.000,1681000.000,1763000.000,9436000.000,5208000.000,3746000.000,3821000.000
DeferredTaxAssetsGross,,,,93191000.000,,,,107942000.000,,,,137267000.000,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,10750000.000,,,,13296000.000,,,,16673000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,69600000.000,,,,79233000.000,,,,100251000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,177200000.000,,,,226300000.000,,,,283500000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,190600000.000,,,,235100000.000,,,,269700000.000,,
DeferredTaxAssetsOther,,,,3272000.000,,,,4104000.000,,,,5931000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,2934000.000,,,,1832000.000,,,,2543000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,6481000.000,,,,9309000.000,,,,11332000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,154000.000,,,,168000.000,,,,537000.000,,
DeferredTaxAssetsValuationAllowance,,,,93191000.000,,,,107942000.000,,,,137267000.000,,
EmployeeRelatedLiabilitiesCurrent,6574937.000,5497815.000,8367716.000,9722000.000,8789000.000,8677000.000,9854000.000,11761000.000,9538000.000,10952000.000,10536000.000,10183000.000,11630000.000,13121000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,24700000.000,,,,,,,,14000000.000,,
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,300000.000,,,,300000.000,,,,300000.000,,
GuaranteeObligationsCurrentCarryingValue,,,,,,,,,,,900000.000,1200000.000,1300000.000,1300000.000
HeldToMaturitySecuritiesCurrent,,,,0.000,,,,0.000,,,,0.000,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,0.000,,,,0.000,,,,0.000,,
IntangibleAssetsNetExcludingGoodwill,2617890.000,2538560.000,,,,,,,,,,,,
InventoryAdjustments,796000.000,,,,,,,,,,,,,
InventoryFinishedGoods,2783000.000,2307000.000,2191000.000,2856000.000,2512000.000,2909000.000,,,,,,7425000.000,7984000.000,9926000.000
InventoryFinishedGoodsNetOfReserves,,,,,,,3433000.000,3543000.000,4963000.000,5026000.000,8428000.000,,,
InventoryGross,10961000.000,11551000.000,12121000.000,12229000.000,13808000.000,,,,,,,,,
InventoryNet,10164723.000,11121021.000,11891586.000,11913000.000,13581000.000,14670000.000,17552000.000,17543000.000,20196000.000,21692000.000,22896000.000,21195000.000,23748000.000,25823000.000
InventoryRawMaterials,6200000.000,5831000.000,6098000.000,7085000.000,8091000.000,9132000.000,,,,,,9375000.000,9616000.000,9317000.000
InventoryRawMaterialsNetOfReserves,,,,,,,10649000.000,10606000.000,11541000.000,12071000.000,9879000.000,,,
InventoryValuationReserves,,430000.000,229000.000,316000.000,227000.000,,,,,,,,,
InventoryWorkInProcess,1978000.000,3413000.000,3832000.000,2288000.000,3205000.000,2629000.000,,,,,,4395000.000,6148000.000,6580000.000
InventoryWorkInProcessNetOfReserves,,,,,,,3470000.000,3394000.000,3692000.000,4595000.000,4589000.000,,,
Liabilities,45128344.000,46469589.000,49081423.000,51892000.000,52877000.000,53582000.000,57284000.000,61651000.000,74698000.000,77117000.000,85137000.000,118319000.000,114582000.000,116822000.000
LiabilitiesAndStockholdersEquity,142388917.000,130017056.000,116564699.000,106464000.000,155125000.000,141334000.000,128518000.000,125119000.000,120642000.000,109190000.000,90334000.000,112392000.000,112714000.000,98543000.000
LiabilitiesCurrent,13135541.000,13210680.000,15655954.000,18094000.000,18770000.000,18485000.000,22320000.000,26520000.000,24824000.000,27065000.000,34820000.000,31476000.000,29215000.000,30839000.000
LiabilitiesFairValueDisclosureRecurring,,,26000.000,58000.000,138000.000,169000.000,183000.000,222000.000,324000.000,362000.000,346000.000,378000.000,429000.000,443000.000
LineOfCredit,,,,0.000,,,,,,,,,,
LongTermDebt,,,,30000000.000,30000000.000,30000000.000,30000000.000,30153000.000,,,,81080000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,3750000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,15000000.000,,,,30153000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,11250000.000,,,,,,,,81080000.000,,
LongTermDebtNoncurrent,,,,30000000.000,,,,30153000.000,,,,81080000.000,,
LongTermNotesPayable,,,,29440000.000,29459000.000,29479000.000,29499000.000,29669000.000,44106000.000,44398000.000,44681000.000,78960000.000,73763000.000,74677000.000
LossContingencyAccrualAtCarryingValue,0.000,0.000,0.000,,,,,,,,,,,
NotesPayable,29444846.000,29392352.000,29415563.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,12593000.000,,,,10038000.000,,,,11355000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,2555000.000,,,,2815000.000,,,,3198000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1275000.000,,,,,,,,662000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,3024000.000,,,,1275000.000,,,,643000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,2924000.000,,,,3024000.000,,,,1899000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,2815000.000,,,,2924000.000,,,,3630000.000,,
