,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,-65000.000,-51000.000,-437000.000,32000.000,,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7466000.000,11894000.000,10804000.000,17638000.000,21033000.000,2948000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,26735000.000,,4541000.000,,,
AdvertisingExpense,,1100000.000,900000.000,1900000.000,3900000.000,4900000.000
AllocatedShareBasedCompensationExpense,,18779000.000,10804000.000,17638000.000,21033000.000,2948000.000
AmortizationOfDebtDiscountPremium,4800000.000,10130000.000,9919000.000,9493000.000,9541000.000,9961000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,9500000.000,10000000.000
AmortizationOfIntangibleAssets,,112240000.000,86708000.000,79981000.000,69110000.000,56215000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1300000.000,0.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles,,,,963000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,17778000.000,57458000.000,-55258000.000,-25521000.000,24386000.000,99602000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,0.000
CurrentFederalTaxExpenseBenefit,,-411000.000,0.000,0.000,,
CurrentIncomeTaxExpenseBenefit,,3412000.000,2987000.000,3352000.000,2422000.000,1678000.000
CurrentStateAndLocalTaxExpenseBenefit,,3823000.000,2987000.000,3352000.000,2422000.000,1678000.000
DeferredFederalIncomeTaxExpenseBenefit,,-15930000.000,-65330000.000,7172000.000,-48123000.000,-19496000.000
DeferredIncomeTaxExpenseBenefit,-61993000.000,-18227000.000,-76378000.000,6902000.000,-48262000.000,-27832000.000
DeferredIncomeTaxesAndTaxCredits,,,,,-48262000.000,-27831000.000
DeferredOtherTaxExpenseBenefit,,7200000.000,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-14034000.000,-6121000.000,-270000.000,-139000.000,-8336000.000
Depreciation,,31100000.000,29000000.000,35300000.000,33000000.000,31100000.000
DepreciationAndAmortization,52443000.000,142143000.000,112511000.000,115275000.000,102105000.000,87267000.000
DerivativeGainLossOnDerivativeNet,,,,-21000.000,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,320000.000,-1829000.000,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,62958000.000,108156000.000,0.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,63000000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,71185000.000,132470000.000,0.000,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,11737000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,8227000.000,24314000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,23855000.000,61492000.000,0.000,,
DividendsPreferredStock,4142000.000,13780000.000,6777000.000,,,
DividendsPreferredStockStock,,2652000.000,0.000,0.000,,
EarningsPerShareBasic,0.480,-0.330,0.760,0.050,-2.340,
EarningsPerShareDiluted,0.460,-0.330,0.750,0.050,-2.340,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseAmortization,,0.010,,,,
EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,,13200000.000,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,4600000.000,4100000.000,7100000.000,8400000.000,200000.000
FairValueInputsCapRate,,,,,,0.093
FairValueInputsDiscountRate,,0.095,0.100,0.080,,
FairValueInputsLongTermRevenueGrowthRate,,,,,,0.011
FiniteLivedIntangibleAssetsAcquired,,376000.000,152522000.000,,,
FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,,,,0.000,,
FinitelivedIntangibleAssetsAcquired1,,,,8205000.000,,
GainLossOnDerivativeInstrumentsNetPretax,,12000.000,1852000.000,0.000,0.000,
GainLossOnSaleOfEquityInvestments,11636000.000,,0.000,,,
GainLossOnSaleOfOtherAssets,,,,1342000.000,-2856000.000,95695000.000
GainLossOnSaleOfPropertyPlantEquipment,-43000.000,-2277000.000,3685000.000,1342000.000,-2856000.000,95695000.000
GainOnDerivativeInstrumentsPretax,,,1852000.000,1342000.000,,
GainsLossesOnExtinguishmentOfDebt,-4366000.000,-2432000.000,-34934000.000,0.000,13222000.000,8017000.000
GeneralAndAdministrativeExpense,90761000.000,57438000.000,59830000.000,76428000.000,73403000.000,40148000.000
GoodwillAcquiredDuringPeriod,,3018000.000,130057000.000,886000.000,0.000,
GoodwillAllocationAdjustment,,-10308000.000,0.000,,,
GoodwillAndIntangibleAssetImpairment,,127141000.000,0.000,0.000,565584000.000,604965000.000
GoodwillImpairmentLoss,,100000000.000,,,,
GoodwillPurchaseAccountingAdjustments,,,-1889000.000,,371000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,31628000.000,67021000.000,616000.000,1129000.000,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,15873000.000,36816000.000
ImpairmentOfIntangibleAssetsFinitelived,,127141000.000,0.000,0.000,0.000,1816000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,15873000.000,35000000.000
IncomeLossFromContinuingOperations,,-92177000.000,43613000.000,11769000.000,-546494000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2566000.000,-118729000.000,-24851000.000,22023000.000,-592334000.000,-536874000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-92177000.000,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,-0.700,0.150,0.050,-2.340,-17.450
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.700,0.150,0.050,-2.340,-17.450
IncomeLossFromDiscontinuedOperationsNetOfTax,,59448000.000,132470000.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.370,0.610,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.370,0.600,0.000,0.000,
IncomeLossFromSubsidiariesBeforeTax,,,,,0.000,0.000
IncomeTaxExpenseBenefit,-61294000.000,-26552000.000,-68464000.000,10254000.000,-45840000.000,-26154000.000
