,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-89000.000,,,,189000.000,,,,-304000.000,
AccretionExpense,,-48000.000,,,,-84000.000,,,,-55000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,107000.000,,,,223000.000,,,,396000.000,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,16000.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,17000.000,,,,4000.000,,,,5000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,102000.000,,,,249000.000,,,,603000.000,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,85000.000,,,,245000.000,,,,598000.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,,2000.000,
AmortizationOfIntangibleAssets,,,,,,95000.000,95000.000,95000.000,95000.000,95000.000,95000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,53000.000,,,,81000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,144000.000,,,,238000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,91000.000,,,,157000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,7000.000,,,,43000.000,,,,0.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,39000.000,,,,0.000,
BankOwnedLifeInsuranceIncome,105000.000,178000.000,180000.000,194000.000,195000.000,193000.000,191000.000,193000.000,194000.000,187000.000,186000.000
BusinessDevelopment,,101000.000,90000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-7707000.000,,,,20832000.000,,,,50944000.000,
Communication,72000.000,73000.000,74000.000,68000.000,48000.000,97000.000,100000.000,98000.000,107000.000,102000.000,106000.000
ComprehensiveIncomeNetOfTax,1285000.000,1830000.000,1696000.000,2613000.000,2337000.000,3040000.000,3374000.000,3369000.000,1662000.000,3298000.000,4488000.000
DefinedContributionPlanCostRecognized,,0.000,,,,0.000,,,,0.000,
DepreciationAndAmortization,338000.000,325000.000,320000.000,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,373000.000,,,,446000.000,
DividendsPreferredStockStock,,20000.000,,,,,,,,,
EarningsPerShareBasic,0.210,0.190,0.190,0.240,0.240,0.260,0.300,0.320,0.280,0.200,0.240
EarningsPerShareDiluted,0.210,0.190,0.190,0.230,0.230,0.260,0.290,0.310,0.270,0.200,0.230
EffectiveIncomeTaxRateContinuingOperations,,0.250,,,,0.337,,,,0.304,0.333
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,172000.000,
FederalDepositInsuranceCorporationPremiumExpense,99000.000,100000.000,96000.000,121000.000,131000.000,137000.000,132000.000,179000.000,213000.000,258000.000,393000.000
FeesAndCommissions,213000.000,185000.000,216000.000,380000.000,545000.000,434000.000,443000.000,433000.000,536000.000,509000.000,555000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,399000.000,,,,,,,,,
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,,,143000.000,,,,,
GainLossOnSaleOfSecuritiesNet,,7000.000,,,,15000.000,,0.000,,0.000,0.000
GainLossOnSalesOfLoansNet,241000.000,302000.000,129000.000,392000.000,431000.000,662000.000,620000.000,1036000.000,970000.000,747000.000,815000.000
GainsLossesOnSalesOfOtherRealEstate,-33000.000,-2000.000,,21000.000,,,,0.000,,,
GeneralInsuranceExpense,,30000.000,30000.000,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,1603000.000,,,,1179000.000,,,,2487000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2082000.000,2431000.000,2782000.000,3818000.000,3876000.000,4243000.000,4812000.000,5143000.000,4820000.000,4448000.000,5417000.000
IncomeTaxExpenseBenefit,723000.000,607000.000,926000.000,1281000.000,1303000.000,1430000.000,1639000.000,1768000.000,1630000.000,1350000.000,1802000.000
IncomeTaxesPaid,,100000.000,,,,2025000.000,,,,0.000,
IncreaseDecreaseInDeposits,,29512000.000,,,,77648000.000,,,,102066000.000,
IncreaseDecreaseInLoansFromOtherFederalHomeLoanBanks,,-25000000.000,,,,9966000.000,,,,-35000.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,284000.000,,,,-45000.000,,,,7838000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,141000.000,296000.000,261000.000,288000.000,-574000.000,270000.000,298000.000,320000.000,-679000.000,432000.000,426000.000
InformationTechnologyAndDataProcessing,213000.000,220000.000,222000.000,368000.000,406000.000,284000.000,270000.000,296000.000,308000.000,360000.000,372000.000
InterestAndDividendIncomeOperating,7434000.000,7614000.000,7761000.000,9538000.000,10007000.000,10783000.000,11477000.000,12054000.000,12281000.000,13069000.000,14307000.000
InterestAndDividendIncomeSecurities,207000.000,212000.000,252000.000,247000.000,286000.000,335000.000,344000.000,335000.000,395000.000,575000.000,735000.000
InterestAndFeeIncomeLoansAndLeases,7183000.000,7348000.000,7454000.000,9230000.000,9648000.000,10355000.000,11052000.000,11589000.000,11685000.000,11883000.000,13024000.000
