,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilities,6000.000,7500.000,7675.000,8860.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,2934.000,52910.000,17601.000,14292.000,40534.000,43640.000,48876.000,54403.000,70.000
AccountsPayableRelatedPartiesCurrent,,,,,2695.000,,,,,,,,31740.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,34.000,-59.000,,,
AdditionalPaidInCapital,,4930.000,4930.000,4931.000,8738.000,695157.000,695157.000,201252.000,1357448.000,1357448.000,1357448.000,1357448.000,1357448.000
Assets,176.000,1576.000,76.000,37.000,32455.000,588368.000,437376.000,519594.000,506870.000,475541.000,451099.000,419624.000,17842.000
AssetsCurrent,,,,,32455.000,588368.000,437376.000,519594.000,506870.000,475541.000,451099.000,419624.000,17842.000
Cash,176.000,1576.000,76.000,37.000,30042.000,427394.000,315338.000,257832.000,,,,83130.000,12800.000
CashAndCashEquivalentsAtCarryingValue,176.000,1576.000,76.000,37.000,30042.000,427394.000,315338.000,257832.000,170376.000,139047.000,114605.000,83130.000,12800.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,4012500.000,4012500.000,4012500.000,4012500.000,4012500.000
ClassOfWarrantOrRightUnissued,,,,,,,,,,,,,4012500.000
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,75000000.000,75000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,,,12259500.000,12259500.000,77437500.000,78218750.000,78218750.000,82918374.000,96083348.000,96083348.000,96083348.000,96083348.000,96083348.000
CommonStockSharesOutstanding,,,,,,,,,96083348.000,96083348.000,96083348.000,96083348.000,96083348.000
CommonStockValue,12000.000,12260.000,12260.000,12260.000,,,,,96083.000,96083.000,96083.000,96083.000,96083.000
CommonStockValueOutstanding,,,,,77438.000,78219.000,78219.000,82918.000,,,,,
DeferredTaxAssetsGrossCurrent,,,,,,,,250555.000,,,,,
DeferredTaxAssetsNet,,,,,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,23261.000,,,,359800.000,374150.000,379000.000,,
DeferredTaxAssetsValuationAllowance,,,,,-23261.000,,,,,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,1213456.000,,,,,
DerivativeLiabilities,,,,,,,,1213456.000,,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,552175.000,546059.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,562325.000,568234.000,574673.000,552175.000,546059.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-20408.000,-25697.000,-30337.000,-50702.000,99460.000,237918.000,353601.000,992324.000,,,,,
FairValueAssumptionsExercisePrice,,,,,,,,,,,,0.150,
InterestPayableCurrent,,,,,110.000,,,,,,,,
Liabilities,8583.000,10083.000,13223.000,33548.000,45739.000,52910.000,17601.000,1227748.000,602859.000,611874.000,623549.000,606578.000,577869.000
LiabilitiesAndStockholdersEquity,176.000,1576.000,76.000,37.000,32455.000,588368.000,437376.000,519594.000,506870.000,475541.000,451099.000,419624.000,17842.000
LiabilitiesCurrent,,,,,45739.000,52910.000,17601.000,14292.000,40534.000,43640.000,48876.000,54403.000,31810.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,,0.000,0.000,0.000,,
LoansAndLeasesReceivableRelatedParties,,2583.000,5548.000,24688.000,,,,,,,,,
NotesPayableCurrent,,,,,40000.000,,,,,,,,
OperatingLossCarryforwards,,,,,66460.000,,,715873.000,,1069000.000,1082865.000,,
PrepaidExpenseCurrent,,,,,2413.000,160974.000,122038.000,261762.000,336494.000,336494.000,336494.000,336494.000,5042.000
RelatedPartyTransactionDueFromToRelatedParty,2583.000,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,2583.000,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,-1549554.000,-1589805.000,-1625981.000,-1640485.000,-2013558.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,,,,,,0.150,0.150,0.150,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,4012500.000,4012500.000,,,
SharesIssued,,,,,32437500.000,,,,,,,,
SharesOutstanding,,,12259500.000,12259500.000,,,,,,,,,
StockholdersEquity,-8408.000,-8507.000,-13147.000,-33512.000,-13284.000,535458.000,419775.000,-708154.000,-95989.000,-136333.000,-172450.000,-186954.000,-560027.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-8407.000,-8507.000,-13147.000,-33511.000,-13284.000,535458.000,419775.000,-708154.000,-95989.000,-136333.000,-172450.000,-186954.000,-560027.000
ValuationAllowanceAmount,,,,,23261.000,,,,,,,,
WarrantsAndRightsOutstanding,,,,,,,,88888.000,,,,,
