,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,155738.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,200.000,200.000,200.000,200.000,200.000,0.000,0.000,0.000,,,
AccountsPayableCurrent,57752.000,59219.000,52639.000,35173.000,49616.000,33083.000,34051.000,41358.000,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,34762.000,,
AccountsReceivableNet,0.000,63972.000,50147.000,45564.000,226814.000,0.000,1164.000,0.000,,16293.000,2375.000
AccruedLiabilitiesCurrent,26595.000,23284.000,25306.000,3306.000,0.000,342.000,342.000,0.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,228359.000,250864.000,276073.000,-319979.000,-345121.000,-349637.000,-357207.000,-364777.000,,,
AdditionalPaidInCapital,277864.000,277862.000,277862.000,277862.000,277862.000,277862.000,277862.000,277862.000,277862.000,15675.000,15675.000
AllowanceForDoubtfulAccountsReceivable,0.000,0.000,0.000,0.000,0.000,1164.000,0.000,0.000,,,
Assets,329450.000,342061.000,494066.000,308371.000,458965.000,135711.000,98257.000,72686.000,51028.000,,
AssetsCurrent,141751.000,176867.000,183988.000,105411.000,286505.000,64973.000,35089.000,17088.000,8522.000,243009.000,193647.000
AssetsNet,,,,,,,,,59580.000,628605.000,420845.000
BankOverdrafts,0.000,0.000,,,,,,,,,
Cash,,,,,,,,,,125022.000,87069.000
CashAndCashEquivalentsAtCarryingValue,136601.000,0.000,133841.000,58847.000,57741.000,60553.000,26879.000,17088.000,,125022.000,87069.000
CashEquivalentsAtCarryingValue,,,,,,,,,8552.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-1950.000,,,,,,,,,,
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,,,
CommonStockSharesIssued,,,,,,,,7346336.000,,,
CommonStockSharesOutstanding,7343736.000,7346336.000,7346336.000,7346336.000,7346336.000,7346336.000,7346336.000,7346336.000,,,
CommonStockValue,7344.000,7346.000,7346.000,7346.000,7346.000,7346.000,7346.000,7346.000,7346.000,9996.000,9996.000
DebtCurrent,-19517.000,-20022.000,-34297.000,-41516.000,-29128.000,-10135.000,-10714.000,-10714.000,,,
DeferredTaxAssetsNet,,,,0.000,0.000,0.000,0.000,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,80506.000,33748.000,68716.000,78107.000,84514.000,,,
DeferredTaxAssetsValuationAllowance,,,,-80506.000,-33748.000,-68716.000,-78107.000,-84514.000,,,
Deposits,,,,,,,,,,51187.000,
DueFromOfficersOrStockholdersNoncurrent,23017.000,3334.000,23099.000,52255.000,39608.000,1021.000,7707.000,0.000,,,
DueFromRelatedParties,,,,,,,,,,,192243.000
