,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,2489000.000,,,,1565000.000,,,,2290000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,20947000.000,,,,22116000.000,,,,22938000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4264000.000,4397000.000,3499000.000,3292000.000,3086000.000,3066000.000,3300000.000,2884000.000,-3733000.000,-10040000.000,-9610000.000,-8864000.000,-7921000.000,-7582000.000,-6775000.000,-6863000.000,-6472000.000
AdditionalPaidInCapitalCommonStock,110967000.000,110231000.000,109525000.000,109027000.000,108241000.000,107146000.000,106531000.000,106622000.000,191629000.000,196059000.000,196536000.000,196841000.000,197197000.000,197326000.000,197614000.000,197908000.000,198210000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,125200000.000,178200000.000,177900000.000,171600000.000,164500000.000,160300000.000,152700000.000
AffordableHousingProgramObligation,,,,,,,2000000.000,,,,1500000.000,,,,1000000.000,,
Assets,1108421000.000,1123513000.000,1114901000.000,1130122000.000,1112548000.000,1117470000.000,1063555000.000,1040753000.000,1066649000.000,1011855000.000,977574000.000,980505000.000,1012685000.000,1027882000.000,1070244000.000,1059278000.000,1098909000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,252225000.000,252106000.000,249733000.000,254263000.000,340100000.000,207377000.000,173490000.000,120480000.000,102321000.000,98727000.000,95089000.000,91304000.000,90507000.000
AvailableForSaleSecurities,158653000.000,158788000.000,193041000.000,223155000.000,256950000.000,257263000.000,254057000.000,258175000.000,337322000.000,207009000.000,172830000.000,120087000.000,102429000.000,98677000.000,95571000.000,91962000.000,90610000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,896000.000,649000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,238000.000,546000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,546000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,47709000.000,36001000.000,43761000.000,72567000.000,221405000.000,126011000.000,110077000.000,85801000.000,72505000.000,72286000.000,42888000.000,36548000.000,47933000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,47644000.000,35959000.000,43720000.000,70290000.000,221361000.000,125956000.000,110021000.000,85176000.000,22021000.000,9035000.000,4553000.000,4036000.000,18964000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,65000.000,42000.000,41000.000,2277000.000,44000.000,55000.000,56000.000,625000.000,50484000.000,63251000.000,38335000.000,32512000.000,28969000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,27805000.000,37372000.000,59999000.000,70497000.000,87868000.000,27467000.000,23215000.000,10836000.000,10269000.000,8266000.000,8264000.000,6262000.000,3260000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,28410000.000,37844000.000,60281000.000,70641000.000,86079000.000,27126000.000,22917000.000,10855000.000,10279000.000,8274000.000,8299000.000,6266000.000,3257000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,20423000.000,17900000.000,15234000.000,14980000.000,14082000.000,11725000.000,16279000.000,15729000.000,3335000.000,2975000.000,2469000.000,2368000.000,5163000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,21042000.000,18493000.000,15745000.000,15440000.000,14428000.000,12014000.000,16523000.000,15925000.000,3332000.000,2971000.000,2464000.000,2370000.000,5148000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,3042000.000,5648000.000,16429000.000,18835000.000,51214000.000,20073000.000,15916000.000,14054000.000,537000.000,3656000.000,529000.000,525000.000,521000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,3166000.000,5776000.000,16665000.000,19060000.000,49870000.000,19830000.000,15627000.000,13627000.000,543000.000,3663000.000,538000.000,535000.000,525000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,252225000.000,252106000.000,249733000.000,254263000.000,340100000.000,207377000.000,173490000.000,120480000.000,102321000.000,98727000.000,95089000.000,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,60581000.000,,41830000.000,15919000.000,15829000.000,,9897000.000,9030000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,60856000.000,,42029000.000,15901000.000,15815000.000,,9880000.000,9044000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2838000.000,484000.000,880000.000,1131000.000,1161000.000,1591000.000,1766000.000,1410000.000,1760000.000,918000.000,1141000.000,725000.000,100000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2871000.000,485000.000,889000.000,1150000.000,1175000.000,1611000.000,1784000.000,1423000.000,1765000.000,921000.000,1144000.000,726000.000,100000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,198117000.000,190702000.000,157191000.000,148820000.000,185775000.000,146521000.000,116314000.000,78451000.000,86420000.000,82912000.000,82686000.000,81424000.000,81463000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,201461000.000,194665000.000,160477000.000,151884000.000,185770000.000,146428000.000,115979000.000,78257000.000,86510000.000,82848000.000,83126000.000,82065000.000,81580000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,256950000.000,257263000.000,254057000.000,258175000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,292000.000,294000.000,384000.000,569000.000,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,46000.000,19000.000,20000.000,22000.000,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,290000.000,294000.000,384000.000,569000.000,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,244000.000,275000.000,364000.000,547000.000,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,5017000.000,5451000.000,4708000.000,4481000.000,,,,,,,,,
BankOwnedLifeInsurance,,,,,,27364000.000,27576000.000,27760000.000,27961000.000,28155000.000,28346000.000,28649000.000,28835000.000,29020000.000,29204000.000,29362000.000,29543000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080,,,,,,,,,,
CarryingValueOfSecuritiesSoldUnderRepurchaseAgreementsAndDepositsReceivedForSecuritiesLoaned,,,,,,,18508000.000,,,,13800000.000,,,,16600000.000,,
CashAndCashEquivalentsAtCarryingValue,223391000.000,276779000.000,258181000.000,225386000.000,191712000.000,211835000.000,172471000.000,167338000.000,113252000.000,70300000.000,20868000.000,19399000.000,25378000.000,18863000.000,48029000.000,22055000.000,23764000.000
CashAndDueFromBanks,9713000.000,9595000.000,8884000.000,8244000.000,8768000.000,10204000.000,12806000.000,9407000.000,11757000.000,10357000.000,10742000.000,7896000.000,8880000.000,11519000.000,18447000.000,14486000.000,17810000.000
CashCashEquivalentsAndFederalFundsSold,,,258181000.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,16420540.000,1649249.000,1684342.000,1762342.000,1762342.000,1772342.000,1772342.000,1772342.000,62428367.000,66602601.000,66602601.000,66635101.000,66632601.000,66826254.000,66826134.000,66805259.000,66811909.000
CommonStockValue,114000.000,114000.000,114000.000,115000.000,115000.000,115000.000,115000.000,115000.000,723000.000,764000.000,764000.000,764000.000,764000.000,766000.000,766000.000,766000.000,766000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,0.025,0.022,0.019,0.024
DeferredIncomeTaxLiabilities,,,,,,,3227000.000,,,,1649000.000,,,,1644000.000,,
DeferredOfferingCosts,,,,,,,,,5300000.000,5300000.000,5300000.000,,,,5300000.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,669000.000,,,,442000.000,,,,260000.000,,
DeferredTaxAssetsGross,,,,,,,53891000.000,,,,63741000.000,,,,62709000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,40800000.000,,,,48920000.000,,,,50237000.000,,
DeferredTaxAssetsOther,,,,,,,303000.000,,,,103000.000,,,,482000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,3230000.000,,,,4208000.000,,,,4778000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,5500000.000,,,,4425000.000,,,,3449000.000,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,2923000.000,,,,1798000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,50664000.000,,57000000.000,58000000.000,62092000.000,62500000.000,62600000.000,62400000.000,61065000.000,61100000.000,61700000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,1000.000,,,,0.000,,,,51000.000,,
DeferredTaxLiabilitiesLeasingArrangements,,,,,,,7000.000,,,,7000.000,,,,0.000,,
DeferredTaxLiabilitiesOther,,,,,,,116000.000,,,,224000.000,,,,264000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,1325000.000,,,,1113000.000,,,,1022000.000,,
Deposits,997380000.000,1019010000.000,1019422000.000,1038546000.000,1030237000.000,1044131000.000,1008066000.000,990894000.000,957811000.000,909848000.000,857269000.000,841832000.000,867709000.000,879029000.000,905613000.000,923552000.000,921686000.000
DepositsMoneyMarketDeposits,150182000.000,150463000.000,156402000.000,167308000.000,179111000.000,186182000.000,184597000.000,191889000.000,206539000.000,215293000.000,206125000.000,204007000.000,233502000.000,252218000.000,258694000.000,265269000.000,268901000.000
DerivativeLiabilityNotionalAmount,,,,,,,,,5779000.000,4745000.000,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,5156000.000,,,,0.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,139000.000,146000.000,236000.000,92000.000,121000.000,2300000.000,2100000.000,2200000.000,1600000.000,2000000.000,1900000.000,1700000.000,1600000.000
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,,,103000.000,113000.000,120074.000,120074.000,,,,,,,,,
EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,,,,,0.000,0.000,0.000,0.000,,,,,,,,,
