,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,303583.000,2273916.000,1901757.000,2043599.000,2830000.000,7622000.000,26775000.000,14605000.000,10234000.000,21942000.000,21540000.000,23692000.000,25105000.000,26183000.000
AccountsReceivableNet,,,,,32036.000,549184.000,947094.000,1568147.000,3299466.000,5205415.000,10161000.000,3570000.000,9982000.000,10974000.000,8016000.000,8681000.000,8744000.000,10868000.000,12260000.000,14078000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,-1188000.000,-2209000.000
AdditionalPaidInCapitalCommonStock,199785.000,199785.000,199785.000,2217708.000,2751087.000,17319726.000,97055758.000,187466980.000,306977844.000,492656742.000,875205000.000,999796000.000,1126567000.000,1301527000.000,1614452000.000,1628791000.000,1643292000.000,1655764000.000,1666479000.000,1674617000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,,,,,25103.000,114987.000,1794905.000,2979812.000,2972463.000,2957441.000,2385000.000,2325000.000,3491000.000,4225000.000,2046000.000,3078000.000,3646000.000,4022000.000,3209000.000,3721000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,0.000,,,,600000.000,
Assets,202007.000,202007.000,202007.000,2247014.000,2801190.000,17509426.000,115839130.000,246289385.000,359849550.000,542241546.000,918749000.000,1124405000.000,1643755000.000,1756659000.000,2002228000.000,2606975000.000,2563365000.000,2537868000.000,2958209000.000,2984658000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,,,,0.000,0.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,2774819.000,2558000.000,,4364000.000,4364000.000,4648000.000,,,,,1184000.000
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,200778.000,1123884.000,1204681.000,1204681.000,,,3798000.000,3881000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,56386607.000,141177832.000,143871071.000,269002668.000,125130000.000,,632500000.000,760273000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,49785000.000,125043297.000,125043297.000,242023297.000,113830000.000,,461470000.000,547879000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,18313425.000,59813425.000,59813425.000,59813425.000,,,410000000.000,410000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,4315000.000,12015000.000,12015000.000,20035000.000,8020000.000,,110660000.000,135681000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,19586324.000,61376880.000,61376880.000,61411713.000,35000.000,,410000000.000,412773000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,757500000.000,757500000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,1272899.000,1563455.000,1563455.000,1598288.000,35000.000,,,2773000.000,2773000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,2286607.000,4119535.000,6812774.000,6944371.000,3280000.000,,21690000.000,28328000.000,28328000.000,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeIncludingSubsequentAcquisitionPercentage,,,,,,,,,,,,,,,,,,,1.000,
CashAndCashEquivalentsAtCarryingValue,202007.000,202007.000,202007.000,2247014.000,214843.000,5595255.000,45537255.000,75541566.000,80571150.000,91634610.000,267672000.000,465982000.000,219968000.000,257416000.000,354229000.000,179193000.000,144165000.000,141529000.000,223102000.000,160399000.000
CashFDICInsuredAmount,,,250000.000,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,22223.000,22223.000,22223.000,264446.000,323768.000,1969302.000,10985230.000,21193752.000,34647233.000,55388928.000,97971587.000,11829668.000,125806497.000,144980664.000,179137202.000,180657897.000,182307094.000,183767202.000,185034967.000,185933828.000
CommonStockSharesOutstanding,22223.000,22223.000,22223.000,264446.000,323768.000,1969302.000,10985230.000,21193752.000,34647233.000,55388928.000,97971587.000,11829668.000,125806497.000,144980664.000,179137202.000,180657897.000,182307094.000,183767202.000,185034967.000,185933828.000
CommonStockValue,222.000,222.000,222.000,2644.000,3238.000,19693.000,109852.000,211937.000,346472.000,553889.000,980000.000,1118000.000,1258000.000,1450000.000,1791000.000,1807000.000,1823000.000,1838000.000,1850000.000,1859000.000
ConstructionInProgressGross,,,,,,,,,,,1320000.000,2021000.000,3556000.000,6243000.000,9119000.000,13149000.000,18319000.000,20653000.000,3509000.000,3430000.000
DebtInstrumentCarryingAmount,,,,,,,,59735294.000,59687787.000,59639804.000,76000000.000,169750000.000,579750000.000,579750000.000,570985000.000,1216266000.000,,,,
DebtInstrumentFaceAmount,,,,,,,18282328.000,59735294.000,59687787.000,59639804.000,76000000.000,169750000.000,579750000.000,579750000.000,579750000.000,1227920000.000,,,,
DeferredCostsCurrentAndNoncurrent,,,,,,,1127845.000,2656280.000,2757537.000,2691245.000,11359000.000,28652000.000,11141000.000,9663000.000,462000.000,444000.000,426000.000,375000.000,358000.000,
DeferredCostsLeasingNet,,,,,,,,,,,,,,,,,,,,340000.000
DeferredTaxAssetsGross,,,,,,,,,,,1400000.000,,2197000.000,7555000.000,7026000.000,,,,,
