,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,455000.000,432000.000,296000.000,210000.000
AccountsPayableCurrent,2183.000,864.000,,22159.000,-16827.000,1088.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,298000.000,350000.000,351000.000,330000.000,321000.000,316000.000,98000.000,105000.000,174000.000,,,,
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,239000.000,252000.000,242000.000,,,,
AccountsPayableTradeCurrent,,,,,,,76000.000,94000.000,156000.000,150000.000,169000.000,105000.000,120000.000,73000.000,157000.000,219000.000,197000.000,70000.000,23000.000
AccountsReceivableNetCurrent,,,,13883.000,2393.000,273.000,144000.000,160000.000,0.000,,,,,,,,,,29000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,27000.000,54000.000,62000.000,40000.000,96000.000,60000.000,53000.000,42000.000,35000.000,50000.000,35000.000,18000.000,11000.000
AccruedIncomeTaxes,,,,13357.000,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,249000.000,255000.000,359000.000,574000.000,465000.000,427000.000,513000.000,425000.000,511000.000,455000.000,432000.000,296000.000,210000.000
AccruedLiabilitiesCurrent,,,,,,,116000.000,74000.000,149000.000,305000.000,212000.000,133000.000,227000.000,163000.000,268000.000,178000.000,167000.000,99000.000,157000.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,239000.000,252000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,79000.000,88000.000,96000.000,105000.000,113000.000,114000.000,129000.000,139000.000,146000.000,156000.000,165000.000,146000.000,91000.000
AdditionalPaidInCapital,24555.000,24555.000,,24583.000,58858.000,68639.000,12133000.000,13321000.000,13632000.000,18958000.000,19199000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,19552000.000,19750000.000,19815000.000,21572000.000,21773000.000,22836000.000,22815000.000,22867000.000
Assets,8382.000,8899.000,,15657.000,5676.000,1428.000,2656000.000,1836000.000,1005000.000,5445000.000,4388000.000,3385000.000,2488000.000,1495000.000,2445000.000,1529000.000,1824000.000,889000.000,608000.000
AssetsCurrent,8382.000,8899.000,,15657.000,5676.000,1428.000,2581000.000,1686000.000,795000.000,4823000.000,3676000.000,2708000.000,1812000.000,873000.000,1879000.000,1020000.000,1278000.000,611000.000,363000.000
AssetsFairValueDisclosure,,,,,,,2458000.000,1593000.000,712000.000,4802000.000,3537000.000,2634000.000,1756000.000,828000.000,1565000.000,,,,
AssetsNoncurrent,,,,,,,75000.000,150000.000,210000.000,622000.000,712000.000,677000.000,676000.000,622000.000,566000.000,509000.000,546000.000,278000.000,245000.000
Cash,,,,1774.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,8382.000,8899.000,,,3283.000,1155.000,2437000.000,1526000.000,645000.000,4734000.000,3470000.000,2570000.000,1693000.000,762000.000,1500000.000,630000.000,1007000.000,519000.000,209000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,2437000.000,1526000.000,645000.000,4734000.000,3470000.000,2570000.000,1693000.000,762000.000,1500000.000,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,5.720,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,2200000.000,,,,
CommonStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,25000000.000,25000000.000,,25000000.000,25000000.000,25000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,20000000.000,20000000.000,20000000.000,,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,8585977.000,8585977.000,,8557977.000,8558977.000,8558977.000,53290000.000,53287362.000,53412362.000,57554457.000,57865110.000,58347054.000,5838798.000,5900248.000,6012449.000,6032449.000,6102449.000,6064283.000,6064283.000
CommonStockSharesOutstanding,,,,,,,53290000.000,53287362.000,53412362.000,57554457.000,57865110.000,58347054.000,5838798.000,5900248.000,6012449.000,6032449.000,6102449.000,6064283.000,6064283.000
CommonStockValue,,,,,,,53000.000,53000.000,53000.000,57000.000,57000.000,58000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000
CommonStockValueOutstanding,,,,,8558.000,8558.000,,,,,,,,,,,,,
ConvertibleDebtNoncurrent,,,,,,,,,,,,,,,11000.000,237000.000,595000.000,875000.000,1166000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,620000.000,,2352000.000,2129000.000,1898000.000
DeferredCompensationEquity,,,,,,,,790000.000,631000.000,371000.000,222000.000,,125000.000,87000.000,,,,,
DeferredCompensationLiabilityCurrent,,,,,,,,,,,,-166000.000,,,,,,,
DeferredRevenue,,,,,,,,,,,,,22000.000,25000.000,26000.000,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,,,,44000.000,28000.000,30000.000,26000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,-67000.000,,,
DeferredTaxAssetsGross,,,,,,,,2195000.000,,,,3667000.000,,,,5070000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,1700000.000,,,,2743000.000,,,,3734000.000,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,61000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,,,,,,,,,,25000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,408000.000,,,,828000.000,,,,1317000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,72000.000,,,,70000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,15000.000,,,,26000.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,2195000.000,,,,3667000.000,,,,5070000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,10153000.000,11447000.000,12915000.000,14253000.000,15601000.000,16907000.000,18113000.000,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,,,,,171000.000,182000.000,147000.000,138000.000
DueToOfficersOrStockholdersNoncurrent,,,,,,,,,,,,,,,,243000.000,252000.000,247000.000,253000.000
DueToRelatedPartiesCurrent,,,,,,,,350000.000,,,,316000.000,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,133000.000,169000.000,210000.000,269000.000,253000.000,273000.000,264000.000,235000.000,213000.000,233000.000,237000.000,167000.000,27000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,631000.000,371000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,164000.000,213000.000,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,581000.000,581000.000,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,398000.000,491000.000,,,417000.000,368000.000,320000.000,363000.000,223000.000,174000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,14049.000,,,,,,,,,,,,,,,
IntangibleAssetsCurrent,,,,,,,,,,,,455000.000,465000.000,417000.000,368000.000,,,,
LiabilitiesAndStockholdersEquity,8382.000,,,,5676.000,1428.000,2656000.000,1836000.000,1005000.000,5445000.000,4388000.000,3385000.000,2488000.000,1495000.000,2445000.000,1529000.000,1824000.000,889000.000,608000.000
LiabilitiesCurrent,,,,,,,623000.000,699000.000,866000.000,1054000.000,955000.000,848000.000,731000.000,603000.000,842000.000,845000.000,811000.000,513000.000,371000.000
LiabilitiesNoncurrent,,,,,,,,,,,,,239000.000,252000.000,253000.000,480000.000,847000.000,1122000.000,1419000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,25000.000,244000.000,220000.000,199000.000,224000.000,187000.000,165000.000,141000.000,114000.000,85000.000,57000.000,,
