,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,15000.000,15000.000,,,
AdditionalPaidInCapitalCommonStock,100.000,100.000,100.000,100.000,100.000
Assets,7366683.000,7337070.000,7414471.000,7550837.000,7581974.000
AssetsCurrent,4646683.000,5402070.000,6376971.000,6703337.000,
CashAndCashEquivalentsAtCarryingValue,60608.000,44983.000,81000.000,79708.000,74237.000
CashFDICInsuredAmount,,,250000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100.000,100.000,100.000,100.000,100.000
CommonStockSharesIssued,100.000,100.000,100.000,100.000,100.000
CommonStockSharesOutstanding,100.000,100.000,100.000,100.000,100.000
CommonStockValue,0.000,,,,
DeferredCosts,721466.000,716441.000,697669.000,678898.000,660127.000
DueToRelatedPartiesCurrent,772336.000,619761.000,546427.000,515414.000,1599670.000
DueToRelatedPartiesNoncurrent,1200000.000,1200000.000,1200000.000,1200000.000,
FinancingReceivableRecordedInvestmentCurrent,38575.000,50837.000,50971.000,44879.000,72737.000
InterestPayableCurrent,,,15000.000,15000.000,15000.000
Liabilities,7265870.000,7118320.000,7063758.000,7051516.000,6954543.000
LiabilitiesAndStockholdersEquity,7366683.000,7337070.000,7414471.000,7550837.000,7581974.000
LiabilitiesCurrent,787336.000,634761.000,561427.000,530414.000,
LoansReceivableNet,,,,,7432500.000
OtherAssetsCurrent,2500.000,1250.000,,,
PrepaidExpenseCurrent,,,,3750.000,2500.000
RetainedEarningsAccumulatedDeficit,100713.000,218650.000,350613.000,499221.000,627331.000
StockholdersEquity,100813.000,218750.000,350713.000,499321.000,627431.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,100813.000,218750.000,350713.000,499321.000,627431.000
