,2011-06-30
AllocatedShareBasedCompensationExpense,560000.000
CostOfServices,53858000.000
CostsAndExpenses,65786000.000
DepreciationDepletionAndAmortization,8532000.000
EarningsPerShareBasic,-0.130
EarningsPerShareDiluted,-0.130
GainLossOnDerivativeInstrumentsNetPretax,0.000
GainLossOnDispositionOfAssets,31000.000
GainsLossesOnExtinguishmentOfDebt,-4075000.000
GeneralAndAdministrativeExpense,3427000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2151000.000
IncomeTaxExpenseBenefit,-280000.000
InterestExpense,5412000.000
NetIncomeLoss,-1871000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3041000.000
NonoperatingIncomeExpense,-9644000.000
OperatingIncomeLoss,7493000.000
PreferredStockDividendsAndOtherAdjustments,1170000.000
SalesRevenueServicesNet,73279000.000
WeightedAverageNumberOfDilutedSharesOutstanding,22650000.000
WeightedAverageNumberOfSharesOutstandingBasic,22650000.000
