,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsAndNotesReceivableNet,4089967.000,5751000.000,5639000.000,6117000.000,8929000.000,11536000.000,13365000.000,18352000.000,21815000.000,23798000.000,17023000.000,17741000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2669021.000,2471000.000,2717000.000,2867000.000,3459000.000,5784000.000,7068000.000,8857000.000,7861000.000,8357000.000,7873000.000,12772000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,4285235.000,6661000.000,2684000.000,3636000.000,5978000.000,9777000.000,4903000.000,6136000.000,9037000.000,11693000.000,4699000.000,4742000.000
AccruedLiabilitiesCurrentAndNoncurrent,179512.000,174000.000,211000.000,208000.000,382000.000,385000.000,0.000,,,,,
AccumulatedDistributionsInExcessOfNetIncome,22343117.000,30197000.000,38067000.000,47302000.000,58419000.000,72364000.000,90138000.000,107004000.000,125877000.000,143360000.000,160423000.000,151704000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9342.000,-2220000.000,-1763000.000,-803000.000,-606000.000,-264000.000,-283000.000,2587000.000,5300000.000,2222000.000,2703000.000,3508000.000
AdditionalPaidInCapital,375523100.000,442785000.000,521025000.000,637651000.000,805046000.000,1017177000.000,1024289000.000,1032741000.000,1040751000.000,1049412000.000,1053472000.000,1053472000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,365087.000,380000.000,479000.000,615000.000,721000.000,913000.000,1159000.000,1658000.000,1766000.000,2307000.000,2285000.000,2782000.000
Assets,879373072.000,945515000.000,1010386000.000,1219796000.000,1486368000.000,1965992000.000,2393523000.000,2394941000.000,2348576000.000,2352935000.000,2327598000.000,2140529000.000
AssetsHeldForSaleLongLived,,,,,,,,,,,455480000.000,209328000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,37943000.000,37368000.000,34975000.000,33731000.000,33492000.000,33205000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,2999000.000,5704000.000,3543000.000,1369000.000,578000.000,
CashAndCashEquivalentsAtCarryingValue,40708137.000,61663000.000,60254000.000,97637000.000,160640000.000,113426000.000,36299000.000,50886000.000,34084000.000,43870000.000,32233000.000,63120000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000,2460000000.000
CommonStockSharesIssued,42075923.000,49633729.000,58431177.000,71450414.000,90129431.000,113778342.000,114727439.000,115619678.000,116446322.000,117380185.000,117809586.000,117809586.000
CommonStockSharesOutstanding,42075923.000,49633729.000,58431177.000,71450414.000,90129431.000,113778342.000,114727439.000,115619678.000,116446322.000,117380185.000,117809586.000,117809586.000
CommonStockValue,42076.000,50000.000,58000.000,71000.000,90000.000,114000.000,115000.000,116000.000,116000.000,117000.000,118000.000,118000.000
DebtWeightedAverageInterestRate,,,,,,,,0.042,0.043,0.042,0.043,0.043
DeferredCosts,4668599.000,4471000.000,5390000.000,4885000.000,6300000.000,7757000.000,10095000.000,9880000.000,9565000.000,9393000.000,6677000.000,6419000.000
DerivativeAssetFairValueNet,,,,,,,,,,,1182000.000,
DerivativeAssetNotionalAmount,,,,,,,,,,,,203122000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,7701000.000,2546000.000,3234000.000,1748000.000,2889000.000
DerivativeLiabilityFairValueNet1,,,,,,,,,,,-3364000.000,
DevelopmentInProcess,2856799.000,99000.000,69000.000,38000.000,44000.000,2546000.000,2637000.000,3147000.000,5351000.000,7275000.000,9322000.000,10877000.000
DividendsPayableAmount,2011928.000,2383000.000,2911000.000,3494000.000,,,,,,,,
DividendsPayableCurrentAndNoncurrent,2011928.000,2383000.000,2911000.000,3494000.000,4303000.000,5388000.000,5831000.000,5894000.000,5745000.000,5789000.000,6009000.000,6003000.000
DueToRelatedPartiesCurrentAndNoncurrent,2258657.000,1834000.000,1909000.000,1903000.000,2592000.000,2563000.000,2532000.000,2756000.000,2313000.000,1917000.000,2074000.000,1759000.000
EscrowDeposit,,,,,4745000.000,5322000.000,6173000.000,7715000.000,7693000.000,7687000.000,7555000.000,27699000.000
FiniteLivedCustomerRelationshipsGross,,,,,,,,,,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,23359000.000,28277000.000,34684000.000,42586000.000,50416000.000,58049000.000,65752000.000,62724000.000
InvestmentBuildingAndBuildingImprovements,546995959.000,579839000.000,632187000.000,740076000.000,874965000.000,1261185000.000,1648073000.000,1649621000.000,1649895000.000,1662261000.000,1353212000.000,1367490000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,154551.000,135000.000,232000.000,241000.000,487000.000,486000.000,249000.000,404000.000,463000.000,447000.000,485000.000,554000.000
Land,154792246.000,160475000.000,170459000.000,206184000.000,251816000.000,326091000.000,391109000.000,391378000.000,391378000.000,392756000.000,304971000.000,306539000.000
Liabilities,521710160.000,530673000.000,524736000.000,626402000.000,738240000.000,1012141000.000,1412325000.000,1419202000.000,1360371000.000,1376625000.000,1363778000.000,1167152000.000
LiabilitiesAndStockholdersEquity,879373072.000,945515000.000,1010386000.000,1219796000.000,1486368000.000,1965992000.000,2393523000.000,2394941000.000,2348576000.000,2352935000.000,2327598000.000,2140529000.000
LiabilitiesOfAssetsHeldForSale,,,,,,,,,,,256029000.000,125545000.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,,,0.000,0.000,0.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,0.000,0.000,0.000
LongTermDebt,,,,,,,,1241659000.000,1219725000.000,1236932000.000,1236756000.000,1049951000.000
LongTermDebtCurrent,,,,,,,,50651000.000,50484000.000,176000.000,7638000.000,408000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,829506000.000,841257000.000,841257000.000,858632000.000,728320000.000,680345000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,68696000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,120792000.000,120791000.000,120792000.000,120792000.000,130311000.000,83402000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,48806000.000,48806000.000,51038000.000,51038000.000,120792000.000,99416000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,172516000.000,172516000.000,148516000.000,198656000.000,51039000.000,50290000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,7638000.000,7638000.000,7638000.000,7638000.000,198656000.000,136090000.000
MarketableSecurities,7637788.000,18068000.000,17903000.000,31560000.000,36029000.000,39803000.000,40941000.000,43072000.000,38518000.000,35100000.000,34070000.000,35604000.000
MinorityInterest,4450195.000,4424000.000,4397000.000,3777000.000,2017000.000,1671000.000,0.000,,,,,
NotionalAmountOfInterestRateCashFlowHedgeDerivatives,,,,,,,,203122000.000,203122000.000,203122000.000,203122000.000,
OffMarketLeaseUnfavorable,15900204.000,17316000.000,17505000.000,23763000.000,25518000.000,31979000.000,50462000.000,49285000.000,48570000.000,47799000.000,45732000.000,45371000.000
OtherAssets,2250726.000,1257000.000,2291000.000,2806000.000,2820000.000,12473000.000,14913000.000,14871000.000,7388000.000,8780000.000,8294000.000,6880000.000
OtherCommitment,,,,,5048000.000,4715000.000,,,,,,
