,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,142871.000,222505.000,300717.000,369217.000,447440.000,541753.000
AccountsPayableRelatedPartiesCurrent,9980.000,9573.000,12674.000,9980.000,9980.000,9980.000
AdditionalPaidInCapital,199980.000,199980.000,200050.000,200050.000,200050.000,200050.000
Assets,5534.000,254.000,442.000,2488.000,15923.000,1832.000
AssetsCurrent,5534.000,254.000,442.000,2488.000,15923.000,1832.000
Cash,5534.000,254.000,442.000,2488.000,15923.000,1832.000
CashAndCashEquivalentsAtCarryingValue,5534.000,254.000,442.000,2488.000,15923.000,1832.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,7000000.000,7000000.000,35000.000,35000.000,35000.000,35000.000
CommonStockSharesOutstanding,7000000.000,7000000.000,35000.000,35000.000,35000.000,35000.000
CommonStockValue,70.000,70.000,0.000,0.000,0.000,0.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,422367.000,508874.000,594999.000,675759.000,765547.000,873951.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,9980.000,9980.000,9980.000
Liabilities,,,,478197.000,581420.000,675733.000
LiabilitiesAndStockholdersEquity,5534.000,254.000,442.000,2488.000,15923.000,1832.000
LiabilitiesCurrent,227851.000,309078.000,395391.000,,,
LongTermNotesPayable,,,,,25000.000,
NotesAndLoansPayableCurrent,75000.000,77000.000,82000.000,99000.000,124000.000,124000.000
NotesPayableCurrent,,,,,124000.000,124000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,,,,765547.000,873951.000
ShortTermBorrowings,,,,99000.000,,
ShortTermDebtPercentageBearingFixedInterestRate,,,,,0.100,0.100
StockholdersEquity,-222317.000,-308824.000,-394949.000,-475709.000,-565497.000,-673901.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,-475709.000,-565497.000,-673901.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,7000000.000,7000000.000,35000.000,35000.000,35000.000,35000.000
