,2011-11-30,2012-03-31,2012-09-30,2013-03-31,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentForAmortization,,,,,,,,,,,,,,,,,7015.000,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,6000.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,66104.000,,,,,,,97203.000,,,,72941.000,,,,95607.000,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,75000.000,,,,,,,,1388.000,,,
AllocatedShareBasedCompensationExpense,,,,117847.000,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,124343.000,,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,56440.000,,,,,,,,,,,
CapitalizedComputerSoftwareAmortization,,,,,71920.000,82729.000,87610.000,91965.000,95977.000,100224.000,104441.000,108988.000,113832.000,118237.000,122619.000,,,,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,,,124180.000,112888.000,105914.000,104990.000
CashAcquiredFromAcquisition,,337.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-520077.000,,-97894.000,-83973.000,,,,1169027.000,,,,-486733.000,,,,-303479.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,87075.000,,,,,,,,,,,,,,,
ConversionOfStockAmountIssued1,,3469985.000,,,,,,,,,,,,,,,,,,
CostOfRevenue,,,,,559470.000,494304.000,555625.000,250365.000,449098.000,413326.000,662368.000,651538.000,774109.000,867801.000,995526.000,949592.000,896059.000,1234856.000,1359131.000,1571176.000
CostOfServices,,808902.000,759805.000,235713.000,,,,,,,,,,,,,,,,
CostsAndExpenses,10364.000,2987532.000,2746082.000,1883834.000,,,,,,,,,2395185.000,2626261.000,2806256.000,2761337.000,3229186.000,3293514.000,3649932.000,4856150.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,0.005,,,,,,,,,,,,,,
DepreciationAndAmortization,,89749.000,103738.000,120357.000,78694.000,92190.000,96879.000,101276.000,105395.000,109845.000,114559.000,119374.000,124770.000,130154.000,135084.000,139292.000,135147.000,123906.000,119064.000,120359.000
DepreciationDepletionAndAmortization,,89749.000,,120357.000,109435.000,119651.000,121904.000,123762.000,125607.000,130133.000,133966.000,138790.000,143459.000,148258.000,151597.000,154989.000,151049.000,139005.000,132727.000,133949.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,-29751.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,200362.000,293850.000,-29751.000,1.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,22263.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,200362.000,293850.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,222625.000,326500.000,,,,,,,,,,,,,,
