,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1951556.000,678109.000,591034.000,756464.000,809151.000,1010209.000,595876.000
AccruedLiabilitiesAndOtherLiabilities,1519819.000,1885458.000,2151691.000,2403596.000,3361189.000,942435.000,638983.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,60835.000,,,,87691.000,
AdditionalPaidInCapital,17063289.000,66638557.000,67575865.000,67789977.000,68974131.000,70232651.000,71559062.000
Assets,5451371.000,21657565.000,16929341.000,13171784.000,9582732.000,5768865.000,3560770.000
AssetsCurrent,3413051.000,21622349.000,16892014.000,13130827.000,9492338.000,5662794.000,3458722.000
CashAndCashEquivalentsAtCarryingValue,3307992.000,21161967.000,16601641.000,11879545.000,8815177.000,5127958.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,8214285.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,649721.000,8650143.000,8650143.000,8650143.000,9075143.000,9434141.000,10901165.000
CommonStockSharesOutstanding,649721.000,8650143.000,8650143.000,8650143.000,9075143.000,9434141.000,10901165.000
CommonStockValue,650.000,8650.000,8650.000,8650.000,9075.000,9434.000,10901.000
DebtInstrumentCarryingAmount,6476202.000,5688256.000,4884356.000,4065237.000,3228763.000,2374031.000,1499331.000
DebtInstrumentUnamortizedDiscount,151950.000,126700.000,-92602.000,63141.000,38970.000,20364.000,6975.000
DebtLongtermAndShorttermCombinedAmount,6324252.000,5561556.000,4791754.000,4002096.000,3189793.000,2353667.000,
DeferredTaxAssetsGross,,24326374.000,,,,30874531.000,
DeferredTaxAssetsNet,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,20350451.000,,,,20587955.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,1814296.000,,,,1840505.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,438351.000,,,,90936.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,1500520.000,,,,2169070.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,15599.000,,,,11902.000,
DeferredTaxAssetsValuationAllowance,,24326374.000,,,,30874531.000,
EmployeeRelatedLiabilitiesCurrent,407047.000,1128073.000,737096.000,850984.000,849859.000,272601.000,181075.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,179054.000,900890.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,2047800.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,54001.000,,,,,,
GrantsReceivableCurrent,,,,650488.000,379256.000,132472.000,187363.000
InterestPayableCurrent,42905.000,39534.000,34489.000,27780.000,188967.000,193781.000,194724.000
Liabilities,9956821.000,8573838.000,8048319.000,7600811.000,8995905.000,5561863.000,3986528.000
LiabilitiesAndStockholdersEquity,5451371.000,21657565.000,16929341.000,13171784.000,9582732.000,5768865.000,3560770.000
LiabilitiesCurrent,6654161.000,5849818.000,6172010.000,6585579.000,7495905.000,4311863.000,2736528.000
LongTermDebtCurrent,3128785.000,3208074.000,3304004.000,3390993.000,3189793.000,2353667.000,1492356.000
LongTermDebtNoncurrent,3195467.000,2353482.000,1487750.000,611103.000,,0.000,1492356.000
OperatingLeasesFutureMinimumPaymentsDue,,464629.000,427097.000,389564.000,352032.000,313561.000,275090.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,151068.000,,,,154845.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,158716.000,158716.000,158716.000,158716.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,154845.000,154845.000,154845.000,154845.000,158716.000,158716.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,113536.000,76003.000,38471.000,,116374.000
OtherDeferredCostsNet,1879791.000,,,,,,
