,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,7790000.000,11708000.000,9569000.000,10314000.000,10072000.000,31729000.000,20500000.000,34721000.000,23631000.000,12604000.000,5727000.000,8478000.000,8522000.000,11151000.000,7524000.000,9410000.000,8008000.000,13009000.000,10720000.000,27951000.000,34974000.000,72810000.000,25390000.000
AccountsReceivableNetCurrent,20915000.000,21483000.000,22242000.000,22794000.000,23735000.000,25274000.000,24566000.000,25019000.000,24255000.000,25824000.000,25538000.000,26844000.000,27747000.000,30371000.000,28277000.000,29806000.000,32025000.000,29778000.000,27012000.000,77392000.000,79944000.000,69789000.000,68709000.000
AccruedIncomeTaxesCurrent,,,,2329000.000,12984000.000,,,,,,,581000.000,,,,499000.000,1675000.000,,,29717000.000,14189000.000,435000.000,3958000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,31533000.000,29085000.000,18174000.000
AccruedSalariesCurrent,2627000.000,2094000.000,2128000.000,1983000.000,3439000.000,2671000.000,2277000.000,2314000.000,3852000.000,4192000.000,2633000.000,2961000.000,4850000.000,5466000.000,3017000.000,3480000.000,3956000.000,5915000.000,2037000.000,6020000.000,6817000.000,9465000.000,3678000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,264482000.000,279420000.000,246211000.000,251952000.000,238650000.000,245381000.000,247698000.000,261993000.000,277138000.000,281368000.000,287492000.000,301304000.000,311711000.000,330128000.000,345085000.000,362178000.000,387027000.000,428249000.000,460955000.000,496478000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-1136000.000,-863000.000,-331000.000,2444000.000,2046000.000,2594000.000,2247000.000,1334000.000,1810000.000,1122000.000,215000.000,541000.000,-438000.000,415000.000,-633000.000,-3870000.000,-2158000.000,6788000.000,7387000.000
AdditionalPaidInCapital,21086000.000,22043000.000,22366000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,1113000.000,,,,924000.000,,,,762000.000,,,,418000.000,,,,759000.000,
AociBeforeTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,,-3638000.000,11223000.000,12195000.000
AociTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,,-1480000.000,4435000.000,4808000.000
AssetRetirementObligation,,,,5804000.000,5883000.000,5896000.000,,,,6485000.000,,,,6928000.000,,,,7266000.000,,,,21507000.000,
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,,,,,,8063000.000,,884000.000
