,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,861.000,861.000,68001.000,38989.000,39551.000,15349.000,,
AccountsPayableAndAccruedLiabilitiesCurrent,838.000,838.000,37165.000,25563.000,29097.000,29015.000,75515.000,82451.000
AccountsPayableCurrent,604326.000,451789.000,423121.000,342358.000,371811.000,388800.000,725976.000,610403.000
AccountsPayableCurrentAndNoncurrent,515533.000,352682.000,335924.000,305095.000,309036.000,312679.000,551754.000,452794.000
AccountsPayableTradeCurrent,604326.000,451789.000,,,,,,
AccountsReceivableNet,85966.000,117915.000,91160.000,85550.000,84194.000,110534.000,637596.000,160558.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-45118.000,-45744.000,-44511.000,-46705.000,29285.000,32673.000,30762.000,32539.000
AdditionalPaidInCapital,91720.000,91720.000,91720.000,155883.000,155856.000,155856.000,155883.000,155883.000
AdvancesOnInventoryPurchases,,,14791.000,30201.000,93591.000,61272.000,79921.000,271023.000
Assets,1356629.000,1196744.000,1268096.000,1369155.000,1228985.000,1266702.000,1755024.000,1603124.000
AssetsCurrent,1344413.000,1185489.000,1258498.000,1319880.000,1183532.000,1223187.000,1715916.000,1566118.000
AssetsNoncurrent,,,9598.000,49275.000,45453.000,43515.000,39108.000,37006.000
CashAndCashEquivalentsAtCarryingValue,221787.000,181604.000,184010.000,278105.000,78912.000,176408.000,86101.000,129336.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000
CommonStockSharesIssued,10000000.000,10000000.000,10000000.000,13663322.000,13663322.000,13663322.000,13663322.000,13663322.000
CommonStockSharesOutstanding,10000000.000,10000000.000,10000000.000,13663322.000,13663322.000,13663322.000,13663322.000,13663322.000
CommonStockValue,10000.000,10000.000,10000.000,13663.000,13663.000,13663.000,13663.000,13663.000
CustomerAdvancesAndDeposits,,,72139.000,69709.000,53322.000,92565.000,54112.000,82807.000
DepositsAssetsCurrent,,16271.000,,,,,,
DepositsPaidForSecuritiesBorrowedAtCarryingValue,4318.000,24775.000,3630.000,20050.000,9842.000,500.000,46981.000,43875.000
DueFromEmployeesCurrent,5273.000,263.000,22505.000,7975.000,7147.000,6961.000,12536.000,9548.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,-3300.000,-4280.000
FiniteLivedIntangibleAssetsGross,,,,,,,21349.000,21531.000
FiniteLivedIntangibleAssetsNet,,,,,,,18049.000,17251.000
IntangibleAssetsNetExcludingGoodwill,1548.000,1547.000,1548.000,1547.000,1547.000,1547.000,18049.000,17251.000
InventoryNet,793810.000,807266.000,806443.000,756123.000,779715.000,764356.000,707087.000,872202.000
Liabilities,1250393.000,1086261.000,1198946.000,1297988.000,1282735.000,1409377.000,1819241.000,1808906.000
LiabilitiesAndStockholdersEquity,1356629.000,1196744.000,1268096.000,1369155.000,1228985.000,1266702.000,1755024.000,1603124.000
LiabilitiesCurrent,1250393.000,1086261.000,1198946.000,1297988.000,1282735.000,1409377.000,1819241.000,1808906.000
LoansPayableCurrent,339582.000,338887.000,593723.000,796741.000,768155.000,757678.000,761101.000,795484.000
OperatingLeasesFutureMinimumPaymentsDue,70250.000,70250.000,57397.000,118816.000,107399.000,95166.000,41546.000,30048.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,34168.000,34168.000,,34406.000,22949.000,11288.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,9230.000,42205.000,42225.000,41939.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,36082.000,36082.000,48167.000,42205.000,42225.000,41939.000,41546.000,30048.000
OtherLoansPayable,11455.000,49335.000,41108.000,40849.000,41126.000,125609.000,177636.000,226954.000
OtherNotesPayable,,,308.000,310.000,301.000,,,
OtherReceivables,44538.000,32468.000,26135.000,28025.000,16989.000,7461.000,59517.000,53423.000
OtherSundryLiabilities,,,1057.000,526.000,1995.000,4562.000,280.000,29.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,41787.000,41787.000,41787.000,,
PropertyPlantAndEquipmentGross,55786.000,55452.000,52561.000,94433.000,73191.000,74641.000,51821.000,52294.000
PropertyPlantAndEquipmentNet,10668.000,9708.000,8050.000,47728.000,43906.000,41968.000,21059.000,19755.000
PropertyPlantAndEquipmentSalvageValuePercentage,,,,,,,,0.050
ReceivablesNetCurrent,283417.000,147019.000,159118.000,146650.000,132987.000,156554.000,768913.000,240134.000
RetainedEarningsAccumulatedDeficit,812.000,-2159.000,-142838.000,-139375.000,-153289.000,-154996.000,-178566.000,-178474.000
RetainedEarningsAppropriated,3703.000,10922.000,110268.000,40996.000,-69980.000,-157198.000,-55197.000,-196854.000
SecuredDebt,264258.000,217747.000,,,,,,
ShortTermInvestments,,,,,,,14377.000,
StockholdersEquity,106236.000,110483.000,69150.000,71167.000,-53750.000,-142675.000,-64217.000,-205782.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,106236.000,110483.000,69150.000,71167.000,-53750.000,-142675.000,-64217.000,-205782.000
TaxesPayableCurrent,29934.000,27664.000,31382.000,22458.000,18923.000,15710.000,24901.000,10807.000
