,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdministrativeFeesExpense,,,13179.000,17978.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16521.000,-24638.000,-3739.000,-5464.000
EarningsPerShareBasicAndDiluted,0.020,-0.010,-0.030,0.010
GeneralAndAdministrativeExpense,17891.000,7554.000,5293.000,4333.000
IncomeTaxExpenseBenefit,0.000,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4051.000,-350.000,38710.000,-18052.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,1861.000,1205.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,-2435.000
IncreaseDecreaseInPrepaidExpense,1016.000,-1016.000,,
InterestExpense,,,261.000,2774.000
NetCashProvidedByUsedInFinancingActivities,53168.000,,20000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,53168.000,,20000.000,
NetCashProvidedByUsedInOperatingActivities,-36647.000,-24638.000,-23739.000,-5464.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-36647.000,-24638.000,-23739.000,-5464.000
NetIncomeLoss,-39682.000,-25680.000,-64310.000,13818.000
OperatingExpenses,39682.000,25304.000,64049.000,33408.000
OtherExpenses,,,261.000,
OtherIncome,,,,50000.000
OtherNonoperatingIncomeExpense,,,,47226.000
ProceedsFromIssuanceOfCommonStock,53168.000,,,
ProceedsFromNotesPayable,,,20000.000,
ProfessionalFees,21791.000,17750.000,58756.000,29075.000
StockIssuedDuringPeriodSharesIssuedForCash,531680.000,,,
StockIssuedDuringPeriodValueIssuedForCash,53168.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2478873.000,2529680.000,2529680.000,2529680.000
