,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,22884000.000,,,27857000.000,,,,33306000.000,,,,39288000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1209000.000,-558000.000,-1130000.000,449000.000,2116000.000,2403000.000,3301000.000,1945000.000,2863000.000,2382000.000,3165000.000,4077000.000,3599000.000,-1100000.000,200000.000,3620000.000
AdditionalPaidInCapital,209396000.000,209840000.000,222116000.000,235225000.000,445379000.000,476609000.000,477564000.000,478497000.000,479615000.000,530107000.000,531243000.000,533369000.000,534446000.000,555325000.000,556350000.000,1108608000.000
AdvancesFromFederalHomeLoanBanks,164529000.000,161507000.000,187484000.000,174462000.000,324424000.000,229405000.000,219386000.000,194366000.000,263346000.000,288325000.000,380805000.000,470784000.000,470765000.000,460746000.000,460727000.000,460707000.000
Assets,1905851000.000,1954754000.000,2163984000.000,2353675000.000,3746682000.000,4132639000.000,4258364000.000,4375727000.000,4478339000.000,5055000000.000,5261967000.000,5446797000.000,5667195000.000,5852801000.000,6022614000.000,8593979000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,3321000.000,3672000.000,4589000.000,2979000.000,3835000.000,3664000.000,4343000.000,5467000.000,4870000.000,1989000.000,2509000.000,6581000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,978000.000,887000.000,423000.000,900000.000,342000.000,912000.000,386000.000,107000.000,246000.000,4594000.000,3114000.000,1924000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,113200000.000,132309000.000,138845000.000,131381000.000,233501000.000,203277000.000,193983000.000,178386000.000,196695000.000,270711000.000,298693000.000,282616000.000,263236000.000,319040000.000,351014000.000,749482000.000
AvailableForSaleSecurities,110932000.000,130987000.000,194038000.000,204539000.000,235844000.000,206062000.000,198149000.000,180465000.000,200188000.000,273463000.000,302650000.000,287976000.000,267860000.000,316435000.000,350409000.000,754139000.000
AvailableForSaleSecuritiesAmortizedCost,113704000.000,132757000.000,196689000.000,204761000.000,,203277000.000,,,,270711000.000,,,,319040000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,761000.000,666000.000,411000.000,661000.000,284000.000,196000.000,91000.000,71000.000,9000.000,18000.000,35000.000,416000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,978000.000,887000.000,423000.000,900000.000,342000.000,912000.000,386000.000,107000.000,246000.000,4594000.000,3114000.000,1924000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,71431000.000,63147000.000,141444000.000,81181000.000,62972000.000,54244000.000,36557000.000,55217000.000,37620000.000,125391000.000,97717000.000,19681000.000,48014000.000,221787000.000,219517000.000,273290000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,217000.000,221000.000,12000.000,239000.000,58000.000,716000.000,295000.000,36000.000,237000.000,4576000.000,3079000.000,1508000.000
