,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,765000.000,,
AmortizationOfFinancingCosts,,,,,784000.000,,678000.000,740000.000,577000.000,370000.000,374000.000,344000.000,336000.000,318000.000,266000.000
AmortizationOfFinancingCostsAndDiscounts,,,2504000.000,700000.000,,,2469000.000,,,,2218000.000,,,,1741000.000
AssetImpairmentCharges,,,,,,,,,,,,,41000000.000,,0.000
AssetRetirementObligationAccretionExpense,,,,,,,57000.000,,,,29000.000,,,,77000.000
AssetRetirementObligationLiabilitiesIncurred,,,,,,,,,,,67000.000,,,,214000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,-187000.000
ContractualInterestExpenseOnPrepetitionLiabilitiesNotRecognizedInStatementOfOperations,,,,,,,,,,,,,,,4233000.000
CostsAndExpenses,27982000.000,29095000.000,55485000.000,39374000.000,41901000.000,14805000.000,20553000.000,25479000.000,23382000.000,17729000.000,18853000.000,19892000.000,60434000.000,42393000.000,19451000.000
CurrentFederalTaxExpenseBenefit,,,,,,,990000.000,-322000.000,,,,,,,
CurrentForeignTaxExpenseBenefit,,,,,,,-660000.000,-55000.000,-5771000.000,9081000.000,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,330000.000,-377000.000,,,,,,,
DebtInstrumentConvertibleConversionRatio,,,,1000.000,1000.000,,1000.000,,,,,,,,
DebtInstrumentConvertibleInterestExpense,,,,,4708000.000,,4814000.000,,,,,,,,
DebtIssuanceCosts,,,,1100000.000,,,,,,,,,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,,,,,,51000.000
DeferredIncomeTaxExpenseBenefit,,,-4742000.000,,,,,,,,,,,,
DepreciationDepletionAndAmortization,9231000.000,8534000.000,11506000.000,11648000.000,11204000.000,11515000.000,6904000.000,7955000.000,7246000.000,5109000.000,6612000.000,5503000.000,4087000.000,7019000.000,4458000.000
EarningsPerShareBasic,0.000,0.050,-0.240,-0.070,-0.150,0.120,-0.110,-0.170,-0.130,-0.090,-0.030,-0.020,-0.390,-0.490,-0.170
EarningsPerShareDiluted,0.000,0.050,-0.240,-0.070,-0.150,0.120,-0.110,-0.170,-0.130,-0.090,-0.030,-0.020,-0.390,-0.490,-0.170
ExplorationExpense,1462000.000,571000.000,24290000.000,2442000.000,6414000.000,7540000.000,358000.000,746000.000,857000.000,223000.000,821000.000,1270000.000,705000.000,977000.000,782000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,,1950000.000,2125000.000,2628000.000,,439000.000
GainLossOnDerivativeInstrumentsNetPretax,,,,8407000.000,-4330000.000,,-548000.000,1277000.000,-457000.000,-30000.000,30000.000,-269000.000,241000.000,0.000,
GainLossOnDispositionOfProperty,,,,-756000.000,-1510000.000,,,,,,,,,,
GainLossOnSaleOfDerivatives,,,,0.000,-715000.000,,-1400000.000,-497000.000,-816000.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,-7318000.000,,,,-3786000.000,-3436000.000,,,-1245000.000,,,
GeneralAndAdministrativeExpense,9276000.000,8452000.000,7131000.000,10425000.000,6951000.000,7299000.000,5475000.000,6451000.000,6572000.000,5613000.000,6197000.000,6375000.000,5259000.000,5899000.000,6329000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,-3650000.000,-5543000.000,-16287000.000,-5683000.000,-5061000.000,-4882000.000,-27561000.000,-10395000.000,-11186000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,-8804000.000,-14474000.000,-4805000.000,-4240000.000,3441000.000,4458000.000,-15103000.000,-21829000.000,-8142000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3672000.000,6780000.000,-31601000.000,-9922000.000,-19755000.000,6575000.000,-12454000.000,-20017000.000,-21092000.000,-9923000.000,-1620000.000,-424000.000,-42664000.000,-32224000.000,-19328000.000
IncomeTaxExpenseBenefit,3380000.000,1075000.000,-4310000.000,-1422000.000,-2614000.000,-7268000.000,330000.000,-377000.000,-5771000.000,43000.000,1950000.000,2125000.000,2628000.000,24271000.000,439000.000
IncomeTaxesPaid,,,558000.000,,,,1492000.000,,,,700000.000,,,,105000.000
IncreaseDecreaseInAccountsPayable,,,-8577000.000,,,,6818000.000,,,,3266000.000,,,,784000.000
IncreaseDecreaseInAccountsReceivable,,,729000.000,,,,20066000.000,,,,10334000.000,,,,1714000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,-966000.000,,,,0.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,18543000.000,,,,1248000.000,,,,-5488000.000,,,,5245000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,716000.000,,,,-1344000.000,,,,-123000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,121000.000,,,,,,,,76000.000,,,,-1211000.000
IncreaseDecreaseInInventories,,,583000.000,,,,-1582000.000,,,,-2007000.000,,,,-363000.000
IncreaseDecreaseInOtherOperatingAssets,,,1129000.000,,,,2281000.000,,,,99000.000,,,,928000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-615000.000,,,,-478000.000,,,,38000.000,,,,-2611000.000
IncreaseDecreaseInRestrictedCash,,,,,,,-6284000.000,,,,0.000,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InterestCostsCapitalized,,,,-3760000.000,5307000.000,,2619000.000,2372000.000,2237000.000,2630000.000,2870000.000,3080000.000,3300000.000,0.000,0.000
InterestExpense,4905000.000,5600000.000,6210000.000,4080000.000,2302000.000,3523000.000,4298000.000,4280000.000,3559000.000,4021000.000,3837000.000,3513000.000,3296000.000,8024000.000,5974000.000
InterestExpenseBorrowings,,,,7840000.000,7609000.000,,6917000.000,6652000.000,5796000.000,6651000.000,6707000.000,6593000.000,6596000.000,8024000.000,5974000.000
InterestPaidNet,,,8737000.000,,,,7569000.000,,,,9143000.000,,,,
InvestmentIncomeInterest,2000.000,33000.000,3000.000,7000.000,12000.000,22000.000,9000.000,38000.000,128000.000,7000.000,5000.000,345000.000,428000.000,12000.000,20000.000
NetCashProvidedByUsedInContinuingOperations,,,-25268000.000,,,,-20514000.000,,,,-10882000.000,,,,-34136000.000
NetCashProvidedByUsedInFinancingActivities,,,-206000.000,,,,-8476000.000,,,,11000.000,,,,2000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-206000.000,,,,-8476000.000,,,,11000.000,,,,2000.000
NetCashProvidedByUsedInInvestingActivities,,,-22448000.000,,,,2474000.000,,,,-9166000.000,,,,-21193000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-22448000.000,,,,2474000.000,,,,-9166000.000,,,,-21193000.000
NetCashProvidedByUsedInOperatingActivities,,,-2614000.000,,,,-14512000.000,,,,-1727000.000,,,,-12945000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2614000.000,,,,-14512000.000,,,,-1727000.000,,,,-12945000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,5705000.000,-27291000.000,-8500000.000,-17141000.000,13843000.000,-12784000.000,-19640000.000,-15321000.000,-9966000.000,-3570000.000,-2549000.000,-45292000.000,-56495000.000,-19767000.000
NonoperatingIncomeExpense,-5285000.000,-335000.000,-12669000.000,-3229000.000,-6526000.000,-3672000.000,-5213000.000,-7353000.000,-10239000.000,-4267000.000,-3743000.000,-4787000.000,-2580000.000,-8147000.000,-11145000.000
NumberOfOperatingSegments,,,,,1.000,,1.000,1.000,1.000,-2.000,1.000,1.000,1.000,-2.000,1.000
OilAndGasProductionExpense,7521000.000,10909000.000,11368000.000,12694000.000,14332000.000,14064000.000,6673000.000,8102000.000,5319000.000,4799000.000,5223000.000,6744000.000,9383000.000,7221000.000,7882000.000
