,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,
CostOfServices,0.000,0.000,0.000,,
EarningsPerShareBasicAndDiluted,-0.001,-0.001,-0.000,-0.001,-0.001
GeneralAndAdministrativeExpense,5650.000,2988.000,1986.000,3502.000,5456.000
GrossProfit,0.000,0.000,0.000,,
IncreaseDecreaseInAccruedLiabilities,,,1986.000,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,0.000,,
PaymentsForProceedsFromOtherInvestingActivities,,,0.000,,
ProceedsFromContributedCapital,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,
ProfitLoss,-5650.000,-2988.000,-1986.000,-3502.000,-5.456
Revenues,0.000,0.000,0.000,,
SalesRevenueNet,0.000,0.000,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,5250000.000,5250000.000
