,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,7663000.000,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,100000.000,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,1438000.000,20150000.000
AdvertisingExpense,46600000.000,119700000.000,114300000.000
AmortizationOfDebtDiscountPremium,18823000.000,69185000.000,74660000.000
AmortizationOfIntangibleAssets,36600000.000,54700000.000,69300000.000
CapitalLeaseObligationsIncurred,140685000.000,31215000.000,100281000.000
CapitalizedComputerSoftwareAdditions,79500000.000,92800000.000,139000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,676246000.000,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,-582353000.000,81072000.000
ComprehensiveIncomeNetOfTax,-587521000.000,-556573000.000,-480560000.000
CostOfRevenue,446309000.000,729256000.000,932240000.000
CostsAndExpenses,1941868000.000,2668068000.000,2896827000.000
CurrentFederalTaxExpenseBenefit,,,1087000.000
CurrentForeignTaxExpenseBenefit,8358000.000,14625000.000,19870000.000
CurrentIncomeTaxExpenseBenefit,9078000.000,15851000.000,20814000.000
CurrentStateAndLocalTaxExpenseBenefit,720000.000,1226000.000,-143000.000
DebtInstrumentRedemptionPricePercentage,1.000,,
DeferredFederalIncomeTaxExpenseBenefit,-8972000.000,-23208000.000,293000.000
DeferredForeignIncomeTaxExpenseBenefit,-509000.000,-4065000.000,-5085000.000
DeferredIncomeTaxExpenseBenefit,-9609000.000,-28125000.000,-4775000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-128000.000,-852000.000,17000.000
Depreciation,171600000.000,257200000.000,332800000.000
DepreciationAndAmortization,208165000.000,312823000.000,402172000.000
DividendsCommonStockCash,0.000,0.000,0.000
EarningsPerShareBasic,-0.960,-0.790,-0.650
EarningsPerShareDiluted,-0.960,-0.790,-0.650
EffectOfExchangeRateOnCashAndCashEquivalents,-6532000.000,-16900000.000,-3945000.000
EffectiveIncomeTaxRateContinuingOperations,0.001,0.023,-0.036
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.094,-0.031,0.070
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,0.159,0.107,0.095
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.264,0.237,0.195
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.056,0.070
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.045,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,0.252,0.072,0.066
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.042,0.029,0.023
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.004,0.000,0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.001,-0.001,0.000
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,22.470,25.780,11.980
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,400000.000,1600000.000
GeneralAndAdministrativeExpense,189906000.000,260673000.000,293276000.000
GoodwillAcquiredDuringPeriod,,,74186000.000
GoodwillForeignCurrencyTranslationGainLoss,,,-11599000.000
GoodwillImpairmentLoss,0.000,0.000,0.000
GoodwillTranslationAdjustments,-708000.000,-1029000.000,
ImpairmentOfIntangibleAssetsFinitelived,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-164854000.000,-201628000.000,-237325000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-578351000.000,-533305000.000,-440834000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-413497000.000,-331677000.000,-203509000.000
IncomeTaxEffectsAllocatedDirectlyToEquityEmployeeStockOptions,,,200000.000
IncomeTaxExpenseBenefit,-531000.000,-12274000.000,16039000.000
IncomeTaxesPaidNet,14895000.000,8229000.000,14532000.000
IncreaseDecreaseInAccountsPayable,18059000.000,76355000.000,-7112000.000
IncreaseDecreaseInAccountsReceivable,177583000.000,216585000.000,22969000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,122944000.000,54487000.000,105576000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,165395000.000,50170000.000,-7101000.000
IncreaseDecreaseInRestrictedCash,11042000.000,3549000.000,4760000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,24300000.000,24300000.000
InterestAndDividendIncomeSecurities,1900000.000,9100000.000,24300000.000
InterestCostsCapitalized,,5000000.000,4300000.000
InterestExpense,,98178000.000,99968000.000
InterestExpenseDebt,1400000.000,,
InterestExpenseLesseeAssetsUnderCapitalLease,10200000.000,8800000.000,5500000.000
InterestIncomeExpenseNonoperatingNet,-33985000.000,,
InterestPaid,10000000.000,15985000.000,12953000.000
NetCashProvidedByUsedInFinancingActivities,1691722000.000,-62998000.000,-83975000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1691722000.000,-62998000.000,-83975000.000
NetCashProvidedByUsedInInvestingActivities,-1097272000.000,-902421000.000,-598008000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1097272000.000,-902421000.000,-598008000.000
NetCashProvidedByUsedInOperatingActivities,81796000.000,383066000.000,763055000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,81796000.000,383066000.000,763055000.000
NetIncomeLoss,-577820000.000,-521031000.000,-456873000.000
NoncashMergerRelatedCosts,320000.000,,
OperatingIncomeLoss,-538866000.000,-450036000.000,-367208000.000
OperatingLeasesRentExpenseNet,73900000.000,119800000.000,155700000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-877000.000,-3019000.000,1685000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-8824000.000,-32523000.000,-25372000.000
OtherComprehensiveIncomeLossNetOfTax,-9701000.000,-35542000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-23687000.000
OtherNonoperatingIncomeExpense,-5500000.000,14909000.000,26342000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,0.000,0.000,0.000
PaymentsForDerivativeInstrumentFinancingActivities,407169000.000,,
PaymentsForProceedsFromOtherInvestingActivities,,21618000.000,1181000.000
PaymentsOfDebtIssuanceCosts,28810000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,17053000.000,11101000.000,15598000.000
PaymentsToAcquireAvailableForSaleSecurities,2937033000.000,3683488000.000,2908611000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,51644000.000,85082000.000
PaymentsToAcquireInvestments,,,81502000.000
PaymentsToAcquireProductiveAssets,201630000.000,347280000.000,218657000.000
ProceedsFromConvertibleDebt,1889000000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,42402000.000,39295000.000,24431000.000
ProceedsFromIssuanceOfWarrants,289272000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2029518000.000,2821745000.000,2518631000.000
ProceedsFromPaymentsForOtherFinancingActivities,-1443000.000,8982000.000,210000.000
ProceedsFromSaleOfAvailableForSaleSecurities,188092000.000,383413000.000,183154000.000
ProceedsFromStockOptionsExercised,,17361000.000,7540000.000
ProvisionForDoubtfulAccounts,4632000.000,5765000.000,
RepaymentsOfLongTermCapitalLeaseObligations,103135000.000,117535000.000,100558000.000
ResearchAndDevelopmentExpense,691543000.000,806648000.000,713482000.000
RestrictedStockExpense,63900000.000,,
Revenues,1403002000.000,2218032000.000,2529619000.000
SalesRevenueNet,1403002000.000,2218032000.000,2529619000.000
SellingAndMarketingExpense,614110000.000,871491000.000,957829000.000
ShareBasedCompensation,631597000.000,682118000.000,615233000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,872800000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,698000.000,463000.000,147000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,500000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,30.120,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,32600000.000,0.000,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,1.290,1.580,2.560
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,7.270,10.050,3.500
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,42.050,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,1.600,,
StockIssued1,147958000.000,516538000.000,1341000.000
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,1900000.000,1500000.000,2000000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,22447000.000,10992000.000,2864000.000
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,15800000.000,15800000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,50000.000,45305000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,139473000.000,70444000.000,56383000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,1820000.000,3682000.000
WeightedAverageNumberOfDilutedSharesOutstanding,604990000.000,662424000.000,702135000.000
WeightedAverageNumberOfSharesIssuedBasic,613944000.000,670132000.000,708010000.000
WeightedAverageNumberOfSharesOutstandingBasic,604990000.000,662424000.000,702135000.000
WeightedAverageNumberOfSharesRestrictedStock,8954000.000,7708000.000,5875000.000
