,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,291000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,-68000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,500000.000,,,,553000.000,,,,329000.000,,,,-68000.000,,,,,,,,,
AmortizationOfDebtDiscountPremium,2223000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,120000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,298000.000,278000.000,,287000.000,289000.000,289000.000,290000.000,302000.000,308000.000,357000.000,336000.000,291000.000,291000.000,483000.000,334000.000,221000.000,178000.000,215000.000,298000.000,220000.000,220000.000,176000.000,227000.000,225000.000,209000.000
BusinessExitCosts1,,,,,,,,,,,,,,,,,500000.000,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,-2133000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-53869000.000,,,,-5795000.000,,,,3701000.000,,,,-1835000.000,,,,-4213000.000,,,,-5829000.000,,,,-422000.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,,,,,,,,-1140000.000,735000.000,-1475000.000,,-1620000.000,-800000.000,199000.000,,81000.000,-278000.000
CommonStockDividendsPerShareCashPaid,0.250,0.250,0.250,0.250,0.280,0.280,0.280,0.280,0.320,0.320,0.320,0.320,0.500,0.500,0.500,0.500,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.550
CommonStockDividendsPerShareDeclared,,0.250,0.250,,0.280,0.280,0.280,,0.320,0.320,0.320,,0.500,0.500,0.500,,0.550,0.550,0.550,,0.550,0.550,0.550,,0.550,0.550
ComprehensiveIncomeNetOfTax,,,,,53965000.000,52929000.000,54416000.000,48087000.000,56617000.000,59777000.000,61997000.000,64207000.000,61150000.000,63820000.000,66584000.000,62663000.000,30609000.000,36080000.000,32735000.000,16779000.000,14290000.000,16349000.000,17082000.000,16884000.000,17887000.000,22669000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,362000.000,153000.000,,-357000.000,76000.000,190000.000,,35000.000,-89000.000,108000.000,,24000.000,19000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,40460000.000,45185000.000,,53944000.000,52964000.000,54562000.000,48468000.000,56833000.000,60043000.000,61906000.000,64199000.000,61239000.000,64182000.000,66737000.000,63200000.000,30252000.000,36156000.000,32925000.000,16955000.000,14325000.000,16260000.000,17190000.000,16794000.000,17911000.000,22688000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,,,,,,,,53492000.000,53842000.000,57340000.000,53331000.000,51098000.000,56452000.000,53010000.000,55223000.000,41479000.000,36157000.000,34933000.000,32344000.000,27520000.000,26650000.000,26734000.000,30052000.000,30971000.000,36687000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,,,,,,,,,110153000.000,109661000.000,110087000.000,115062000.000,110571000.000,111706000.000,113917000.000,113294000.000,102795000.000,98462000.000,94117000.000,92365000.000,85294000.000,83349000.000,80419000.000,82626000.000,83601000.000,80431000.000
DeferredIncomeTaxExpenseBenefit,-6831000.000,,,,-1091000.000,,,,975000.000,,,,-2818000.000,,,,1996000.000,,,,-923000.000,,,,6603000.000,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,,135000.000,135000.000,135000.000,-945000.000,-183000.000,-184000.000,-181000.000,-179000.000,-148000.000,-148000.000,-148000.000,-149000.000,-111000.000,-110000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,,,,,,,-2000.000,-1000.000,-2000.000,12000.000,-19000.000,-19000.000,-21000.000,-26000.000,-19000.000,-19000.000,-20000.000,-23000.000,-19000.000,-19000.000
DefinedBenefitPlanAmortizationOfTransitionObligationsAssets,,,,,,,,,,,,,22000.000,22000.000,21000.000,-152000.000,-22000.000,-22000.000,-22000.000,-30000.000,0.000,0.000,0.000,0.000,,
DefinedBenefitPlanContributionsByEmployer,,,,,1000000.000,1600000.000,,,1900000.000,,,,1100000.000,,,,800000.000,,,,1000000.000,,,,1100000.000,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,,,,,,,,,334000.000,335000.000,326000.000,308000.000,256000.000,243000.000,249000.000,238000.000,275000.000,287000.000,279000.000,276000.000,233000.000,228000.000
DefinedBenefitPlanInterestCost,,,,,,,,,,,,,450000.000,452000.000,439000.000,415000.000,309000.000,294000.000,301000.000,288000.000,327000.000,342000.000,332000.000,328000.000,275000.000,268000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,,,,,,601000.000,603000.000,590000.000,564000.000,658000.000,634000.000,643000.000,604000.000,539000.000,559000.000,545000.000,537000.000,509000.000,497000.000
DefinedBenefitPlanServiceCost,,,,,,,,,,,,,370000.000,372000.000,361000.000,342000.000,463000.000,440000.000,453000.000,431000.000,358000.000,375000.000,364000.000,359000.000,375000.000,366000.000
DepreciationDepletionAndAmortization,5831000.000,5805000.000,5738000.000,5929000.000,5883000.000,5077000.000,6459000.000,5498000.000,6025000.000,5964000.000,6753000.000,6729000.000,6633000.000,6318000.000,6845000.000,6900000.000,6566000.000,6930000.000,6910000.000,7051000.000,6847000.000,6751000.000,6724000.000,6550000.000,6427000.000,6302000.000
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,,,,,,,,,,,,,,,-243000.000,-245000.000,-246000.000,,-213000.000,-211000.000,-207000.000,,-167000.000,
Dividends,,,,,-13334000.000,,,,-14820000.000,,,,22491000.000,,,,23940000.000,,,,23306000.000,,,,24284000.000,
EarningsPerShareBasic,1.020,0.880,0.960,1.130,1.130,1.110,1.150,1.190,1.220,1.300,1.360,1.430,1.360,1.430,1.510,1.500,0.720,0.810,0.790,0.370,0.360,0.380,0.380,0.350,0.400,0.510
EarningsPerShareDiluted,0.940,0.830,0.930,1.120,1.130,1.110,1.140,1.160,1.220,1.290,1.350,1.420,1.350,1.420,1.500,1.500,0.720,0.810,0.780,0.370,0.350,0.380,0.380,0.350,0.400,0.510
EffectiveIncomeTaxRateContinuingOperations,,0.267,0.245,,0.248,0.243,0.255,,0.261,0.247,0.249,,0.240,0.212,0.230,,0.230,0.225,0.225,,0.225,0.039,0.110,,0.140,0.150
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,,,,,,,,,,,,,1200000.000,,,,0.000,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,,,,500000.000,,,,553000.000,,,,329000.000,,,,-68000.000,,,,-68000.000,,,,0.000,
ForeignCurrencyTransactionGainLossBeforeTax,,-9.000,1522.000,,-1025.000,1355.000,-610.000,142280.000,891.000,1631.000,518.000,4335960.000,1600000.000,-1300.000,1858000.000,773300.000,840000.000,1002000.000,2612000.000,53000.000,779000.000,433000.000,220000.000,400000.000,97000.000,358000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,-118000.000,,,,-135000.000,-127000.000,-100000.000,,-366000.000,-122000.000,-56000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,-63000.000,,,,86000.000,,,,,,,,,,,,,,,,,,,,,
GainOnBusinessInterruptionInsuranceRecovery,,,,,,,,,,,,,0.000,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-629000.000,-210000.000,-31000.000,-142000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,600000.000,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,53510000.000,55094000.000,59708000.000,70530000.000,71716000.000,69948000.000,73220000.000,73576000.000,76768000.000,79606000.000,82294000.000,85434000.000,80464000.000,81340000.000,86559000.000,87568000.000,40314000.000,44777000.000,43347000.000,20252000.000,19506000.000,17206000.000,18919000.000,18976000.000,20561000.000,26715000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,-78000.000,,,,-44000.000,-36000.000,-131000.000,,-188000.000,-136000.000,-126000.000,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-27000.000,,,,66000.000,,,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,7518000.000,14710000.000,14599000.000,17371000.000,17786000.000,16997000.000,18671000.000,18394000.000,20036000.000,19664000.000,20490000.000,20718000.000,19311000.000,17244000.000,19909000.000,20841000.000,9272000.000,10075000.000,9753000.000,4658000.000,4389000.000,671000.000,2081000.000,3607000.000,2879000.000,4006000.000
IncreaseDecreaseInAccountsPayable,4039000.000,,,,-7315000.000,,,,-681000.000,,,,915000.000,,,,1635000.000,,,,1819000.000,,,,4576000.000,
