,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-514000.000,,,,-247000.000,,,,-156000.000,,,,-120000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,264000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,199000.000,,,,186000.000,,,,224000.000,,,,272000.000
AmortizationOfDeferredLoanOriginationFeesNet,,,-12000.000,,,,7000.000,,,,-6000.000,,,,-17000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,282194000.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1179373.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,535000.000,170000.000,,253000.000,533000.000,196000.000,196000.000,75000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,170000.000,,253000.000,533000.000,196000.000,,75000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,10800000.000,8600000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,867000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,588000.000,,,,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,220000.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,253000.000,533000.000,196000.000,196000.000,75000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,861000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-23047000.000,,,,28047000.000,,,,1639000.000,,,,-2181000.000
