,2011-08-31,2011-11-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,7530.000,,,,,,,,,411828.000,433151.000,728908.000,1863802.000,2066803.000,1752025.000,1476079.000,1223296.000,1337853.000,1076205.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,214060.000,,,,,,,,,,
AccountsPayableCurrent,,2510.000,,,,,,8430.000,,,,,,1849544.000,1324494.000,,,1020224.000,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,576000.000,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,608500.000,828643.000,984965.000,,384351.000,,,,
AccountsReceivableNetCurrent,223.000,3962.000,49179.000,158140.000,,22.000,71.000,,309581.000,394830.000,598500.000,818643.000,954965.000,299194.000,299351.000,882871.000,48710.000,47166.000,63183.000
AccruedLiabilitiesCurrent,,24924.000,24928.000,74202.000,83509.000,80893.000,70338.000,,41517.000,,,,,,,,2263.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,57110.000,69372.000,89395.000,97870.000,112883.000,-135522.000,129779.000,,,162308.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,,-1370.000,-4354.000,-3421.000,-4304.000,-7438.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-11250.000,-11250.000,,,,,,,,,,,
AdditionalPaidInCapital,137706.000,148507.000,15148307.000,148507.000,148507.000,148507.000,148507.000,147735.000,2824473.000,4881918.000,5439323.000,5917497.000,8607893.000,8214271.000,9153566.000,9780598.000,9780598.000,12222789.000,16130912.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,10000.000,10000.000,30000.000,40873.000,,,,90839.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,10000.000,-10000.000,-10000.000,-30000.000,,-85000.000,85000.000,85000.000,90839.000,91000.000
Assets,47435.000,39883.000,79060.000,182628.000,18115.000,14560.000,4409.000,71746.000,1365492.000,2321292.000,2649747.000,2897968.000,4355180.000,3102734.000,3529300.000,3112012.000,2350500.000,2117821.000,3765297.000
AssetsCurrent,7435.000,8772.000,52393.000,162627.000,1447.000,1225.000,1073.000,61746.000,557885.000,1505913.000,1846580.000,2098048.000,3563868.000,2292740.000,2751234.000,2345576.000,1584039.000,1356811.000,3011563.000
AssetsHeldForSaleCurrent,,,,,,,,329.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,759015.000,759015.000,759015.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,96712.000,96712.000,96712.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,-509015.000,-509015.000,-509015.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,1432.000,1432.000,1432.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,29808.000,29808.000,29808.000,,,,,,,
Cash,4934.000,3582.000,1986.000,1912.000,1197.000,1203.000,752.000,0.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4934.000,3582.000,1986.000,1912.000,1197.000,1203.000,752.000,39367.000,150666.000,689963.000,365244.000,145502.000,979309.000,330557.000,1140823.000,302854.000,235455.000,319546.000,1969145.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,0.000,,,,0.000,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,1625000.000,2536250.000,2536250.000,5011250.000,,,,,,
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000
CommonStockSharesIssued,79375000.000,99375000.000,99375000.000,99375000.000,99375000.000,99375000.000,99375000.000,99375000.000,103386250.000,113511250.000,119682768.000,127041114.000,121855390.000,125839862.000,138414163.000,145268135.000,145268135.000,160744916.000,183294028.000
CommonStockSharesOutstanding,,99375000.000,99375000.000,99375000.000,99375000.000,99375000.000,99375000.000,99375000.000,103386250.000,113511250.000,119682768.000,127041114.000,121855390.000,125839862.000,138414163.000,145268135.000,145268135.000,160744916.000,183294028.000
CommonStockValue,794.000,994.000,994.000,994.000,994.000,994.000,994.000,994.000,1034.000,1135.000,1197.000,1271.000,1219.000,1259.000,1385.000,1452.000,1452.000,1607.000,1832.000
CommonStockholdersEquity,36953.000,,,,,,,,,,,,,,,,,,
ConvertibleDebt,,,,,,,,,,2961783.000,1136597.000,,,1751583.000,1286682.000,,,,
ConvertibleDebtCurrent,,,,,,,,,,488544.000,,,,-1227761.000,,,,761440.000,
ConvertibleDebtNoncurrent,,,,,,,,,,488544.000,1043227.000,1265787.000,1265787.000,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,1324283.000,488544.000,1043227.000,1265787.000,1268666.000,523822.000,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,,,,,761440.000,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,1227761.000,1876155.000,1981694.000,2272694.000,761440.000,
CumulativeEarningsDeficit,,,,,,2545892.000,2640693.000,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount,,40000.000,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,2961783.000,3713033.000,3713033.000,3247250.000,3347523.000,2885668.000,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,1.000,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,,,461000.000
DebtInstrumentFairValue,,,,,,,,,,,,,128298.000,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,1116698.000,,,,,,,,,,37500.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,-2473239.000,-187319.000,364008.000,558384.000,882269.000,597489.000,,,,
DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,,,,,,,,,,,,,,,,,,-18560.000,
DeferredFinanceCostsNet,,,,,,,,,,,-9248.000,-8015.000,-63728.000,-8016.000,-8016.000,,,,
DeferredRevenueCurrent,,,,,,,,,,408199.000,786987.000,1423321.000,1489781.000,986445.000,1395818.000,1669950.000,1420974.000,1421344.000,924861.000
DeferredTaxAssetsGross,,,,,472244.000,,720631.000,,,1300095.000,,,,,,,,3588000.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,3781000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,1216297.000,,,,,,,,3762000.000,
DeferredTaxAssetsOther,,,,,,,,,,11552.000,,,,,,,,19000.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,127475.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,-472244.000,,-720631.000,,,1300095.000,,,,,,,,3588000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,-193000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,-14000.000,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,1154748.000,852024.000,,,,,,,
DerivativeLiabilities,,,,,,,,,951838.000,1151870.000,1337468.000,910757.000,,791409.000,-602617.000,,,673050.000,
DerivativeLiabilitiesCurrent,,,,,,,,,,847438.000,1154748.000,852024.000,,472967.000,396260.000,,,,422814.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,951838.000,,,,,-612159.000,,,,477814.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,,3482830.000,5767577.000,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,20000.000,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,288186.000,303672.000,253001.000,231595.000,63238.000,216995.000,211388.000,60945.000,60000.000,57398.000,69383.000
DueToOfficersOrStockholdersNoncurrent,,,,,,,,,,,,,,,,31775.000,15989.000,11985.000,
DueToRelatedParties,,,,2245439.000,2371861.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,2952.000,1593335.000,1874384.000,2245439.000,2371861.000,2466224.000,2571428.000,2574659.000,,499431.000,448761.000,427355.000,,,,,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeNet,,,,,,,,,951838.000,951838.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,34965.000,119360.000,,,43573.000,
FairValueAssumptionsExercisePrice,,,,,,,,,0.980,,,,,,,,,,
FairValueConcentrationOfRiskAccountsReceivable,,,,,,,71.000,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,-3788.000,-2212.000,,,,-6312.000,,,,-11623.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,20500.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,4542.000,,,,4100.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,2332.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,4542.000,,,,4100.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,4542.000,,,,4100.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,4542.000,,,,4100.000,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,656742.000,,648327.000,647302.000,646277.000,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,652954.000,20500.000,,631064.000,631064.000,16400.000,,,,36381.000,
Goodwill,,,,,,,,,,631064.000,631064.000,631064.000,,,631064.000,,,631064.000,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,3238.000,4263.000,5287.000,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,10000.000,,,,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,,,,,,,,,,651564.000,,,,647464.000,648727.000,648345.000,665723.000,667445.000,670732.000
InterestPayableCurrent,,,,,,,,,,,,,,201257.000,345387.000,396854.000,467074.000,161031.000,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,89311.000,303298.000,345563.000,200067.000,,,,,,129150.000
InterestReceivableCurrent,,,,,,,,,,,,,,,,,19412.000,,
InventoryFinishedGoods,,,,,,,,,,56297.000,179584.000,140900.000,262305.000,619319.000,440748.000,,,591564.000,
InventoryNet,,,,,,,,,,264031.000,508641.000,569466.000,879159.000,1261802.000,1073573.000,833069.000,916486.000,747905.000,774044.000
InventoryNoncurrent,,,,,,,,,,264031.000,508641.000,569466.000,879159.000,,,,,,
InventoryRawMaterials,,,,,,,,,,,,,601320.000,599017.000,569631.000,,,187192.000,
InventoryValuationReserves,,,,,,,,,,,,,,,,,,47369.000,
InventoryWorkInProcess,,,,,,,,,,207734.000,218457.000,347266.000,15534.000,43466.000,63194.000,,,16518.000,
LeaseholdImprovementsGross,,,,,,,,,37923.000,,,,,,,,,,
Liabilities,,1620769.000,1899312.000,,,2547117.000,2641766.000,2762710.000,2022043.000,3205044.000,4394474.000,5141059.000,5243348.000,5950031.000,6183390.000,5842702.000,5749696.000,4228865.000,2968822.000
LiabilitiesAndStockholdersEquity,47435.000,39883.000,79060.000,182628.000,18115.000,14560.000,4409.000,71746.000,1365492.000,2321292.000,2649747.000,2897969.000,4355180.000,3102734.000,3529300.000,3112012.000,2350500.000,2117821.000,3765297.000
LiabilitiesCurrent,10482.000,1620769.000,1889312.000,2319641.000,2455370.000,2547117.000,2641766.000,2653427.000,633355.000,2285300.000,2820337.000,3300631.000,3605537.000,5312971.000,6183390.000,5810927.000,5733707.000,4216880.000,2968822.000
LiabilitiesNoncurrent,,,,,,,,,,,1575137.000,1840428.000,1637811.000,637060.000,,31775.000,15989.000,11985.000,
LiabilitiesOfAssetsHeldForSale,,,,,,,,2644997.000,,,,,,,,,,,
LinesOfCreditCurrent,,,,,,,,,29592.000,,,,,,,,,,
LoansPayable,,,,,,,,,44265.000,43049.000,41583.000,,,,,,,,
LongTermDebt,,,,,,,,109283.000,436850.000,919744.000,,,,,,,,,
LongTermDebtCurrent,,,,,,,,,60000.000,,9731.000,6050.000,188716.000,1551.000,,,,,
LongTermDebtMaturingInYearsTwoAndThree,,,,,,,,,,,,,,911250.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,2436273.000,1974418.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,2961783.000,3713033.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,3713033.000,3247250.000,,911250.000,,,,
LongTermNotesPayable,,,,,,,,,185000.000,195759.000,195760.000,,135760.000,,,,,,
MachineryAndEquipmentGross,,,,,,,,,80491.000,,,,,,,,,,
NoncurrentAssets,,,,,,,,,,815379.000,803168.000,799920.000,791312.000,809994.000,778066.000,766436.000,766461.000,761010.000,753734.000
NotesPayable,,,,,,,,,,250000.000,,,226400.000,,,,,,
