,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,165961.000,556061.000,482470.000,341294.000,406145.000,629346.000,743623.000,851160.000,578017.000,823301.000,733560.000,275441.000,694922.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,106886.000,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,908724.000,,,,,,,,,
AccruedLiabilitiesCurrent,133071.000,211346.000,363661.000,908724.000,436157.000,451641.000,630325.000,1186429.000,1035888.000,1084591.000,1476592.000,1946251.000,1520322.000
AccruedPayrollTaxesCurrent,,,,444786.000,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,41985.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-8361.000,1800.000,4703.000,6528.000,129.000,-4747.000
AdditionalPaidInCapital,1276803.000,51867123.000,52324911.000,,62467936.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,52790090.000,,82395410.000,82931679.000,83478851.000,84084750.000,97372402.000,98302346.000,98938446.000,110377077.000
Assets,2890566.000,11805329.000,10350517.000,8787103.000,15931353.000,33877502.000,31350399.000,28204764.000,23436766.000,32883548.000,29191477.000,25187679.000,31531617.000
AssetsCurrent,2155362.000,11805329.000,10344749.000,8759872.000,15898171.000,33836634.000,31225700.000,28088194.000,23309314.000,32808521.000,29125787.000,25131327.000,31473333.000
AssetsFairValueDisclosure,,,0.000,0.000,0.000,0.000,0.000,25927662.000,21899826.000,31487714.000,28450968.000,24517796.000,22505756.000
AvailableForSaleSecurities,,,,,,,,25900137.000,21875481.000,30436209.000,28400545.000,24447455.000,21914547.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,0.000,,,,,0.000
AvailableForSaleSecuritiesCurrent,,,,,,,,12941776.000,12877281.000,14940912.000,14307073.000,12897584.000,11909800.000
Cash,,,,,,,,1662890.000,1125979.000,1060720.000,424613.000,394849.000,8706894.000
CashAndCashEquivalentsAtCarryingValue,2145621.000,11535788.000,10142137.000,8527304.000,15721097.000,33569784.000,30618365.000,14648866.000,10148524.000,17607522.000,14568508.000,12015061.000,19302850.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,27600000.000,,,,24900000.000,
CommonStockParOrStatedValuePerShare,,,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,150000000.000,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,,5565415.000,,6890021.000,9712521.000,9712521.000,9712521.000,9712521.000,12472521.000,12568563.000,12576325.000,15131880.000
CommonStockSharesOutstanding,,,5565415.000,,6890021.000,9712521.000,9712521.000,9712521.000,9712521.000,12472521.000,12568563.000,12576325.000,15131880.000
CommonStockValue,,,5565.000,,6890.000,9712.000,9712.000,9713.000,9713.000,12473.000,12569.000,12576.000,15132.000
ConvertibleNotesPayableCurrent,155097.000,0.000,,,,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,3642800.000,3642799.000,3642799.000,,,,,,,,,
DebtInstrumentUnamortizedDiscount,190774.000,172889.000,155004.000,142806.000,133453.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,42021.000,,,,31292.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,1163905.000,,,,932060.000,,,,700215.000,
DeferredTaxAssetsGross,,,,,,,,14460116.000,,,,21817769.000,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,,,,,42021.000,,,,31292.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,6210836.000,,,,10115458.000,,,,16669295.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,97.000,,,,213.000,,,,3861.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,421828.000,,,,667688.000,,,,1271891.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1432312.000,,,,2152854.000,,,,2399666.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,402062.000,,,,591843.000,,,,772841.000,
DeferredTaxAssetsValuationAllowance,,,,-9574752.000,,,,14418095.000,,,,21786477.000,
DerivativeLiabilitiesNoncurrent,132373.000,0.000,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,40922565.000,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,201604.000,394773.000,233961.000,513301.000,957328.000,983449.000,377873.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,4500000.000,3863472.000,4347040.000,4028645.000,3500000.000,4770187.000,,,3200000.000,
InterestPayableCurrent,,,,1425.000,,,,,,,,,
Liabilities,4027135.000,1990352.000,2086959.000,2503045.000,2104683.000,2352721.000,2655036.000,3326445.000,2909739.000,3365824.000,3519939.000,3537862.000,3536610.000
LiabilitiesAndStockholdersEquity,2890566.000,11805329.000,10350517.000,8787103.000,15931353.000,33877502.000,31350399.000,28204764.000,23436766.000,32883548.000,29191477.000,25187679.000,31531617.000
LiabilitiesCurrent,691501.000,1174527.000,846131.000,1327564.000,1036168.000,1391172.000,1373948.000,2115135.000,1807771.000,2373199.000,2636657.000,2299238.000,2409110.000
LiabilitiesFairValueDisclosure,1758952.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LongTermDebt,,,,1395833.000,,,,1395833.000,,,,1395833.000,
LongTermDebtCurrent,232640.000,407120.000,,77546.000,193866.000,310185.000,,77546.000,193866.000,310185.000,426505.000,77546.000,193866.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,77546.000,,,,77546.000,,,,77546.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,387731.000,,,,387731.000,,,,387731.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,465278.000,,,,465278.000,,,,465278.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,465278.000,,,,465278.000,,,,465278.000,
LongTermDebtNoncurrent,972418.000,815825.000,1240828.000,1175481.000,1068515.000,961549.000,1281088.000,1211310.000,1101968.000,992625.000,883282.000,1238624.000,1127500.000
MoneyMarketFundsAtCarryingValue,,,,,,,,35886.000,22545.000,1046802.000,43895.000,70212.000,595956.000
OperatingLeasesFutureMinimumPaymentsDue,,,205000.000,188000.000,,,,126412.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,68000.000,,,,69427.000,,,,107195.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,51000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,69000.000,51000.000,,,,0.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,68000.000,69000.000,,,,56985.000,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,17000.000,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,122664.000,48657.000,,,,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,9741.000,269541.000,202612.000,232568.000,177074.000,266850.000,607335.000,497552.000,283509.000,260087.000,250206.000,218682.000,260683.000
PropertyPlantAndEquipmentNet,,,5768.000,12993.000,13182.000,40868.000,88463.000,80334.000,81466.000,75027.000,65690.000,56352.000,58284.000
RetainedEarningsAccumulatedDeficit,,-42057711.000,-44066918.000,-46511597.000,-48648156.000,-50880341.000,-54246028.000,-58601884.000,-63569236.000,-67871854.000,-72649905.000,-77301334.000,-82392455.000
SecuritiesForReverseRepurchaseAgreements,,,,,,,,12950000.000,9000000.000,15500000.000,14100000.000,11550000.000,10000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,106285.000,115622.000,124958.000,134294.000,239369.000,371422.000,425911.000,578384.000,636207.000,779809.000,759251.000,802532.000,933337.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,4.430,2.210,2.910,4.210,2.340,1.860
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,3700000.000,,,,3405821.000,1710985.000,3169097.000,5211390.000,2185696.000,1857888.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,609842.000,764990.000,874032.000,874032.000,,,,1077330.000,1647009.000,1654482.000,1604871.000,1498585.000,2238121.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,1.480,2.800,2.990,3.100,,,,3.980,4.310,4.340,4.760,4.630,4.790
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,1400000.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,1.570,,,,,,,,,
SharePrice,,,,,,,,6.780,4.190,5.690,7.820,5.350,5.000
