,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,216941.000,77869.000,,75437.000,83579.000,163143.000,13091.000,133982.000,9545.000,-131093.000,317111.000,67065.000,288410.000,623273.000
CashAndCashEquivalentsPeriodIncreaseDecrease,30635.000,,-274400.000,,,,209941.000,,,,-343860.000,,,,-73974.000,,,,198.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,0.000,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,-147778.000,-330800.000,-142600.000,-125700.000,-92696.000,,,,,106033.000,-32158.000,-276099.000,-3249415.000,-31942.000,160599.000,-821321.000,149209.000,-28820.000,-390144.000,-1167496.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-330800.000,-142600.000,-125700.000,-92696.000,-288677.000,-321367.000,-505231.000,,,,,,,,,,,,
CostOfRevenue,,502.000,4300.000,3600.000,4000.000,6053.000,0.000,11.000,358881.000,135593.000,134852.000,93445.000,137542.000,-360289.000,299.000,75321.000,97854.000,-166918.000,917.000,-39024.000,30617.000
Depreciation,,,,,,,,,,,,4573.000,4073.000,,5706.000,,4073.000,,7477.000,,
DepreciationAndAmortization,,,4300.000,,,,7409.000,,,,5744.000,,,,5706.000,,,,7477.000,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,,5550.000,21751.000,,10000.000,,760.000,,15670.000,,
EarningsPerShareBasic,,,,,,,,,,,0.001,0.000,0.000,,-0.000,0.000,0.000,,-0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,,,,,,,,-0.010,-0.010,,,,,,,,,,,,
EarningsPerShareDiluted,0.000,,,,,,,,,,0.001,0.000,0.000,,-0.000,0.000,0.000,,-0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,3800.000,,,,-3677.000,,,,7056.000,,,,-738.000,,,,-415.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,0.250,,
ForeignCurrencyTransactionGainLossBeforeTax,,5465.000,2000.000,300.000,-600.000,681.000,-4178.000,21294.000,-30299.000,-169457.000,7057.000,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,309687.000,-147447.000,,27898.000,-129411.000,-68467.000,-203870.000,253982.000,381029.000,-320518.000,99737.000,279071.000,-91302.000,5094.000
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,-4766.000,,0.000,0.000,,,,,,,,,,,,,,,,
