,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdditionsToNoncurrentAssets,2216000.000,1556000.000,944000.000,806000.000,,,,,,,
AdvertisingExpense,14222000.000,7929000.000,3573000.000,14147000.000,6767000.000,3300000.000,5405000.000,8695000.000,7028000.000,3163000.000,2643000.000
AmortizationOfAcquiredIntangibleAssets,9176000.000,9175000.000,9175000.000,9176000.000,,,,,,,
AmortizationOfIntangibleAssets,,,,,9175000.000,,9111000.000,9133000.000,9133000.000,9069000.000,8968000.000
ComprehensiveIncomeNetOfTax,-72000.000,-5788000.000,-2266000.000,-11856000.000,61000.000,-8698000.000,-1818000.000,163000.000,-9663000.000,-15088000.000,-7688000.000
CostOfGoodsSold,44130000.000,39728000.000,40485000.000,42339000.000,38483000.000,36742000.000,41654000.000,44610000.000,38756000.000,38027000.000,46838000.000
DeferredIncomeTaxExpenseBenefit,,,-3332000.000,,,,,,,,
DefinedContributionPlanCostRecognized,344000.000,,,,,,,,,,
Depreciation,1449000.000,,,,,,,,,,
DepreciationDepletionAndAmortization,11627000.000,11876000.000,10831000.000,10818000.000,10858000.000,11255000.000,10810000.000,10838000.000,10813000.000,15204000.000,10754000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,1000.000,,,,32000.000,,,,-378000.000
EffectiveIncomeTaxRateContinuingOperations,0.540,0.218,0.531,0.366,0.613,-1.064,0.894,0.303,0.382,-1.260,0.704
GoodwillAcquiredDuringPeriod,,,,,1900000.000,,1300000.000,,,,
GoodwillTranslationAdjustments,,,,,,,,,,,3600000.000
GrossProfit,38565000.000,28620000.000,33928000.000,37736000.000,32524000.000,27719000.000,38905000.000,37286000.000,31703000.000,27201000.000,35603000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-8912000.000,-12502000.000,-1079000.000,-8331000.000,-5879000.000,-8856000.000,701000.000,-4146000.000,-6669000.000,-15254000.000,912000.000
