,2011-08-31,2012-02-29,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30
AdjustmentForAmortization,,,,,,,,7031.000,3663.000,
AdjustmentOfWarrantsGrantedForServices,,,,,,,,28300.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,21047.000,,
AmortizationOfIntangibleAssets,,,,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,-105400.000,,
CashPeriodIncreaseDecrease,7406.000,,-45.000,,,,,,,
CostOfServices,,,,,,,,76791.000,5900.000,0.000
DepreciationAmortizationAndAccretionNet,,,,,,,6735.000,,,
DepreciationAndAmortization,,,,,,,,7031.000,4898.000,628.000
EarningsPerShareBasic,,,,,,,-0.006,-0.038,-0.026,-0.009
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,-0.000,-0.010,-0.020,,,,
EarningsPerShareDiluted,,,,,,,-0.006,-0.038,-0.026,-0.009
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,-136662.000,
GainLossRelatedToLitigationSettlement,,,,,50000.000,,,,,
GeneralAndAdministrativeExpense,2895.000,898.000,484.000,13127.000,199392.000,324400.000,48135.000,1533371.000,340345.000,326248.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-207777.000,-1735884.000,-1188037.000,-417629.000
IncreaseDecreaseInAccountsPayable,301.000,,439.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,81106.000,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,10000.000,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,-15000.000,,
InterestExpenseOther,,,,,,,,31944.000,36657.000,37858.000
InterestIncomeOther,,,,,,,3674.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,0.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,10000.000,,0.000,,,,,125000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10000.000,,0.000,,,,,125000.000,,
NetCashProvidedByUsedInOperatingActivities,-2594.000,,-45.000,,,,,-230400.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2594.000,,-45.000,,,,,-230400.000,,
NetIncomeLoss,-2895.000,-898.000,-484.000,-13127.000,-149392.000,-457310.000,-207777.000,-1735884.000,-1188037.000,-417629.000
NonoperatingIncomeExpense,,,,,,,,-31944.000,-173319.000,-37858.000
OperatingExpenses,2895.000,898.000,484.000,13127.000,199392.000,407310.000,211451.000,1703940.000,1014718.000,379771.000
OperatingIncomeLoss,,,,,-199392.000,,-211451.000,-1703940.000,-1014718.000,-379771.000
OtherNoncashIncomeExpense,0.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,3674.000,,,
ProceedsFromCollectionOfOtherReceivables,0.000,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,125000.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,0.000,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,0.000,,,,,,,,,
ProfessionalFees,,,,,,,50177.000,86887.000,663975.000,52895.000
ResearchAndDevelopmentExpense,,,,,,,106404.000,76651.000,5500.000,
Revenues,0.000,,0.000,0.000,0.000,0.000,,,,
SalesRevenueNet,0.000,,0.000,0.000,0.000,0.000,,,,
SalesRevenueServicesGross,0.000,,,,,,,,,
ShareBasedCompensation,,,,,,,,1381300.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,37663186.000,45554498.000,45814723.000,46715500.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,15100000.000,15100000.000,19947556.000,-31488542.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,15100000.000,15100000.000,,,,,37663186.000,45554498.000,45814723.000,46715500.000
