,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,29833000.000,28165000.000,28440000.000,29273000.000,30250000.000,30685000.000,37482000.000,43568000.000,47762000.000,58286000.000,51123000.000,44791000.000,52939000.000
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,29833000.000,28165000.000,28440000.000,29273000.000,30250000.000,30685000.000,37482000.000,43568000.000,47762000.000,58286000.000,51123000.000,44791000.000,52939000.000
AccountsReceivableFairValueDisclosure,11080000.000,15265000.000,16137000.000,12382000.000,13418000.000,13184000.000,13714000.000,13370000.000,14562000.000,17296000.000,17527000.000,18194000.000,24912000.000
AccountsReceivableNet,11080000.000,15265000.000,16137000.000,12382000.000,13418000.000,13184000.000,13714000.000,13370000.000,14562000.000,17296000.000,17527000.000,18194000.000,24912000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,4417000.000,,,,1367000.000,,,,54000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,167752000.000,177594000.000,185388000.000,189042000.000,197568000.000,205299000.000,215978000.000,224142000.000,228089000.000,224161000.000,233982000.000,243880000.000,254168000.000
AdditionalPaidInCapital,390859000.000,391083000.000,391096000.000,391184000.000,390610000.000,393921000.000,456172000.000,438347000.000,436881000.000,408078000.000,399517000.000,401790000.000,467535000.000
AllowanceForDoubtfulAccountsReceivable,36000.000,47000.000,65000.000,47000.000,49000.000,44000.000,71000.000,68000.000,70000.000,71000.000,73000.000,96000.000,81000.000
Assets,1249099000.000,1252824000.000,1252996000.000,1229508000.000,1225832000.000,1286549000.000,1278092000.000,1352750000.000,1349712000.000,1335325000.000,1264128000.000,1256997000.000,1450822000.000
AssetsFairValueDisclosure,,,,,,,15955000.000,11130000.000,13288000.000,16745000.000,12298000.000,9556000.000,11912000.000
AssetsFairValueDisclosureRecurring,,,,,61923000.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,59746000.000,,,
BelowMarketLeaseAccumulatedAmortization,,,,440000.000,,,,497000.000,,,,554000.000,
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,3397000.000,,,,3340000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,57000.000,,,,57000.000,,,,57000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,57000.000,,,,57000.000,,,,57000.000,
