,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1100998.000,,,,1018060.000,,,,346595.000,,,,1519154.000,,
AllocatedShareBasedCompensationExpense,,,,,,,1018060.000,775824.000,856646.000,-1341390.000,,,,,,1436072.000,1526810.000
AmortizationOfDebtDiscountPremium,,,40123.000,111074.000,,,171157.000,,,,154648.000,,,,0.000,,
AmortizationOfDeferredCharges,,,15609.000,,,,34359.000,,,,15609.000,,,,15609.000,,
AmortizationOfFinancingCosts,,,200893.000,,,,198685.000,,,,65903.000,,,,0.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,109855.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,207503505.000,,,,158711504.000,,,,2819799.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2324962.000,,,,-3130418.000,,,,2261732.000,,,,-891772.000,,
CostOfRevenue,281500.000,16650.000,15609.000,15609.000,15609.000,70609.000,34359.000,16859.000,15609.000,15609.000,15609.000,15608.000,15608.000,15611.000,15609.000,15609.000,15609.000
DebtIssuanceCosts,,,,,,,,,,,,,,,,904189.000,-10875.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,245734.000,48197130.000,,,,,,,,,,,,,,,
Depreciation,,,12091.000,13349.000,10101.000,23096.000,17852.000,19850.000,26618.000,29187.000,30960.000,33382.000,45013.000,63710.000,65144.000,67680.000,72766.000
DerivativeGainLossOnDerivativeNet,,,,734081.000,3325232.000,,166933.000,57713.000,146609.000,121986.000,287028.000,389771.000,42207.000,24953.000,6003.000,337738.000,3598946.000
DividendsPreferredStock,,,447631.000,34275.000,,,,,,,,,,,,,
EarningsPerShareBasic,,-0.030,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,,0.000,-0.000,-0.000,-0.010,0.000,0.000,0.000,-0.010,0.000,-0.010,-0.130,-1.030,-0.200,-0.200,-0.090
EarningsPerShareDiluted,,-0.030,,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,35564.000,,,,46882.000,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,73029.000,,,,73029.000,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,985908.000,-1004867.000,0.000,0.000,0.000,0.000,0.000
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,0.800,,,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,,,,6003.000,,
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,-11567009.000,0.000,,,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,438587.000,0.000,,,0.000,0.000,,,,
GeneralAndAdministrativeExpense,1951728.000,2976219.000,3019005.000,2612471.000,2249818.000,2570936.000,2825864.000,2643319.000,3211866.000,3376018.000,3312563.000,2175749.000,1588563.000,3975248.000,3687860.000,3158901.000,3143036.000
GrossProfit,-127812.000,116155.000,40076.000,202575.000,52575.000,53825.000,53422.000,41409.000,23859.000,23859.000,23859.000,23861.000,23859.000,23860.000,23859.000,23859.000,68643.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-52521029.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4820149.000,,-5712490.000,-3959443.000,-8508251.000,-10346077.000,-6413041.000,-6611346.000,-5705122.000,-12292739.000,-8689774.000,-15517976.000,-3716460.000,-6824735.000,-7035571.000,-7245810.000,-3845725.000
IncomeLossFromEquityMethodInvestments,,-820000.000,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,,,,,,,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-967204.000,,,,-2742221.000,,,,-493167.000,,,,-1464904.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-701198.000,3661432.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,11151.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,41986.000,,,,-382327.000,,,,-522604.000,,,,92201.000,,
InterestAndDebtExpense,272171.000,275378.000,-115827.000,-3555254.000,2891600.000,4451451.000,293120.000,687139.000,-343002.000,-732419.000,50726.000,,,,,,
InterestAndOtherIncome,,,5077.000,4508.000,3585.000,2411.000,1777.000,1015.000,162548.000,578.000,54890.000,,,,,,
InterestExpense,,,272324.000,275292.000,278493.000,278493.000,524189.000,370228.000,271021.000,272146.000,296972.000,132532.000,69.000,0.000,0.000,437.000,46791.000
InterestExpenseDebt,,,,,,,,,,,,343511.000,,,,,
InterestPaidNet,,,,,,,80000.000,,,,51578.000,,,,0.000,,
InvestmentIncomeInterest,10765.000,5833.000,,,,,,,,,,951.000,0.000,,0.000,0.000,1804.000
LicenseAndServicesRevenue,,,,,7353.000,,7353.000,7353.000,7353.000,7353.000,7353.000,7353.000,7353.000,7353.000,,7353.000,
LicensesRevenue,,,55685.000,218184.000,68184.000,124434.000,87781.000,58268.000,39468.000,39468.000,39468.000,39469.000,39467.000,39471.000,39468.000,39468.000,39468.000
LitigationSettlementExpense,,,,,,,,,,,1901538.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,2500000.000,,,,5253221.000,,,,7706756.000,,,,6120702.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2500000.000,,,,5253221.000,,,,7706756.000,,,,6120702.000,,
NetCashProvidedByUsedInInvestingActivities,,,-9177.000,,,,-107191.000,,,,-91402.000,,,,-20434.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9177.000,,,,-107191.000,,,,-91402.000,,,,-20434.000,,
NetCashProvidedByUsedInOperatingActivities,,,-4815785.000,,,,-8276448.000,,,,-5353622.000,,,,-6992040.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4815785.000,,,,-8276448.000,,,,-5353622.000,,,,-6992040.000,,
NetIncomeLoss,-4820149.000,-52521029.000,-5712490.000,-3959443.000,-8508251.000,-10346077.000,-6413041.000,-6611346.000,-5705122.000,-12292739.000,-8689774.000,-15517976.000,-3716460.000,-6824735.000,-7035571.000,-7245810.000,-3845725.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,-4388657.000,,-7035571.000,-7245810.000,-3845725.000
NonoperatingIncomeExpense,-1208338.000,-45625243.000,-293019.000,518551.000,-3502708.000,-4111070.000,-648599.000,-1147199.000,381138.000,100319.000,-991688.000,919546.000,263719.000,14030.000,6003.000,-566888.000,3564834.000
OperatingExpenses,3483999.000,7011941.000,5459547.000,4680569.000,5058118.000,6288832.000,5817864.000,5505556.000,6110119.000,12416917.000,7721945.000,16461383.000,4004038.000,6862625.000,7065433.000,6702781.000,7479202.000
OperatingIncomeLoss,-3611811.000,-6895786.000,-5419471.000,-4477994.000,-5005543.000,-6235007.000,-5764442.000,-5464147.000,-6086260.000,-12393058.000,-7698086.000,-16437522.000,-3980179.000,-6838765.000,-7041574.000,-6678922.000,-7410559.000
OtherNoncashExpense,,,-115827.000,,,,-389700.000,,,,1952264.000,,,,0.000,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,221581.000,,0.000,0.000,0.000
PaymentsToAcquireLeaseReceivables,,,,,,,8805.000,,,,0.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,9177.000,,,,98386.000,,,,91402.000,,,,20434.000,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,,,,672197.000,,0.000,0.000,0.000
ProceedsFromIssuanceOfCommonStock,,,,,,,5253221.000,,,,7706756.000,,,,6120702.000,,
