,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,4475000.000,4392000.000,3415000.000,3958000.000,3881000.000,3716000.000,3105000.000,3384000.000,5295000.000,3346000.000,3270000.000,4692000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,1116000.000,1133000.000,1120000.000,1085000.000,1106000.000,1115000.000,1107000.000,871000.000,878000.000,798000.000,806000.000,783000.000,55000.000,59000.000,81000.000,104000.000,156000.000,149000.000,121000.000,122000.000
AccruedLiabilitiesFairValueDisclosure,,,,,1116000.000,1133000.000,1120000.000,1085000.000,1106000.000,1115000.000,1107000.000,871000.000,878000.000,798000.000,806000.000,783000.000,55000.000,59000.000,81000.000,104000.000,156000.000,149000.000,121000.000,122000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,15149000.000,,,,15624000.000,,,,16184000.000,,,,14998000.000,,,,13131000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1321000.000,590000.000,116000.000,837000.000,2484000.000,3228000.000,686000.000,-200000.000,-4841000.000,-5214000.000,-7559000.000,-5049000.000,-3059000.000,-3405000.000,-2009000.000,-1106000.000,-2299000.000,-1332000.000,-1332000.000,-795000.000,-519000.000,-402000.000,-1626000.000,-1268000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,-1342000.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,56202000.000,56228000.000,56186000.000,56370000.000,56341000.000,56246000.000,56132000.000,56111000.000,56093000.000,56074000.000,100794000.000,100728000.000,100643000.000,100624000.000,100604000.000,100580000.000,100556000.000,100542000.000,100458000.000,100418000.000,100404000.000,100387000.000,100361000.000,100341000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,110000000.000,,,,123667000.000,,,,,,,,,
Assets,801774000.000,792402000.000,788967000.000,776831000.000,778534000.000,784810000.000,772619000.000,747578000.000,742194000.000,714114000.000,733633000.000,708757000.000,710088000.000,713940000.000,706498000.000,743656000.000,810427000.000,817997000.000,857198000.000,892962000.000,921811000.000,936893000.000,907459000.000,923487000.000
AssetsHeldForSaleLongLived,,,,,,,,,,,13200000.000,,,,,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,0.052,0.051,0.051,0.051,0.051,0.051,0.051,0.050,0.050,0.050,0.050,0.049,0.049,0.049,0.049,0.008,0.008,0.008,0.008,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,201344000.000,187815000.000,138627000.000,134514000.000,129812000.000,125009000.000,121036000.000,81515000.000,78305000.000,48443000.000,66690000.000,101894000.000
AvailableForSaleSecurities,125293000.000,130052000.000,126821000.000,131910000.000,146383000.000,155368000.000,159745000.000,154371000.000,160856000.000,158070000.000,159732000.000,157225000.000,179552000.000,166076000.000,118699000.000,115891000.000,110285000.000,107551000.000,120110000.000,81447000.000,78677000.000,49003000.000,65293000.000,101069000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,553000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,181000.000,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,143899000.000,152141000.000,159059000.000,154571000.000,165697000.000,163284000.000,167291000.000,162274000.000,182611000.000,169481000.000,120708000.000,116997000.000,112758000.000,108477000.000,121036000.000,81515000.000,78305000.000,,66690000.000,101894000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,181000.000,33000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,181000.000,33000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,28337000.000,31455000.000,79887000.000,83278000.000,153046000.000,145167000.000,172808000.000,165074000.000,174078000.000,171332000.000,124947000.000,94581000.000,125834000.000,84343000.000,91251000.000,48945000.000,37217000.000,3356000.000,58960000.000,92314000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,21969000.000,24390000.000,74379000.000,79318000.000,149467000.000,136149000.000,113073000.000,98070000.000,60365000.000,64353000.000,16066000.000,430000.000,35968000.000,0.000,26001000.000,0.000,0.000,0.000,55901000.000,89446000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,6368000.000,7065000.000,5508000.000,3960000.000,3579000.000,9018000.000,59735000.000,67004000.000,113713000.000,106979000.000,108881000.000,94151000.000,89866000.000,84343000.000,65250000.000,48945000.000,37217000.000,3356000.000,3059000.000,2868000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,944000.000,944000.000,943000.000,943000.000,943000.000,943000.000,942000.000,,5727000.000,4780000.000,3245000.000,3240000.000,3236000.000,2805000.000,2803000.000,7801000.000,7799000.000,12797000.000,12794000.000,13826000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,958000.000,968000.000,979000.000,1020000.000,988000.000,983000.000,972000.000,,5738000.000,4767000.000,3243000.000,3277000.000,3230000.000,2834000.000,2861000.000,7899000.000,7954000.000,13109000.000,12700000.000,13836000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,426000.000,423000.000,421000.000,418000.000,416000.000,413000.000,411000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,425000.000,423000.000,422000.000,422000.000,418000.000,407000.000,409000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,1828000.000,1827000.000,1826000.000,1826000.000,1825000.000,1823000.000,1822000.000,1820000.000,1819000.000,1818000.000,1817000.000,2315000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,1813000.000,1835000.000,1841000.000,1850000.000,1808000.000,1835000.000,1858000.000,1871000.000,1896000.000,1893000.000,1802000.000,2319000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,,,,182782000.000,186557000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,177946000.000,178990000.000,,198271000.000,184383000.000,136585000.000,133369000.000,127300000.000,124044000.000,120110000.000,81447000.000,78677000.000,49003000.000,65293000.000,101069000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-187000.000,-181000.000,330000.000,988000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-107000.000,-79000.000,82000.000,54000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-187000.000,-181000.000,330000.000,988000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-80000.000,-102000.000,248000.000,934000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,2671000.000,3408000.000,1016000.000,788000.000,,,,,,,,,,,,,,,,
BankOwnedLifeInsurance,23955000.000,24138000.000,15320000.000,15436000.000,15552000.000,15659000.000,15764000.000,15863000.000,15960000.000,16052000.000,16143000.000,16233000.000,16353000.000,16471000.000,16590000.000,16708000.000,16827000.000,16952000.000,17070000.000,17187000.000,17302000.000,17419000.000,17535000.000,17652000.000
BuildingsAndImprovementsGross,,,,,,,12100000.000,,,,12112000.000,,,,12405000.000,,,,12274000.000,,,,12003000.000,
Capital,,,,,47300000.000,45500000.000,45100000.000,43300000.000,41700000.000,40100000.000,77000000.000,77400000.000,77900000.000,78600000.000,79200000.000,80200000.000,81000000.000,82400000.000,84200000.000,86627000.000,88757000.000,90455000.000,92800000.000,94718000.000
CapitalRequiredForCapitalAdequacy,,,,,34900000.000,34600000.000,36800000.000,35300000.000,34900000.000,31200000.000,37600000.000,39200000.000,41600000.000,44100000.000,44900000.000,50600000.000,55000000.000,56000000.000,60600000.000,66225000.000,71090000.000,67384000.000,62600000.000,68844000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080,0.080,0.080,0.080,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CapitalRequiredToBeWellCapitalized,,,,,43700000.000,43300000.000,,,,,,,,,,,,,,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,0.100,0.100,,,,,,,,,,,,,,,,,,
CapitalToRiskWeightedAssets,,,,,0.108,0.105,0.098,0.098,0.096,0.103,0.205,0.197,0.188,0.178,0.176,0.159,0.147,0.147,0.139,0.131,0.125,0.134,0.148,0.138
CashAndCashEquivalentsAtCarryingValue,27824000.000,15323000.000,41017000.000,47117000.000,64772000.000,63840000.000,67828000.000,77486000.000,77959000.000,82584000.000,114194000.000,73722000.000,32711000.000,24911000.000,22398000.000,18124000.000,38545000.000,37730000.000,23581000.000,29093000.000,23495000.000,49907000.000,59893000.000,27754000.000
CashAndDueFromBanks,5760000.000,7557000.000,8696000.000,5465000.000,6206000.000,5939000.000,7490000.000,3900000.000,3758000.000,2657000.000,2889000.000,3367000.000,4419000.000,6934000.000,2974000.000,4000000.000,17379000.000,22492000.000,6108000.000,5220000.000,3494000.000,3692000.000,3744000.000,4041000.000
CashFDICInsuredAmount,,,,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,
CommitmentsAndContingencies,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
