,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,127972.000,342369.000,306743.000,241658.000,353200.000,390170.000,88972.000,42395.000,114803.000,223419.000,276491.000,74965.000,203082.000,341869.000,22833.000,165553.000,,472555.000,625100.000,473081.000,,
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,604393.000,,,,480064.000,585597.000
AccountsReceivableNetCurrent,37500.000,,,80726.000,,,,,,,,,,25955.000,,,1066223.000,1176992.000,609138.000,391035.000,382895.000,130269.000
AccruedLiabilitiesCurrent,78066.000,124417.000,108376.000,167166.000,376846.000,423063.000,194091.000,175564.000,262518.000,148143.000,151853.000,183656.000,272291.000,318920.000,347122.000,409438.000,487734.000,556158.000,589160.000,649197.000,715281.000,735379.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,123029.000,126422.000,140656.000,136625.000,140067.000,143416.000,146822.000,151330.000,155220.000,,,,171767.000,,,,191805.000,,,,142369.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,-14.000,-47.000,-55.000,-63.000,-64.000,-92.000,-95.000
AdditionalPaidInCapitalCommonStock,15284269.000,16198019.000,17557189.000,23357176.000,27024419.000,27739036.000,33368161.000,33352943.000,34811538.000,36485732.000,38673082.000,39638090.000,40258419.000,41387173.000,42540326.000,43837959.000,46307448.000,47214087.000,48590593.000,50071887.000,51356120.000,52684407.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000
Assets,1962357.000,1034251.000,1179478.000,988241.000,1151402.000,911887.000,2767083.000,2064849.000,1005349.000,1211339.000,878937.000,935267.000,462629.000,948063.000,518956.000,1234254.000,2722468.000,2538803.000,2704474.000,2290630.000,1781603.000,1741879.000
AssetsCurrent,1722594.000,764390.000,853851.000,618994.000,756199.000,467978.000,2294898.000,1504343.000,877028.000,1081151.000,749740.000,802270.000,331989.000,813593.000,389055.000,1072440.000,2004109.000,1826018.000,1814439.000,1411926.000,910041.000,850999.000
AssetsFairValueDisclosure,,,,,,,,,,,,6116754.000,7000.000,4211960.000,4611398.000,7155077.000,,7122416.000,4025029.000,12189026.000,,7629986.000
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,,,503718.000,552818.000,146857.000,28977.000,,16327.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,0.500,,0.500,0.500,0.500,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,,,,,,,,1012553.000,1012587.000,,,817855.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,,,537147.000,537113.000,,,731845.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,,,,,,,,,1500000.000,1500000.000,,,1500000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,1500000.000,1500000.000,,,1500000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,1500000.000,1500000.000,,,1500000.000,
CapitalLeaseObligationsCurrent,,,48687.000,,,,,,,,,,,,,,,,,,,
