,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-11-30,2014-01-31,2014-04-30,2014-07-31,2014-10-31
AccruedLiabilitiesCurrent,,8519.000,2000.000,2000.000,2000.000,4450.000,7800.000,,9900.000,6070.000,3520.000,3520.000,2335.000,6650.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,1220.000,,
AdditionalPaidInCapital,49875.000,49875.000,49875.000,49875.000,49875.000,49875.000,49875.000,,120800.000,159197.000,159197.000,159197.000,159197.000,159197.000
Assets,33308.000,10059.000,10059.000,10059.000,10059.000,675.000,506.000,,48360.000,61810.000,53059.000,47352.000,40733.000,37683.000
Cash,33308.000,10059.000,10059.000,10059.000,10059.000,0.000,0.000,,47854.000,44088.000,39105.000,34704.000,30670.000,29436.000
CashAndCashEquivalentsAtCarryingValue,33308.000,10059.000,10059.000,10059.000,10059.000,0.000,0.000,,47854.000,44088.000,39105.000,34704.000,30670.000,29436.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,2625000.000,2625000.000,2625000.000,2625000.000,2625000.000,2625000.000,2625000.000,,2350000.000,2350000.000,2350000.000,2350000.000,2350000.000,2350000.000
CommonStockValue,2625.000,2625.000,2625.000,2625.000,2625.000,2625.000,2625.000,,2350.000,2350.000,2350.000,2350.000,2350.000,2350.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,19876.000,24879.000,27349.000,,28794.000,35974.000,38083.000,40601.000,41871.000,44375.000
DeferredTaxAssetsNet,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,
DeferredTaxAssetsValuationAllowance,,,,,19876.000,24879.000,27349.000,,-28794.000,35974.000,-38083.000,40601.000,41871.000,44375.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-19192.000,-52460.000,-54460.000,-56460.000,,-73175.000,-80444.000,,-84690.000,105807.000,112008.000,119415.000,123149.000,130514.000
DueToOfficersOrStockholdersCurrent,,1500.000,10019.000,12019.000,14019.000,16900.000,20650.000,,0.000,0.000,0.000,1700.000,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,0.000,0.000
Liabilities,,,,,,,,,,,,,,6650.000
LiabilitiesAndStockholdersEquity,33308.000,10059.000,12059.000,10059.000,10059.000,675.000,506.000,,48360.000,61810.000,53059.000,47352.000,40733.000,37683.000
LiabilitiesCurrent,0.000,10019.000,12019.000,14019.000,16019.000,21350.000,28450.000,,9900.000,6070.000,3520.000,5220.000,2335.000,
OperatingLossCarryforwards,,,,,,,,,,,112008.000,119415.000,123149.000,130514.000
OtherPrepaidExpenseCurrent,,,,,,,,,,,,,,495.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,
PrepaidExpenseCurrent,0.000,0.000,0.000,0.000,0.000,675.000,506.000,,506.000,17722.000,13954.000,12648.000,10063.000,8247.000
StockholdersEquity,33308.000,40.000,-1600.000,-3600.000,-5960.000,-20675.000,-27944.000,,38460.000,55740.000,49539.000,42132.000,38398.000,31033.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,31033.000
