,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,87003000.000,101915000.000,97754000.000,136661000.000,120629000.000,135034000.000,140932000.000,125017000.000,111298000.000,120719000.000,123409000.000,115928000.000,129128000.000,124293000.000,154920000.000,126252000.000,122200000.000,92857000.000,111309000.000,64337000.000,59171000.000,33346000.000,56604000.000,49447000.000,72497000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,20630000.000,11628000.000,41089000.000,31901000.000,36721000.000,8522000.000,53007000.000,40073000.000,34224000.000,31768000.000,29256000.000,35394000.000,22866000.000,49336000.000,6540000.000,5948000.000,,,1465000.000,,,,,
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,,,,,,,,3053000.000,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,,,,,,,7900000.000,
AccountsReceivableNetCurrent,76293000.000,94708000.000,88599000.000,101500000.000,86293000.000,83364000.000,97025000.000,112011000.000,92759000.000,95457000.000,99537000.000,97586000.000,92049000.000,91880000.000,88554000.000,112209000.000,55474000.000,47384000.000,44070000.000,43461000.000,31048000.000,33917000.000,29909000.000,32837000.000,29250000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,24516000.000,29990000.000,58111000.000,56044000.000,40136000.000,27139000.000,14400000.000,5332000.000,4040000.000,2830000.000,1644000.000,669000.000,572000.000,333000.000,114000.000,0.000,,,,,,,,,
AdditionalPaidInCapital,836985000.000,850239000.000,861079000.000,869856000.000,872174000.000,876114000.000,880304000.000,883923000.000,889091000.000,892349000.000,897367000.000,904261000.000,906314000.000,908809000.000,912026000.000,913619000.000,913895000.000,916438000.000,918523000.000,921318000.000,924374000.000,1000330000.000,1002171000.000,1113797000.000,1115098000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,325000.000,23000.000,23000.000,23000.000,21000.000,21000.000,21000.000,14000.000,14000.000,14000.000,14000.000,14000.000,14000.000,0.000,0.000,23000.000,23000.000,259000.000
AllowanceForDoubtfulAccountsReceivableCurrent,831000.000,813000.000,806000.000,848000.000,855000.000,976000.000,1065000.000,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,58181000.000,67169000.000,69302000.000,71369000.000,71121000.000,72931000.000,47616000.000,49435000.000,50595000.000,52322000.000,43005000.000,44307000.000,46611000.000,22210000.000,22852000.000,22684000.000,23438000.000,23702000.000,15176000.000,15390000.000,15662000.000,11049000.000,11238000.000,20857000.000
AssetRetirementObligationCurrent,,1256000.000,-1358000.000,715000.000,701000.000,-1076000.000,1831000.000,1566000.000,816000.000,896000.000,948000.000,3805000.000,5296000.000,6168000.000,2641000.000,1114000.000,1078000.000,1580000.000,1362000.000,1110000.000,502000.000,413000.000,417000.000,535000.000,970000.000
AssetRetirementObligationsNoncurrent,53274000.000,56925000.000,65811000.000,68587000.000,70668000.000,70045000.000,71100000.000,46050000.000,48619000.000,49699000.000,38292000.000,39200000.000,39011000.000,40443000.000,19569000.000,21592000.000,21606000.000,21858000.000,14699000.000,14066000.000,10103000.000,10464000.000,10632000.000,10703000.000,19887000.000
Assets,2047995000.000,2283456000.000,2637632000.000,2687930000.000,2884632000.000,2955446000.000,3060629000.000,2869449000.000,2841044000.000,2915167000.000,2726261000.000,2381513000.000,2459975000.000,2534312000.000,2137284000.000,2244484000.000,2196101000.000,2087701000.000,1596260000.000,1515229000.000,1444210000.000,1342595000.000,1335553000.000,1385341000.000,1401744000.000
AssetsCurrent,157677000.000,171860000.000,267261000.000,246343000.000,275951000.000,202629000.000,160588000.000,228339000.000,160952000.000,183224000.000,169051000.000,157247000.000,158367000.000,165981000.000,397942000.000,426105000.000,345883000.000,243447000.000,270140000.000,274317000.000,253363000.000,199643000.000,236860000.000,318452000.000,311566000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,,,,180000000.000,180000000.000,28900000.000,28900000.000,,,
AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,9234000.000,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,,,,,57300000.000,,,28900000.000,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,,382554000.000,368020000.000,,,,9234000.000,,,,0.000,,,,,
AssetsHeldInTrust,,,,,,,822000.000,,,,,,,,,,,,,,,,,,
AssetsNoncurrent,,23995000.000,42816000.000,,,,35200000.000,29773000.000,26967000.000,33889000.000,24065000.000,21770000.000,19501000.000,17375000.000,23089000.000,65258000.000,59886000.000,41385000.000,87173000.000,70228000.000,49218000.000,26159000.000,17627000.000,4740000.000,5100000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,0.000,0.000,64882000.000,0.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,119441000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,119441000.000,,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,19160000.000,19684000.000,19901000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,3087000.000,3528000.000,3845000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,2486000.000,2496000.000,2506000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,2472000.000,2536000.000,2601000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,2767000.000,3075000.000,3304000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,3289000.000,3613000.000,3832000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,5059000.000,4436000.000,3813000.000,,,,,,,,,,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesGross,,3078515000.000,3329356000.000,3513050000.000,3703850000.000,3967049000.000,4149790000.000,3331267000.000,3436701000.000,3601215000.000,2675696000.000,2863923000.000,2967585000.000,3107305000.000,1863478000.000,2009292000.000,2101105000.000,2202649000.000,1942076000.000,2000210000.000,1426985000.000,1527729000.000,1531367000.000,1539373000.000,1595425000.000
CapitalizedCostsOilAndGasProducingActivitiesNet,,1717803000.000,2308070000.000,2383195000.000,2539277000.000,2674476000.000,2839035000.000,2584979000.000,2627416000.000,2672939000.000,2509309000.000,2184183000.000,2264471000.000,2333973000.000,1702552000.000,1739406000.000,1776842000.000,1789786000.000,1226319000.000,1160898000.000,1132103000.000,1107958000.000,1072925000.000,1055049000.000,1078182000.000
CapitalizedCostsProvedProperties,,508791000.000,586491000.000,599619000.000,605820000.000,635488000.000,640996000.000,387242000.000,396955000.000,439312000.000,422083000.000,485427000.000,486080000.000,494371000.000,382867000.000,390482000.000,403052000.000,407131000.000,321201000.000,320538000.000,300444000.000,300535000.000,300882000.000,306075000.000,316396000.000
CapitalizedCostsSupportEquipmentAndFacilities,,242034000.000,253238000.000,259672000.000,270724000.000,293174000.000,317980000.000,304914000.000,315360000.000,315910000.000,163242000.000,177224000.000,177824000.000,180421000.000,60588000.000,68371000.000,72657000.000,72643000.000,74438000.000,77785000.000,56149000.000,58246000.000,60818000.000,63238000.000,63252000.000
CapitalizedCostsUncompletedWellsEquipmentAndFacilities,,121014000.000,119693000.000,141206000.000,155918000.000,139973000.000,158969000.000,72721000.000,85805000.000,78853000.000,54829000.000,56674000.000,83539000.000,86849000.000,97585000.000,69936000.000,91465000.000,56240000.000,66699000.000,45862000.000,89900000.000,4690000.000,8309000.000,31040000.000,30792000.000
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,2318010000.000,2476991000.000,2636424000.000,2809439000.000,3025078000.000,3175516000.000,2625891000.000,2710414000.000,2830443000.000,2080178000.000,2192754000.000,2293630000.000,2421552000.000,1406678000.000,1537370000.000,1616089000.000,1713569000.000,1536447000.000,1592716000.000,1064556000.000,1163081000.000,1163497000.000,1164354000.000,1209817000.000
CapitalizedExploratoryWellCosts,,17219000.000,8593000.000,0.000,1213000.000,8694000.000,,0.000,,,,0.000,,,,,,,,,,,,,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear,,5200000.000,5000000.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,41210000.000,39856000.000,105219000.000,57331000.000,95694000.000,20834000.000,23933000.000,79445000.000,58522000.000,62875000.000,60530000.000,54595000.000,62232000.000,55779000.000,294778000.000,165904000.000,33772000.000,35882000.000,92836000.000,128836000.000,105563000.000,87423000.000,174263000.000,275841000.000,265887000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,47985000.000,91258000.000,89181000.000,0.000,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,47157503.000,47463838.000,47672174.000,47809903.000,48116227.000,48127182.000,48150489.000,48150475.000,48778224.000,48773806.000,48985320.000,49152448.000,49713361.000,49648285.000,49660677.000,49526637.000,50040460.000,49957208.000,49961616.000,49864512.000,50326243.000,60212659.000,60200546.000,75721360.000,76300372.000
CommonStockSharesOutstanding,47157503.000,47463838.000,47672174.000,47809903.000,48116227.000,48127182.000,48150489.000,48150475.000,48778224.000,48773806.000,48985320.000,49152448.000,49713361.000,49648285.000,49660677.000,49526637.000,50040460.000,49957208.000,49961616.000,49864512.000,50326243.000,60212659.000,60200546.000,75721360.000,76300372.000
CommonStockValue,46000.000,47000.000,47000.000,47000.000,47000.000,47000.000,47000.000,47000.000,47000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,49000.000,59000.000,59000.000,74000.000,75000.000
