,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,295794.000,307769.000,307301.000,314852.000,258393.000,286068.000,465287.000,458803.000,455374.000,469451.000,499101.000,496078.000,442904.000,550032.000
AccountsPayableRelatedParties,36817.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,119372.000,151632.000,161919.000,141360.000,35743.000,172070.000,149962.000,175087.000,200636.000,210819.000,295253.000,319217.000,347911.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,397.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,16200.000
AccruedEnvironmentalLossContingenciesCurrent,,,483236.000,483236.000,483236.000,,453290.000,453290.000,453290.000,453290.000,453290.000,453290.000,453290.000,453290.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,315395.000,378120.000,433960.000,422678.000,445349.000,468020.000,505159.000,562213.000
AccruedLiabilitiesCurrent,239326.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,83363.000
AdditionalPaidInCapital,74815.000,101579.000,110801.000,110801.000,110801.000,140648.000,231189.000,231189.000,231189.000,237078.000,245911.000,254744.000,263577.000,272410.000
Assets,11.000,33.000,189.000,0.000,97732.000,83560.000,33323.000,28624.000,23823.000,19073.000,18147.000,12500.000,11107.000,182912.000
AssetsCurrent,11.000,33.000,189.000,0.000,97732.000,46060.000,5198.000,3624.000,1948.000,323.000,2522.000,,1732.000,176662.000
AvailableForSaleSecurities,,,,,,,,,,,,,,160065.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,140741.000
Cash,11.000,33.000,189.000,0.000,97732.000,26060.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,11.000,33.000,189.000,0.000,97732.000,26060.000,0.000,51.000,,,2522.000,,1732.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,0.000
CommitmentsAndContingencies,,,,,,0.000,,,,,,0.000,,
CommonStockNoParValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,10520016.000,10580016.000,10580016.000,10580016.000,11080016.000,12202266.000,12565366.000,12845072.000,12914872.000,12994872.000,13054872.000,13114872.000,13424872.000,14417807.000
CommonStockSharesOutstanding,10520016.000,10580016.000,10580016.000,10580016.000,11080016.000,12202266.000,12565366.000,12845072.000,12914872.000,12994872.000,13054872.000,13114872.000,13424872.000,14417807.000
CommonStockValue,751455.000,782455.000,782455.000,782455.000,1032455.000,1653913.000,1744413.000,1803404.000,1826344.000,1851144.000,1866144.000,1881944.000,1986544.000,2287245.000
DeferredTaxAssetsGross,,,,,,263000.000,,473000.000,,,,627000.000,,
DeferredTaxAssetsNet,,,,,,0.000,,0.000,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,1.100,,1391000.000,,,,1845000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,-940000.000,,473000.000,,,,627000.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-3032594.000,-3122795.000,-3178466.000,-3210218.000,-3267930.000,-3412537.000,-4043465.000,4262375.000,4371652.000,4528437.000,4652990.000,,,
DueFromRelatedPartiesCurrent,,,,,,,0.000,,,,,,,
DueToRelatedPartiesCurrent,158959.000,0.000,,,,,174144.000,,,,,,,
IndefiniteLivedLicenseAgreements,,,,,,37500.000,28125.000,25000.000,21875.000,18750.000,15625.000,12500.000,9375.000,6250.000
