,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,330522.000,406797.000,879675.000,2023000.000,988000.000
AccountsReceivableNet,365207.000,354091.000,777801.000,956000.000,1187000.000
AccumulatedDistributionsInExcessOfNetIncome,1755201.000,4859377.000,6487076.000,9451000.000,10999000.000
AdditionalPaidInCapital,51247004.000,70225956.000,70725163.000,71992000.000,73789000.000
Assets,68077430.000,127447358.000,125538917.000,155913000.000,155652000.000
BelowMarketLeaseAccumulatedAmortization,14599.000,14786.000,362722.000,,1049000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,364000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,1364000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,400000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,793000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,958000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,1150000.000,
BelowMarketLeaseGross,122143.000,5416885.000,5416885.000,,5727000.000
BelowMarketLeaseNet,107544.000,5402099.000,5054163.000,5029000.000,4678000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,12309000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,115034000.000,
CashAndCashEquivalentsAtCarryingValue,46746054.000,32509781.000,30182865.000,15666000.000,16793000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,,
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,,
CommonStockSharesIssued,6348966.000,,,,
CommonStockSharesOutstanding,6348966.000,,,,
CommonStockValue,63490.000,,,,
DebtInstrumentCarryingAmount,16371790.000,52246790.000,52259839.000,82810000.000,82810000.000
DebtInstrumentFaceAmount,16371790.000,52246790.000,52259839.000,82810000.000,82810000.000
DeferredFinanceCostsNet,274574.000,869653.000,823589.000,1435000.000,1326000.000
DeferredRentReceivablesNet,300000.000,300000.000,500000.000,900000.000,1100000.000
DividendsPayableCurrentAndNoncurrent,213109.000,355044.000,359022.000,377000.000,388000.000
DueFromRelatedParties,3670.000,3670.000,,,
DueToRelatedPartiesCurrentAndNoncurrent,1307194.000,3013532.000,1367808.000,1434000.000,1500000.000
IncentiveToLessee,,,,200000.000,200000.000
InterestPayableCurrent,55525.000,22087.000,114240.000,52142.000,200000.000
InvestmentBuildingAndBuildingImprovements,8833424.000,70125736.000,70153913.000,105435000.000,105507000.000
Land,10600000.000,17900000.000,17900000.000,22909000.000,22909000.000
Liabilities,18270977.000,61303587.000,59946702.000,91492000.000,90391000.000
LiabilitiesAndStockholdersEquity,68077430.000,127447358.000,125538917.000,155913000.000,155652000.000
LongTermDebt,16097216.000,51377137.000,51436250.000,81375000.000,81484000.000
