,2011-06-30,2011-09-30,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,
CostOfGoodsSold,,,112545.000
DepreciationAndAmortization,0.000,0.000,
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000
GeneralAndAdministrativeExpense,15014.000,12244.000,44756.000
GrossProfit,,,12455.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-19139.000,-16369.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-40308.000
IncomeTaxExpenseBenefit,0.000,0.000,
IncomeTaxesPaid,0.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,17300.000,,
IncreaseDecreaseInAccountsPayableTrade,0.000,,
IncreaseDecreaseInAccruedLiabilities,4125.000,,
IncreaseDecreaseInCustomerAdvancesAndDeposits,0.000,,
IncreaseDecreaseInInventories,0.000,,
IncreaseDecreaseInOtherOperatingAssets,-36.000,,
InterestExpense,4125.000,4125.000,8007.000
InterestPaid,0.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,
NetIncomeLoss,-19139.000,-16369.000,-40308.000
OperatingExpenses,15014.000,12244.000,44756.000
OperatingIncomeLoss,-15014.000,-12244.000,-32301.000
OtherNonoperatingIncomeExpense,-4125.000,-4125.000,-8007.000
ProceedsFromIssuanceOfCommonStock,0.000,,
ProceedsFromNotesPayable,0.000,,
ProceedsFromRepaymentsOfBankOverdrafts,-2250.000,,
RepaymentsOfNotesPayable,0.000,,
Revenues,0.000,0.000,
SalesRevenueGoodsNet,,,125000.000
SalesRevenueNet,0.000,0.000,
ShareBasedCompensation,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,13201522.000
