,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AmortizationOfDebtDiscountPremium,,,,,,14932.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1706.000,-10553.000,-53.000,22188.000,-22188.000,
CostOfRevenue,,,,489762.000,853679.000,1339314.000
CurrentIncomeTaxExpenseBenefit,,,,800.000,,
CurrentStateAndLocalTaxExpenseBenefit,,,,800.000,1560.000,800.000
Depreciation,,,,2014.000,2161.000,3007.000
DepreciationAndAmortization,,,,,2161.000,3007.000
EarningsPerShareBasicAndDiluted,,-0.001,-0.000,0.000,,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.020,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,-0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.340,1.000,1.000
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.020,0.000
GeneralAndAdministrativeExpense,5229.000,7656.000,2871.000,647301.000,721533.000,1443324.000
GrossProfit,,,,680406.000,827862.000,1221159.000
HealthCareOrganizationPatientServiceRevenueProvisionforBadDebts,,,,,80405.000,121832.000
IncomeLossFromContinuingOperations,,,-10121.000,31091.000,104168.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9794.000,-11856.000,-10365.000,17516.000,98292.000,-246479.000
IncomeTaxExpenseBenefit,,,,1545.000,1560.000,800.000
IncomeTaxesPaid,,,,1528.000,1050.000,6612.000
IncreaseDecreaseInAccountsPayable,,-2097.000,4797.000,29000.000,23878.000,75194.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-500.000,,,,,
IncreaseDecreaseInAccountsReceivable,,,,16291.000,189161.000,-65252.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,-9475.000,54166.000,6275.000
IncreaseDecreaseInAccruedLiabilities,,2400.000,-2400.000,-9990.000,14308.000,-9805.000
IncreaseDecreaseInCustomerDeposits,,,,,,-4486.000
IncreaseDecreaseInDeferredRevenue,,,,,23750.000,-23750.000
IncreaseDecreaseInDeposits,,,,8500.000,-6080.000,-2000.000
IncreaseDecreaseInNotesPayableRelatedParties,,,,15590.000,,
InterestExpense,,,244.000,13575.000,5876.000,-21307.000
InterestExpenseOther,,,-244.000,12710.000,5876.000,6275.000
InterestPaid,,,,4100.000,,14392.000
LeaseAndRentalExpense,,,,21841.000,30719.000,65060.000
LicenseAndServicesRevenue,,,,105000.000,86250.000,23750.000
LicensesRevenue,,,,105000.000,86250.000,23750.000
NetCashProvidedByUsedInFinancingActivities,12000.000,1000.000,7915.000,-990.000,-7500.000,124524.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12000.000,1000.000,7915.000,-990.000,-7500.000,124524.000
NetCashProvidedByUsedInInvestingActivities,,,,-3099.000,-1820.000,-2636.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-3099.000,-1820.000,-2636.000
NetCashProvidedByUsedInOperatingActivities,-10294.000,-11553.000,-7968.000,26277.000,-12868.000,-121888.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10294.000,-11553.000,-7968.000,26277.000,-12868.000,-121888.000
NetIncomeLoss,-9794.000,-11856.000,-10365.000,15971.000,96732.000,-247279.000
OperatingExpenses,9794.000,11856.000,10121.000,649315.000,723694.000,1446331.000
OperatingIncomeLoss,,,,,,-225172.000
OtherNonoperatingIncomeExpense,,,-244.000,-13575.000,-5876.000,-21307.000
OtherSalesRevenueNet,,,,,,11902.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,3099.000,1820.000,2636.000
ProceedsFromAdvancesForConstruction,,,,,,430000.000
ProceedsFromIssuanceOfCommonStock,12000.000,,,,,
ProceedsFromNotesPayable,,1000.000,10000.000,15000.000,,109500.000
ProceedsFromRepaymentsOfNotesPayable,,,,30480.000,,
ProfessionalFees,4565.000,4200.000,7250.000,,,
ProvisionForDoubtfulAccounts,,,,4777.000,80405.000,121832.000
RepaymentsOfNotesPayable,,,2085.000,16490.000,7500.000,49076.000
Revenues,,,,1170168.000,1681541.000,2560473.000
SalariesWagesAndOfficersCompensation,,,,72574.000,133560.000,283881.000
SaleLeasebackTransactionMonthlyRentalPayments,,,,,,712.000
SalesRevenueNet,,,,1170168.000,1681541.000,2560473.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,-109.000,32889.000,84075.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,10200000.000,204000000.000,206287671.000,206500000.000,206500000.000
