,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilities,,,,,,139122.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,242604.000,,,,141978.000,,,,,,161631.000
AccountsPayableCurrent,125071.000,162413.000,,276336.000,143011.000,,,150558.000,171456.000,171832.000,74311.000,126379.000,-47403.000
AccountsPayableRelatedPartiesCurrent,,,,,,,102991.000,,,,,,
AccountsReceivableGross,386.000,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,,,,,79.000
AccountsReceivableNetCurrent,,1887.000,,,790.000,1068.000,645.000,466.000,734.000,511.000,18171.000,162.000,
AcquisitionCostsCumulative,124665.000,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,291296.000,377447.000,,,,,,4704087.000
AdditionalPaidInCapitalCommonStock,,,,,165000.000,,,529031.000,649770.000,1185435.000,2112852.000,3411778.000,
Assets,266665.000,272279.000,283093.000,278265.000,281176.000,156759.000,103996.000,105752.000,110765.000,112134.000,695043.000,854781.000,862074.000
AssetsCurrent,1753.000,3005.000,7742.000,,,3920.000,5328.000,1947.000,4406.000,7064.000,29938.000,256195.000,299132.000
AssetsNet,,,,,,,,,,,,,-184750.000
AssetsNoncurrent,,,,,,152839.000,98668.000,103805.000,106359.000,105070.000,665105.000,598586.000,562941.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,124911.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,124911.000,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,100690.000
CapitalizedCostsMineralInterestsInUnprovedProperties,,124911.000,124911.000,,,,,,,,,,
Cash,699.000,,,,,,,,,,,,505.000
CashAndCashEquivalentsAtCarryingValue,,450.000,7742.000,,2381.000,2852.000,4683.000,1481.000,3672.000,378.000,5592.000,230.000,23325.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,950000000.000,950000000.000,950000000.000,950000000.000,2500000000.000,7500000000.000,7500000000.000,7500000000.000
CommonStockSharesIssued,124133345.000,124133345.000,124133345.000,124133345.000,124133345.000,136379742.000,139016107.000,196033497.000,218595144.000,682518544.000,1111867520.000,4715103282.000,7500000000.000
CommonStockSharesOutstanding,,124133345.000,124133345.000,124133345.000,124133345.000,136379742.000,139016107.000,196033497.000,218595144.000,682518544.000,1111867520.000,4715103282.000,7034916.000
CommonStockSharesSubscriptions,,,,,,-38400.000,-38400.000,-38400.000,-38400.000,-38400.000,-38400.000,-38400.000,-38400.000
CommonStockValue,1241.000,1241.000,,1241.000,1241.000,1363.000,1390.000,1960.000,2186.000,6825.000,11119.000,47151.000,70349.000
CommonStockValueOutstanding,,1241.000,1241.000,1241.000,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,2435435.000
ConvertibleNotesPayableCurrent,,,,,,,107185.000,77410.000,162017.000,193680.000,1093566.000,,
DebtInstrumentUnamortizedDiscount,,,,,,,-16400.000,-127045.000,-255476.000,-161984.000,-263546.000,,
DeferredTaxAssetsGross,,,,702930.000,,,,,,,,,
DeferredTaxAssetsNet,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,301765.000,-109566.000,-264452.000,-806187.000,-2103826.000,-2293342.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,,,-89914.000,-274104.000,-715301.000,-779736.000,
DeferredTaxAssetsValuationAllowance,,,,-702930.000,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,,,,3465.000,3465.000,3465.000
DerivativeFairValueOfDerivativeLiability,,,,,,,99348.000,119133.000,228559.000,194693.000,420094.000,,
DerivativeInstrumentsAndHedgesLiabilities,,,,,,,,119333.000,228559.000,194693.000,420092.000,1541496.000,
DerivativeLiabilitiesCurrent,,,,,,,99348.000,,,,,,1707940.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-86981.000,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,73916.000,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,4600.000,,,,,,,,,,,4540.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,,,,,,4540.000
DueToOfficersOrStockholdersNoncurrent,,,,,,,,,,,,,0.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,144404.000
DueToOtherRelatedPartiesCurrent,,190084.000,,,,,,,,,,,
DueToOtherRelatedPartiesNoncurrent,,,,4540.000,,,,,,,,,
DueToRelatedPartiesCurrent,,73916.000,73916.000,,,,,67909.000,82195.000,82282.000,3356.000,46935.000,144404.000
DueToRelatedPartiesCurrentAndNoncurrent,13411.000,,,,,,,,,,,,-73734.000
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,-190084.000
FiniteLivedIntangibleAssetsNet,,,140000.000,,,,,,,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,140000.000,,140000.000,140000.000,140000.000,88276.000,88275.000,88276.000,88276.000,303920.000,268834.000,251673.000
IntangibleAssetsCurrent,140000.000,,,,,,,,,,,,
Liabilities,,445858.000,,622878.000,515142.000,507237.000,651101.000,610269.000,649202.000,652003.000,1600840.000,2718962.000,
LiabilitiesAndStockholdersEquity,266665.000,272279.000,283093.000,278265.000,281176.000,156759.000,103996.000,105752.000,110765.000,112134.000,695043.000,854781.000,862074.000
LiabilitiesCurrent,390804.000,,564540.000,,,507237.000,651101.000,610269.000,649202.000,652003.000,1600840.000,2718962.000,4116584.000
LinesOfCreditCurrent,,,,4446.000,,,,,,,,,
LoansPayable,,,,190084.000,190084.000,,,,,,,,
LoansPayableCurrent,,,4540.000,,,,,4975.000,4975.000,4975.000,4975.000,4975.000,4975.000
LoansReceivableNet,,,,,,,,,,,,,275728.000
NotesAndLoansReceivableNetCurrent,,,,,,,,,,6175.000,6175.000,255803.000,
NotesPayable,,14845.000,,,,,,,,,,,
NotesPayableCurrent,,,,73556.000,103591.000,99715.000,4975.000,77410.000,162017.000,193680.000,1093566.000,994637.000,2093094.000
NotesPayableRelatedPartiesCurrent,,,,,73916.000,73916.000,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,4540.000,,,,,,,,
OperatingLossCarryforwards,,,,,,702930.000,,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,-702930.000,-301765.000,,,,,,
OtherLiabilitiesCurrent,,,,,,,,,,4541.000,4540.000,,
OtherLongTermDebtCurrent,,,,,,,,190084.000,,,,4540.000,
OtherNotesPayable,,,,,,4400.000,4540.000,,,,,,
OtherNotesPayableCurrent,,,,,,190084.000,190084.000,,,,,,
OtherPrepaidExpenseCurrent,,,,,,,,,,,,,668.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,50000000.000,50000000.000,200000000.000,200000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,110000.000,110000.000,110000.000,110000.000,110000.000,110000.000,110001.000,110001.000,110001.000,110001.000,110000.000,110001.000,
PreferredStockSharesOutstanding,,110000.000,110000.000,110000.000,110000.000,110000.000,110001.000,110001.000,110001.000,110001.000,110000.000,110001.000,
PreferredStockValue,1.000,1.000,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
PreferredStockValueOutstanding,,1.000,1.000,1.000,,,,,,,,,
PrepaidExpenseCurrent,668.000,668.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,4363.000,10440.000,13354.000,13094.000,,,15530.000,18083.000,16794.000,357720.000,326287.000,307803.000
PropertyPlantAndEquipmentNet,,,,,,12839.000,10392.000,,,,,,
