,2011-06-30
AccountsPayableCurrent,6420047.000
AccountsReceivableNetCurrent,4704378.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,212679.000
AdditionalPaidInCapitalPreferredStock,2960904.000
Assets,13899702.000
AssetsCurrent,8973328.000
BankLoans,773515.000
CashAndCashEquivalentsAtCarryingValue,2274615.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,34639823.000
CommonStockSharesIssued,17170015.000
CommonStockSharesOutstanding,17170015.000
CommonStockValue,171700.000
CustomerAdvancesCurrent,599856.000
DeferredTaxAssetsNetCurrent,0.000
DueToOfficersOrStockholdersCurrent,1986172.000
EmployeeRelatedLiabilitiesCurrent,460118.000
IntangibleAssetsNetExcludingGoodwill,1131579.000
InventoryNet,1894893.000
LiabilitiesAndStockholdersEquity,13899702.000
LiabilitiesCurrent,12248970.000
OtherReceivablesNetCurrent,87214.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockValue,0.000
PrepaidExpenseCurrent,0.000
PropertyPlantAndEquipmentNet,1654567.000
RestrictedCashAndCashEquivalentsAtCarryingValue,0.000
RetainedEarningsAccumulatedDeficit,-1694551.000
SecurityDeposit,2140228.000
StockholdersEquity,1650732.000
TaxesPayableCurrent,2008285.000
