,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-08-31,2014-11-30,2015-02-28
AdjustmentForAmortization,,152.000,,,,13.000,,,,,
AdvertisingExpense,0.000,,,,,,,3558.000,,,
AmortizationOfDebtDiscountPremium,,,,,,,3842.000,48658.000,115153.000,,
AmortizationOfFinancingCosts,,,,,,,,,12098.000,211758.000,91408.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,22500000.000,202405554.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-17480.000,,,,-50036.000,,,76537.000,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,108535.000,,
DebtIssuanceCosts,,,,,,1708.000,,,,,
Depreciation,,,,,,,,,4802.000,,
DepreciationDepletionAndAmortization,,,,,,,,,4802.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,-207252.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,19125463000.000,,11003160.000,,
DerivativeLossOnDerivative,,,,,,,33247929.000,,207252.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.000,-0.000,-0.010,-0.010,-73.700,-0.020,0.060,-0.000,0.000
EffectOfExchangeRateOnCash,,,,,,,,,-291.000,,
EmbeddedDerivativeLossOnEmbeddedDerivative,,,,,,,19125463.000,23246071.000,-11003160.000,302000.000,-509252.000
ForeignCurrencyTransactionLossBeforeTax,,,,,,,,,-1185.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,20423321.000,-110903.000,,
GeneralAndAdministrativeExpense,8289.000,11159.000,-2386.000,1613.000,8173.000,10278.000,4911.000,91545.000,386179.000,358981.000,517639.000
ImpairmentOfIntangibleAssetsFinitelived,,,1580.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,-894739.000,120093.000
IncreaseDecreaseInAccountsPayable,,20740.000,,,,-8692.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,-72225.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,3694.000,,,,,
IncreaseDecreaseInDeferredLiabilities,,,,,,,,,2625.000,,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,2744.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,-13302.000,,
InterestExpense,,,,,,2103.000,2106.000,4516.000,22861.000,,21098.000
InterestIncomeExpenseNet,,,,,,-2103.000,-52379340.000,-2875924.000,10536078.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,2500.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,330456.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,330456.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-468.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-468.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,-17480.000,,,,-49568.000,,,-253919.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-17480.000,,,,-49568.000,,,-253919.000,,
NetIncomeLoss,,,,-22724.000,,-41403.000,-52436175.000,-3543622.000,10087894.000,-894739.000,120093.000
NonoperatingIncomeExpense,,,,,,,,,,-513758.000,396746.000
OfficersCompensation,0.000,,,,,,,,,,
OperatingExpenses,41170.000,40062.000,20352.000,22757.000,29103.000,39300.000,56835.000,667698.000,448184.000,380981.000,517639.000
OperatingIncomeLoss,-41124.000,-40062.000,-20352.000,-22724.000,-29086.000,-39300.000,-56835.000,-667698.000,-448184.000,-380981.000,-517639.000
OperatingLeasesRentExpenseNet,,,,,,,,,37281.000,,
OtherAmortizationOfDeferredCharges,,,,,,,,,1500.000,,
OtherCostAndExpenseOperating,,1690.000,1690.000,,,,,,,,
OtherGeneralExpense,15000.000,15000.000,15000.000,15000.000,12500.000,12611.000,27660.000,375107.000,45000.000,22000.000,
OtherNoncashIncomeExpense,,-1690.000,,,,,,,,,
PaidInKindInterest,,,,,,,,,12915.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,468.000,,,,,
ProceedsFromDebtNetOfIssuanceCosts,,,,,,,,,355000.000,,
ProfessionalFees,17881.000,12213.000,4468.000,4454.000,6740.000,16411.000,24264.000,12556.000,17005.000,,
ProfitLoss,-41124.000,-40062.000,-20352.000,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,24544.000,,
SalesRevenueGoodsNet,46.000,,,33.000,,,,,,,
ShareBasedCompensation,,,,,,,,,68167.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,,,74370.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,,,,2650000.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,25000.000,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,100000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,2500.000,,,132370.000,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,58000.000,,
StockholdersEquityOther,,1690.000,,,,,,,124658.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,7040000.000,7040000.000,7040000.000,-14076849.000,7112011.000,711500.000,146635674.000,182452052.000,198404566.000,286273341.000
