,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,177.000,177.000,177.000,177.000,177.000
AccountsPayableCurrent,18641.000,21781.000,30317.000,20648.000,26470.000
AccountsPayableRelatedPartiesCurrent,12000.000,12193.000,,264.000,508.000
AdditionalPaidInCapital,30150.000,30150.000,-7441100.000,-79850.000,14230.000
Assets,14547.000,2391.000,4787.000,496.000,11300.000
AssetsCurrent,14547.000,2391.000,4787.000,496.000,11300.000
CashAndCashEquivalentsAtCarryingValue,1870.000,2214.000,4610.000,319.000,6123.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,8000000000.000,8000000000.000,1000000000.000
CommonStockSharesIssued,60000000.000,60000000.000,7553250000.000,192000000.000,193920000.000
CommonStockSharesOutstanding,50000000.000,50000000.000,7553250000.000,,193920000.000
CommonStockSharesSubscriptions,,,35500.000,35500.000,
CommonStockValue,60000.000,60000.000,7553250.000,192000.000,193920.000
ConvertibleDebt,,,,,14329.000
ConvertibleNotesPayableCurrent,50000.000,50000.000,50000.000,50000.000,50000.000
DebtInstrumentConvertibleConversionPrice1,0.100,,,,
DebtInstrumentFaceAmount,,2271.000,,4200.000,38000.000
DebtInstrumentUnamortizedDiscount,,,,,23671.000
DeferredOfferingCosts,12500.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,55400.000,61622.000,65590.000,65282.000,128580.000
DeferredTaxAssetsValuationAllowance,55400.000,,,65282.000,
DerivativeLiabilities,,,,,68280.000
DueToRelatedPartiesCurrent,7736.000,10507.000,5240.000,9440.000,6740.000
Liabilities,88377.000,94481.000,85557.000,80352.000,181327.000
LiabilitiesAndStockholdersEquity,14547.000,2391.000,4787.000,496.000,11300.000
LiabilitiesCurrent,88377.000,94481.000,85557.000,80352.000,181327.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,6740.000
OperatingLossCarryforwards,162980.000,181240.000,192920.000,192006.000,378177.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PrepaidExpenseCurrent,,,,,5000.000
RetainedEarningsAccumulatedDeficit,-162980.000,-181240.000,-192920.000,-192006.000,-378177.000
SaleOfStockPricePerShare,,,0.001,0.001,
SharesIssued,,,53250000.000,53250000.000,
ShortTermDebtPercentageBearingFixedInterestRate,,,,,0.120
StockholdersEquity,-73830.000,-92090.000,-80770.000,-79856.000,-170027.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-73830.000,-92090.000,-80770.000,-79856.000,-170027.000
TreasuryStockValue,1000.000,1000.000,,,
