,2012-09-30,2013-03-31,2013-09-30
AdvertisingExpense,24000.000,8000.000,
AmortizationOfFinancingCosts,,517000.000,
BusinessCombinationAcquisitionRelatedCosts,2000.000,21000.000,244000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1870000.000,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,56000.000,
Depreciation,3000.000,19000.000,89000.000
EarningsPerShareBasicAndDiluted,-9.180,-3.400,-2.250
GeneralAndAdministrativeExpense,101000.000,546000.000,1270000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-1632000.000,
IncomeLossFromEquityMethodInvestments,,,2000.000
IncomeTaxExpenseBenefit,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-39000.000,
IncreaseDecreaseInAccountsReceivable,,1000.000,
IncreaseDecreaseInDeferredCharges,,71000.000,
IncreaseDecreaseInDueToRelatedParties,,1203000.000,
IncreaseDecreaseInOtherOperatingAssets,,3000.000,
IncreaseDecreaseInPrepaidExpense,,-74000.000,
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,,,2000.000
InterestAndFeeIncomeLoansCommercialRealEstate,,,11000.000
InterestExpense,,1000.000,297000.000
NetCashProvidedByUsedInFinancingActivities,,1803000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1803000.000,
NetCashProvidedByUsedInOperatingActivities,,67000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,67000.000,
NetIncomeLoss,-204000.000,-1632000.000,-3142000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,-58000.000
NoninterestExpenseDirectorsFees,35000.000,,
NotesReduction,,66000.000,
NumberOfOperatingSegments,,1.000,
NumberOfReportableSegments,,2.000,
OperatingExpenses,204000.000,1743000.000,3673000.000
OperatingIncomeLoss,,-1631000.000,-2899000.000
OtherExpenses,,,301000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,71000.000,
PaymentsOfCapitalDistribution,,66000.000,
PaymentsOfStockIssuanceCosts,,-607000.000,
ProceedsFromIssuanceOfCommonStock,,185000.000,
ProceedsFromNotesPayable,,1750000.000,
ProfessionalFees,39000.000,,
ProfitLoss,,,-3200000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,28000.000,
RentalIncomeNonoperating,,,763000.000
RepaymentsOfNotesPayable,,66000.000,
Revenues,0.000,112000.000,774000.000
SalesRevenueNet,0.000,112000.000,774000.000
StockIssuedDuringPeriodSharesDividendReinvestmentPlan,,952.000,
StockIssuedDuringPeriodSharesNewIssues,,488000.000,
SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,,0.600,
UtilitiesOperatingExpenseMaintenanceAndOperations,,55000.000,175000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,22222.000,480348.000,1393810.000
