,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,316000.000,303000.000
AccountsPayableCurrent,59504000.000,51409000.000,54816000.000,49879000.000,53760000.000,44148000.000,42483000.000,51447000.000,52484000.000,38338000.000,40702000.000,41684000.000,39407000.000,35495000.000,39918000.000,31844000.000,27800000.000,25956000.000,34117000.000,35718000.000
AccountsReceivableNetCurrent,75591000.000,68160000.000,62551000.000,75563000.000,76412000.000,72735000.000,75191000.000,75872000.000,79702000.000,65634000.000,65008000.000,56839000.000,59518000.000,53236000.000,46952000.000,42603000.000,46875000.000,45860000.000,44524000.000,45838000.000
AccruedEmployeeBenefitsCurrent,,,,,,,13092000.000,,,,14307000.000,,,,10620000.000,9615000.000,,,8027000.000,
AccruedIncomeTaxesCurrent,4590000.000,4631000.000,2517000.000,1947000.000,1794000.000,3444000.000,2804000.000,4078000.000,4065000.000,274000.000,216000.000,441000.000,243000.000,595000.000,445000.000,634000.000,642000.000,956000.000,233000.000,647000.000
AccruedLiabilitiesCurrent,41921000.000,39970000.000,36230000.000,36340000.000,38314000.000,41228000.000,42156000.000,40261000.000,40529000.000,42346000.000,42094000.000,40462000.000,41233000.000,43136000.000,37017000.000,34106000.000,33284000.000,35777000.000,26859000.000,28819000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,49124000.000,51935000.000,55176000.000,55950000.000,59085000.000,63052000.000,65847000.000,67822000.000,69063000.000,66347000.000,66001000.000,63380000.000,66300000.000,67962000.000,65278000.000,69613000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,-547000.000,-155000.000,289000.000,-637000.000,589000.000,-19000.000,-245000.000,-232000.000,-135000.000,731000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-1429000.000,-673000.000,-43000.000,-1438000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,19249000.000,5869000.000,-3664000.000,1712000.000,-11091000.000,-6699000.000,-2060000.000,-10540000.000,-9480000.000,-1815000.000,-439000.000,-4145000.000,-5768000.000,-19798000.000,-26403000.000,-41954000.000,-39843000.000,-39858000.000,-46049000.000,-41407000.000
AdditionalPaidInCapital,318064000.000,318369000.000,318632000.000,318944000.000,319057000.000,319386000.000,319667000.000,319746000.000,319924000.000,320259000.000,320345000.000,320440000.000,320540000.000,320680000.000,320820000.000,320941000.000,321286000.000,321714000.000,322144000.000,322535000.000
