,2015-09-30,2015-12-31,2016-09-30,2016-12-31
CostOfGoodsSold,-325.000,-388.000,1017.000,
CurrentStateAndLocalTaxExpenseBenefit,,,0.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,-3968.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,0.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,3968.000
EarningsPerShareBasicAndDiluted,,,,-0.000
EarningsPerShareDiluted,0.000,0.000,,
GeneralAndAdministrativeExpense,4668.000,2632.000,6177.000,5486.000
GrossProfit,2675.000,2312.000,5933.000,
IncomeLossFromContinuingOperations,,,,-5486.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,-5486.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,0.000
NetIncomeLoss,-1993.000,-320.000,-244.000,-9454.000
NetIncomeLossAllocatedToLimitedPartners,,,-0.000,
NonoperatingIncomeExpense,0.000,0.000,,
OperatingExpenses,4668.000,2632.000,6177.000,5486.000
OperatingIncomeLoss,-1993.000,-320.000,,-5486.000
OtherNonoperatingIncomeExpense,0.000,0.000,,
ProfitLoss,,,-244.000,
Revenues,3000.000,2700.000,6950.000,
SalesRevenueGoodsNet,3000.000,2700.000,,
SalesRevenueNet,3000.000,2700.000,6950.000,
SalesRevenueServicesNet,0.000,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,6920000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,6920000.000
