,2011-06-30,2011-09-30,2012-09-30,2013-03-31,2013-06-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31
AllocatedShareBasedCompensationExpense,,,,,,,82665.000,,
CashPeriodIncreaseDecrease,,,,,,,-71092.000,,
ComprehensiveIncomeNetOfTax,,,,,,,-531985.000,,
CostsAndExpenses,,,76006.000,49161.000,5324.000,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,0.000,,1500.000,,,,
DeconsolidationGainOrLossAmount,0.000,0.000,,,,,,,
DepreciationAndAmortization,,,,,,18789.000,16666.000,16463.000,17741.000
DepreciationDepletionAndAmortization,,,,,,,16666.000,,
DirectOperatingCosts,,,,,,27585.000,43489.000,46812.000,51998.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,-40173.000,-20153.000,-86058.000,-58994.000,-13767.000,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,0.000,0.000,0.000,,,,,,
EarningsPerShareBasic,,,,,,,-0.000,0.000,0.000
EarningsPerShareDiluted,-0.040,-0.010,0.000,0.000,0.000,,-0.000,0.000,0.000
FinancialServicesCosts,,,,,,,-47551.000,-112500.000,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,12754.000,9199.000,14268.000,432.000
ForeignCurrencyTransactionLossBeforeTax,,,0.000,,,,12887.000,,
GainOrLossOnSaleOfStockInSubsidiary,0.000,0.000,0.000,,,,,,
GeneralAndAdministrativeExpense,40173.000,20153.000,2681.000,4393.000,3621.000,40350.000,85021.000,28342.000,28488.000
IncomeLossFromContinuingOperations,-40173.000,-20153.000,-86058.000,-58994.000,-13767.000,-618147.000,-544872.000,-429755.000,-460058.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,4867.000,-90.000
IncreaseDecreaseInAccountsPayable,,,,-2599.000,,,24279.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,77038.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-5183.000,,
IncreaseDecreaseInDeferredCompensation,,,,,,,8063.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,,2712.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,12000.000,,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,49594.000,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,6555.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,10992.000,,
InterestAndOtherIncome,,,,,,38.000,,,
InterestExpense,,,10052.000,9833.000,9943.000,10052.000,-52001.000,-17717.000,16857.000
InterestExpenseRelatedParty,,,,,,,-40335.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,286128.000,,
LaborAndRelatedExpense,,,,,,,127644.000,123918.000,207183.000
NetCashProvidedByUsedInFinancingActivities,,,,61594.000,,,217200.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,61594.000,,,217200.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-12256.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-12256.000,,
NetCashProvidedByUsedInOperatingActivities,,,,-61594.000,,,-276036.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-61594.000,,,-276036.000,,
NetIncomeLoss,,,-86058.000,-58994.000,-13767.000,-618147.000,-544872.000,-434622.000,-459968.000
NonoperatingIncomeExpense,,,,,,,159695.000,154485.000,-16425.000
OfficersCompensation,,,,,,,,82378.000,81267.000
OperatingExpenses,,,,12000.000,,652216.000,428590.000,354412.000,501679.000
OperatingIncomeLoss,-40173.000,-20153.000,-76006.000,-49161.000,-5324.000,-621674.000,-385177.000,-280137.000,-443543.000
OtherComprehensiveIncomeLossBeforeTax,,,,,,-627643.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,-9496.000,12887.000,,
OtherCostAndExpenseOperating,,,,,,787.000,,,
OtherFinancialServicesCosts,,,,,,,-10609.000,-10000.000,
OtherNonoperatingIncomeExpense,,,-10052.000,-9833.000,-8443.000,3527.000,,,
PaymentsOfFinancingCosts,,,,,,,46159.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,217200.000,,
ProfessionalFees,,,61325.000,32768.000,-10297.000,167330.000,69252.000,53334.000,114954.000
ProfitLoss,,,,-58995.000,,,544872.000,,
PropertyPlantAndEquipmentAdditions,,,,,,,-1264.000,,
Revenues,0.000,0.000,0.000,,,30542.000,43413.000,74275.000,58136.000
SalariesAndWages,,,,,,146113.000,,,
SalesRevenueNet,0.000,0.000,0.000,,,30542.000,43413.000,74275.000,58136.000
ShareBasedCompensation,,,,,,211052.000,,,
TravelAndEntertainmentExpense,,,,,,40997.000,3853.000,3165.000,48.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,163039808.000,169815570.000,169994829.000
WeightedAverageNumberOfSharesOutstandingBasic,919000.000,12082000.000,75919000.000,75919000.000,75919000.000,,162518828.000,167087521.000,167238829.000
