,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,220793000.000,246481000.000,240015000.000,,251279000.000,262733000.000,252562000.000,,276568000.000,333681000.000,283010000.000,,293195000.000,293005000.000,282416000.000,,300875000.000,368476000.000,307673000.000,,339873000.000,381078000.000,304095000.000,,369661000.000
AccountsPayableCurrent,,,,65861000.000,,,,70833000.000,,,,93697000.000,,,,119172000.000,,,,108844000.000,,,,110172000.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,55415000.000,96921000.000,86119000.000,74287000.000,67979000.000,79989000.000,62480000.000,74993000.000,69368000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,24086000.000,,,,24599000.000,,,,,,,,,,,,31719000.000,,,,33043000.000,
AccruedEmployeeBenefitsCurrent,,,,34270000.000,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,1368000.000,6506000.000,22549000.000,5467000.000,7169000.000,8891000.000,19045000.000,23701000.000,19079000.000,22081000.000,35444000.000,24261000.000,12527000.000,6396000.000,17963000.000,15896000.000,8582000.000,7332000.000,12691000.000,12370000.000,9244000.000,5071000.000,30238000.000
AccruedRentCurrent,,,,64373000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,11045000.000,,,,16058000.000,,,,19364000.000,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,18956000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,874086000.000,917994000.000,916603000.000,865077000.000,908778000.000,915276000.000,949049000.000,979171000.000,1017064000.000,1024981000.000,1059967000.000,975606000.000,1012775000.000,1055521000.000,1073995000.000,1098280000.000,1109986000.000,1146208000.000,1151268000.000,1182322000.000,1232450000.000,1290188000.000,1322090000.000,1355218000.000,1408246000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,1098000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,18147000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,57966000.000,-833000.000,-11325000.000,4564000.000,-34572000.000,-27229000.000,-11325000.000,-29789000.000,-70457000.000,-79869000.000,-78947000.000,-88142000.000,-79798000.000,-118065000.000,-147930000.000,-194611000.000,-193977000.000,-253123000.000,-273404000.000,-259633000.000,-234757000.000,-238430000.000,-247046000.000,-233705000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,40827000.000,53444000.000,-21665000.000,-23682000.000,-1846000.000,-39544000.000,-36387000.000,-37698000.000,-34024000.000,-70739000.000,-83517000.000,-81819000.000,-88232000.000,-77872000.000,-117384000.000,-144772000.000,-189546000.000,-191732000.000,-252276000.000,-271686000.000,-260047000.000,-234992000.000,-238672000.000,-247013000.000,-233473000.000
AdditionalPaidInCapitalCommonStock,1040856000.000,1042110000.000,1044670000.000,1047237000.000,1051914000.000,1055013000.000,1058266000.000,1064016000.000,1070923000.000,1074350000.000,1073330000.000,1079304000.000,1086456000.000,1089565000.000,1092548000.000,1095040000.000,1100782000.000,1103758000.000,1107307000.000,1113219000.000,1120061000.000,1122664000.000,1125263000.000,1128442000.000,1131683000.000
Assets,3404139000.000,3503509000.000,3458188000.000,3522408000.000,3574703000.000,3542360000.000,3581318000.000,3863226000.000,3857199000.000,4111617000.000,4082898000.000,4144163000.000,4088878000.000,4116472000.000,4060429000.000,4151980000.000,4046287000.000,4164070000.000,4044256000.000,4126497000.000,4128715000.000,4215693000.000,4176619000.000,4306633000.000,4383326000.000
AssetsCurrent,536466000.000,634083000.000,583574000.000,627118000.000,619310000.000,627246000.000,633426000.000,845161000.000,820745000.000,641713000.000,600460000.000,729599000.000,680334000.000,704048000.000,667838000.000,741010000.000,628821000.000,714281000.000,631117000.000,715151000.000,685907000.000,699185000.000,626920000.000,676317000.000,707868000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,11433000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,19970000.000,21694000.000,6799000.000,8584000.000,1223000.000,3998000.000,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,397857000.000,,,,398151000.000,,,,414838000.000,,,,416680000.000,,,,453034000.000,,,,474453000.000,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,18685000.000,14835000.000,,,,,,44487000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,,,203827000.000,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,44487000.000,44487000.000,,,,300000.000,,,,,,,,,
CapitalLeaseObligationsCurrent,7570000.000,7842000.000,8064000.000,9639000.000,9883000.000,10058000.000,10300000.000,11064000.000,11582000.000,14269000.000,14173000.000,13847000.000,14612000.000,15216000.000,15713000.000,16494000.000,16732000.000,17917000.000,18322000.000,18780000.000,18841000.000,19564000.000,19562000.000,21139000.000,21985000.000
CapitalLeaseObligationsNoncurrent,130901000.000,129502000.000,127198000.000,131533000.000,132833000.000,129572000.000,127258000.000,139107000.000,143160000.000,213761000.000,207914000.000,202509000.000,203272000.000,200075000.000,199609000.000,201978000.000,195857000.000,201493000.000,197590000.000,208952000.000,206368000.000,212752000.000,209020000.000,234281000.000,229819000.000
CapitalLeasedAssetsGross,,,,226522000.000,,,,244022000.000,,,,299322000.000,,,,313277000.000,,,,336666000.000,,,,383826000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,230381000.000,,,,235248000.000,,,,326514000.000,,,,319528000.000,,,,323845000.000,,,,353706000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,23264000.000,,,,25304000.000,,,,31198000.000,,,,33227000.000,,,,35156000.000,,,,38375000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,22807000.000,,,,23436000.000,,,,30568000.000,,,,31542000.000,,,,32441000.000,,,,30636000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,23030000.000,,,,25158000.000,,,,30227000.000,,,,31923000.000,,,,33394000.000,,,,37647000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,22868000.000,,,,25299000.000,,,,31841000.000,,,,31580000.000,,,,34050000.000,,,,38519000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,23119000.000,,,,25117000.000,,,,31905000.000,,,,33185000.000,,,,33640000.000,,,,39104000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,115293000.000,,,,110934000.000,,,,170775000.000,,,,158071000.000,,,,155164000.000,,,,169425000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,,96113000.000,,,,98286000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,141172000.000,,,,150171000.000,,,,216356000.000,,,,218472000.000,,,,227732000.000,,,,255420000.000,
CashAndCashEquivalentsAtCarryingValue,463308000.000,550904000.000,511395000.000,521408000.000,528566000.000,524282000.000,540759000.000,742664000.000,724303000.000,515474000.000,479779000.000,599929000.000,562703000.000,578141000.000,546665000.000,638869000.000,532845000.000,576289000.000,502914000.000,588539000.000,583892000.000,583600000.000,527111000.000,561235000.000,584318000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
