,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-06-29,2013-09-28,2014-07-05,2014-10-04
AdjustmentForAmortization,,,1217000.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,557000.000,,,,,,,
AmortizationOfIntangibleAssets,,,,16200000.000,16700000.000,,19000000.000,19700000.000,27700000.000,30100000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-8327000.000,,-35532000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,969526000.000,,1304618000.000,
BusinessCombinationAcquisitionRelatedCosts,585000.000,1183000.000,586000.000,675000.000,799000.000,3186000.000,2266000.000,1015000.000,15490000.000,20134000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,2600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3603000.000,,,,,,,
ComprehensiveIncomeNetOfTax,,,-6967000.000,5074000.000,-10544000.000,-2115000.000,-11216000.000,4292000.000,-43709000.000,-31419000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,629464000.000,697854000.000,669311000.000,731786000.000,765768000.000,720556000.000,802492000.000,817544000.000,1063376000.000,1100913000.000
DeferredIncomeTaxExpenseBenefit,,,-5575000.000,,,,,,,
DepreciationAndAmortization,,,21054000.000,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,-346000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,-74000.000,-91000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,-26000.000,-154000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,5418000.000,2084000.000
EffectiveIncomeTaxRateContinuingOperations,,,,1.983,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-17113000.000,-82000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,300000.000,,
IncomeLossFromContinuingOperations,,,,,,,,,-49468000.000,-14400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6010000.000,2570000.000,-12538000.000,-5218000.000,-548000.000,-1720000.000,-7572000.000,1709000.000,-75838000.000,-22049000.000
