,2017-03-31,2017-06-30
Depreciation,243.000,
EarningsPerShareBasicAndDiluted,,-0.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,572.000,
GeneralAndAdministrativeExpense,7709.000,20112.000
GrossProfit,1500.000,6910.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-6209.000,-13202.000
IncreaseDecreaseInPrepaidExpense,838.000,
NetCashProvidedByUsedInFinancingActivities,5700.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5700.000,
NetCashProvidedByUsedInOperatingActivities,-5128.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5128.000,
NetIncomeLoss,-6209.000,-13202.000
OperatingExpenses,7709.000,20112.000
PaymentsToAcquireLoansReceivable,5700.000,
ProfitLoss,-6209.000,
Revenues,1500.000,6910.000
SalesRevenueNet,1500.000,6910.000
WeightedAverageNumberOfDilutedSharesOutstanding,5000000.000,5573231.000
