,2011-12-31,2012-12-31,2013-12-31,2015-06-30,2016-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,873613.000,511047.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,1745.000,234772.000
AllocatedShareBasedCompensationExpense,,,,729000.000,
AmortizationOfFinancingCostsAndDiscounts,,,,228404.000,909861.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,12921728.000,16890179.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-9787.000,-294.000,3787.000,-2304319.000,-217765.000
CostOfGoodsSold,0.000,0.000,0.000,14448.000,11828.000
DeferredOtherTaxExpenseBenefit,,,2700.000,,
DepreciationAndAmortization,,,,,388840.000
DepreciationDepletionAndAmortization,,,,385773.000,
DerivativeGainLossOnDerivativeNet,,,,-449600.000,2020698.000
DerivativeGainOnDerivative,,,,,196000.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,-0.240,-0.190
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.000,0.200,0.340,0.340
GainLossOnDispositionOfAssets1,,,,,9400.000
GainLossOnDispositionOfIntangibleAssets,,,,-12283.000,-6592.000
GainLossOnSaleOfNotesReceivable,20000.000,0.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,17353.000,
GainsLossesOnExtinguishmentOfDebt,,,0.000,,-68972.000
GeneralAndAdministrativeExpense,4285.000,3439.000,3510.000,2392467.000,3841256.000
GrossProfit,0.000,0.000,0.000,33599.000,34841.000
IncomeLossAttributableToParent,,-43076.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-23111.000,-43076.000,-55071.000,-5308139.000,-4358425.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,0.000,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,800.000,800.000
IncomeTaxExpenseBenefitContinuingOperations,,-8600.000,-11000.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,1651800.000,1938800.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,-687000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,0.000,-1805000.000,-1482000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,378000.000,515000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,-224000.000,-284000.000
IncomeTaxesPaidNet,0.000,0.000,0.000,800.000,800.000
IncreaseDecreaseInAccountsPayable,,3810.000,11337.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,36415.000,1424034.000
IncreaseDecreaseInAccountsPayableTrade,1913.000,,,,
IncreaseDecreaseInAccountsReceivable,,,,-2958.000,
IncreaseDecreaseInDeferredCompensation,12000.000,12000.000,12000.000,,
IncreaseDecreaseInDerivativeLiabilities,,,,,-2020698.000
IncreaseDecreaseInDueFromRelatedParties,,,1500.000,,
IncreaseDecreaseInInterestPayableNet,1596.000,2174.000,959.000,,
IncreaseDecreaseInInventories,,,,65668.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-18147.000,4033.000
IncreaseDecreaseInPrepaidExpense,-2185.000,1398.000,787.000,,
InterestExpense,-1596.000,-2174.000,3495.000,80131.000,457208.000
InterestPaid,0.000,0.000,1035.000,75315.000,152675.000
InventoryLIFOReserveEffectOnIncomeNet,,,,,65668.000
LaborAndRelatedExpense,12000.000,12000.000,12000.000,,
LeaseAndRentalExpense,,,,105000.000,106000.000
NetCashProvidedByUsedInFinancingActivities,0.000,23400.000,32275.000,1261057.000,1344574.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,23400.000,32275.000,1261057.000,1344574.000
NetCashProvidedByUsedInInvestingActivities,20000.000,0.000,0.000,-180609.000,-23729.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,20000.000,0.000,0.000,-180609.000,-23729.000
NetCashProvidedByUsedInOperatingActivities,-29787.000,-23694.000,-28488.000,-3384767.000,-1538610.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-29787.000,-23694.000,-28488.000,-3384767.000,-1538610.000
NetIncomeLoss,-23111.000,-43076.000,,-5308939.000,-4359225.000
NonoperatingIncomeExpense,,-2174.000,-3495.000,-737781.000,587515.000
NotesIssued1,,,,692000.000,996000.000
OfficersCompensation,,,12000.000,,
OperatingExpenses,41515.000,40902.000,51576.000,4603957.000,4980781.000
OperatingIncomeLoss,-41515.000,-40902.000,-51576.000,-4570358.000,-4945940.000
OtherNonoperatingIncome,,,,,50.000
OtherNonoperatingIncomeExpense,18404.000,,,15284.000,
PaymentsForRepurchaseOfCommonStock,,,,111884.000,19400.000
PaymentsToAcquireIntangibleAssets,,,,4483.000,9603.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,193479.000,14126.000
ProceedsFromCollectionOfNotesReceivable,,0.000,0.000,,
ProceedsFromConvertibleDebt,,,,,625000.000
ProceedsFromIssuanceOfCommonStock,,,31000.000,,
ProceedsFromNotesPayable,0.000,23400.000,22925.000,637500.000,1197500.000
ProceedsFromSaleAndCollectionOfNotesReceivable,20000.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,17353.000,
ProceedsFromStockOptionsExercised,,,,880000.000,
ProfessionalFees,25230.000,25463.000,36066.000,,
ProfitLoss,-23111.000,-43076.000,-55071.000,,
RelatedPartyTransactionRate,,,0.050,,
RepaymentsOfNotesPayable,,,-21650.000,144559.000,458526.000
ResearchAndDevelopmentExpense,,,,2137628.000,1114051.000
Revenues,0.000,0.000,0.000,48047.000,46669.000
SalesRevenueNet,0.000,0.000,0.000,48047.000,46669.000
SellingAndMarketingExpense,,,,73862.000,25474.000
ShareBasedCompensation,,,,873613.000,511047.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,214584.000,690793.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,1.740,1.510
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,620000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,570000.000,540000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,0.590,0.770
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm,,,4.860,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,570000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,1.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,2.000,1.320
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,,,,103195.000,135844.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,,,,0.620,0.790
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,1122984.000,817296.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,,0.610,0.750
StockIssued1,,,,25000.000,1476458.000
StockIssuedDuringPeriodSharesIssuedForCash,,,620000.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,35000.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,-876667.000,
StockIssuedDuringPeriodValueIssuedForCash,,,31000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,1476924.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,880000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,6200.000,8300.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,21998528.000,22577724.000
WeightedAverageNumberOfSharesOutstandingBasic,,,53590027.000,,
