,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToNoncurrentAssets,11782000.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,1829000.000,,,,2425000.000,,,,1582000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,5000.000,,,,
AmortizationOfDebtDiscountPremium,,,171000.000,,,,264000.000,,,,,,,,
AmortizationOfFinancingCosts,,,1167000.000,,,,990000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,1495000.000,,,,1348000.000
AmortizationOfIntangibleAssets,,,,,,,2600000.000,,,,,,,,
AssetImpairmentCharges,0.000,16300000.000,,1302000.000,66000.000,,,1238000.000,2307000.000,,2446000.000,69692000.000,27699000.000,1554000.000,0.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,0.130,0.940,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,0.130,0.940,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,12620000.000,88836000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,170719000.000,152736000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-35999000.000,,,,-1648000.000,,,,2179000.000,,,,16607000.000
CommonStockDividendsPerShareDeclared,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275
ComprehensiveIncomeNetOfTax,2677000.000,-3671000.000,3332000.000,5058000.000,24351000.000,2737000.000,10705000.000,16587000.000,87118000.000,62349000.000,-3198000.000,-52269000.000,28697000.000,39316000.000,22716000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1422000.000,948000.000,911000.000,1081000.000,1968000.000,997000.000,1329000.000,1542000.000,4453000.000,3391000.000,880000.000,-1085000.000,2025000.000,2420000.000,1780000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,4099000.000,-2723000.000,4243000.000,6139000.000,26319000.000,3734000.000,12034000.000,18129000.000,91571000.000,65740000.000,-2318000.000,-53354000.000,30722000.000,41736000.000,24496000.000
ContractsRevenue,20795000.000,16991000.000,21790000.000,23861000.000,34739000.000,26358000.000,38324000.000,42172000.000,17058000.000,8848000.000,11220000.000,12003000.000,11149000.000,13992000.000,13034000.000
ContributionOfProperty,,,,,,,,,,,22600000.000,,,,0.000
CostOfServices,19382000.000,16306000.000,18624000.000,23136000.000,33593000.000,24705000.000,37498000.000,41293000.000,16132000.000,7773000.000,10694000.000,11478000.000,10341000.000,12968000.000,12486000.000
CostsAndExpenses,99566000.000,114708000.000,121461000.000,107984000.000,115593000.000,109823000.000,130459000.000,132892000.000,118751000.000,123270000.000,113843000.000,172948000.000,130578000.000,104549000.000,104368000.000
DepreciationAndAmortization,28866000.000,29210000.000,43596000.000,30895000.000,30237000.000,31358000.000,31599000.000,33786000.000,38403000.000,36237000.000,34527000.000,33248000.000,32015000.000,32929000.000,33059000.000
DepreciationDepletionAndAmortization,,,44101000.000,,,,32091000.000,,,,35129000.000,,,,33570000.000
DilutiveSecurities,,,,0.000,,,,,,,,,,,
