,2014-12-31,2015-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,4022.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,13257.000,-9735.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,-20934.000
IncreaseDecreaseInAccountsPayable,,4022.000
IncreaseDecreaseInAccountsPayableRelatedParties,4022.000,
IncreaseDecreaseInOperatingCapital,3946.000,
LeaseAndRentalExpense,4584.000,4584.000
LeaseOperatingExpense,4584.000,
NetCashProvidedByUsedInFinancingActivities,45315.000,5837.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,45315.000,5837.000
NetCashProvidedByUsedInOperatingActivities,-32059.000,-15572.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-32059.000,-15572.000
NetIncomeLoss,-40104.000,-20934.000
OperatingExpenses,40104.000,20934.000
OperatingIncomeLoss,-40104.000,
OtherCostAndExpenseOperating,12061.000,7100.000
ProceedsFromIssuanceOrSaleOfEquity,11818.000,
ProceedsFromLinesOfCredit,15000.000,
ProceedsFromNotesPayable,33497.000,5837.000
ProfessionalFees,23459.000,9250.000
ProfitLoss,-40104.000,-20934.000
RepaymentsOfAssumedDebt,7113.000,
RepaymentsOfDebt,7439.000,
Revenues,0.000,0.000
SalesRevenueNet,0.000,0.000
ShareBasedCompensation,4023.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,40234000.000,
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,7537.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,85376000.000,
