,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,,,,,114000000.000,119000000.000,111000000.000,104000000.000,,,,,,,146458000.000,,122675000.000,125880000.000,181258000.000,158992000.000,125847000.000
AdvertisingRevenue,,,,,,,,,,,,,,,,,,,,,,,0.000
AllocatedShareBasedCompensationExpense,,,,6757000.000,6092000.000,,10219000.000,4557000.000,10552000.000,4319000.000,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,,,,,988000.000,,,,
ComprehensiveIncomeNetOfTax,,289240000.000,282225000.000,220031000.000,-241124000.000,230664000.000,207700000.000,227927000.000,195637000.000,198867000.000,202576000.000,186893000.000,160459000.000,292151000.000,175346000.000,218367000.000,165336000.000,204742000.000,249954000.000,263758000.000,177031000.000,213630000.000,241895000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,150000.000,,-741000.000,-4492000.000,-2342000.000,-2250000.000,-3945000.000,-3168000.000,-4940000.000,-5189000.000,-6729000.000,-4438000.000,-8925000.000,-12655000.000,-757000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,347397000.000,,,,,,,,195787000.000,,201835000.000,182401000.000,158117000.000,289901000.000,171401000.000,215199000.000,160396000.000,199553000.000,243225000.000,259320000.000,168106000.000,200975000.000,241138000.000
ContractRevenueCost,67669000.000,91024000.000,89056000.000,118293000.000,122821000.000,,,,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,342464000.000,394507000.000,397719000.000,404701000.000,452968000.000,405297000.000,429718000.000,395495000.000,450757000.000,408766000.000,408364000.000,422457000.000,452280000.000,389323000.000,370161000.000,382120000.000,428028000.000,395299000.000,359533000.000,334473000.000,391084000.000,316138000.000,280177000.000
CostOfGoodsSoldSubscription,1727091000.000,1700457000.000,1764435000.000,1827204000.000,1811303000.000,1843162000.000,1887593000.000,1893046000.000,1938142000.000,1958330000.000,2015673000.000,2042504000.000,2072891000.000,1935574000.000,2096143000.000,2167880000.000,2113962000.000,2133419000.000,2151427000.000,2171678000.000,2150558000.000,2140042000.000,2177930000.000
CostOfTransmission,,,,,,,,,,,,178660000.000,179401000.000,,,,,,,,,,
CostsAndExpenses,2621118000.000,2618595000.000,2673256000.000,2815383000.000,3514211000.000,2755815000.000,2822145000.000,2843761000.000,2954766000.000,2947394000.000,3001940000.000,3101369000.000,3164913000.000,2980860000.000,3114773000.000,3171410000.000,3163510000.000,3135878000.000,3100489000.000,3106729000.000,3141002000.000,3087854000.000,2982166000.000
DeferredIncomeTaxExpenseBenefit,,,5536000.000,,,,8839000.000,,,,-40721000.000,,,,-32217000.000,,,,-35853000.000,,,,-15793000.000
DepreciationAndAmortization,234138000.000,224507000.000,197295000.000,279438000.000,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,212931000.000,,205496000.000,228165000.000,229749000.000,242577000.000,224966000.000,248382000.000,246140000.000,236613000.000,223895000.000,237248000.000,229922000.000,216622000.000,212254000.000,228963000.000,210532000.000,212630000.000,182028000.000
GainLossOnInvestments,,,2619000.000,,,,,,,,,,,,,,,,32310000.000,,,,
GainLossRelatedToLitigationSettlement,,,,,-730457000.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,137816000.000,150778000.000,160736000.000,155841000.000,153408000.000,146354000.000,145582000.000,152718000.000,154378000.000,165220000.000,159183000.000,178381000.000,189961000.000,234621000.000,200446000.000,167802000.000,180070000.000,197048000.000,192067000.000,181805000.000,188959000.000,190373000.000,125310000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,264843000.000,,413067000.000,422964000.000,269833000.000,306694000.000,370737000.000
IncomeTaxExpenseBenefit,221877000.000,184433000.000,166591000.000,134951000.000,-154774000.000,139158000.000,119452000.000,129625000.000,97151000.000,113427000.000,115882000.000,109532000.000,62109000.000,123308000.000,104600000.000,125871000.000,97629000.000,119540000.000,157562000.000,164008000.000,101644000.000,105563000.000,129779000.000
IncomeTaxesPaid,,,4321000.000,,,,300000.000,,,,2166000.000,,,,577000.000,,,,4276000.000,,,,824000.000
IncreaseDecreaseInOperatingCapital,,,-181029000.000,,,,,,,,,,,,,,,,,,,,
