,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccruedIncomeTaxesCurrent,,,,,,,,,,,,8600000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,312890000.000,,,,295342000.000,,,,323656000.000,,,,352322000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,56596000.000,82805000.000,73235000.000,81162000.000,82668000.000,93827000.000,86526000.000,74201000.000,6585000.000,-10355000.000,-15641000.000,4400000.000,2100000.000,-7600000.000,-7070000.000,5045000.000,-1749000.000,2528000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,349000.000,281000.000,222000.000,180000.000,139000.000,97000.000,56000.000,21000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,652000.000,619000.000,1085000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,-14000.000,-11000.000,-28000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,26535000.000,56293000.000,82467000.000,72372000.000,81342000.000,82807000.000,93924000.000,86582000.000,74222000.000,6585000.000,-10355000.000,-15641000.000,-4363000.000,2100000.000,-7592000.000,-7074000.000,5031000.000,-1760000.000,2500000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxHeldtomaturityDebtSecurities,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AdditionalPaidInCapital,480918000.000,485064000.000,489037000.000,489200000.000,489717000.000,491439000.000,485975000.000,490339000.000,496013000.000,507560000.000,519760000.000,541210000.000,549989000.000,556284000.000,565822000.000,578046000.000,599800000.000,615371000.000,621716000.000
Assets,21635932000.000,22526089000.000,23104260000.000,23666291000.000,24038489000.000,24801973000.000,26251528000.000,28618492000.000,27433754000.000,27379502000.000,29059404000.000,29717951000.000,29738252000.000,30819092000.000,32015600000.000,32610363000.000,32698899000.000,33760498000.000,35575724000.000
