,2016-12-31
AccretionExpense,4557000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6628000.000
AdvertisingExpense,4200000.000
AllocatedShareBasedCompensationExpense,6526000.000
AmortizationOfDeferredSalesCommissions,13200000.000
AmortizationOfIntangibleAssets,12505000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,7056985.000
AssetImpairmentCharges,0.000
BusinessAcquisitionsProFormaNetIncomeLoss,-39000000.000
BusinessAcquisitionsProFormaRevenue,128196000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,371000.000
CapitalExpendituresIncurredButNotYetPaid,63000.000
CapitalizedComputerSoftwareAmortization1,1800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,6913000.000
ComprehensiveIncomeNetOfTax,-39200000.000
CostOfGoodsSoldSubscription,25900000.000
CostOfRevenue,30211000.000
CostsAndExpenses,126846000.000
CurrentForeignTaxExpenseBenefit,840000.000
CurrentIncomeTaxExpenseBenefit,845000.000
CurrentStateAndLocalTaxExpenseBenefit,5000.000
DeferredFederalIncomeTaxExpenseBenefit,-6086000.000
DeferredForeignIncomeTaxExpenseBenefit,-1144000.000
DeferredIncomeTaxExpenseBenefit,-7432000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-202000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,2300000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.030
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,1.000
Depreciation,3100000.000
DepreciationAndAmortization,17424000.000
EarningsPerShareBasicAndDiluted,-0.920
EffectiveIncomeTaxRateContinuingOperations,0.144
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.165
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.029
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.030
EffectiveIncomeTaxRateReconciliationTaxCredits,-0.012
FairValueAdjustmentOfWarrants,5880000.000
GeneralAndAdministrativeExpense,27911000.000
GrossProfit,92912000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-45123000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-45746000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-623000.000
IncomeTaxExpenseBenefit,-6587000.000
IncomeTaxesPaid,176000.000
IncreaseDecreaseInAccountsPayable,3544000.000
IncreaseDecreaseInAccountsReceivable,15541000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,3864000.000
IncreaseDecreaseInDeferredCharges,3421000.000
IncreaseDecreaseInDeferredRevenue,29482000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-1189000.000
IncreaseDecreaseInOtherOperatingAssets,201000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3095000.000
InterestExpense,5932000.000
InterestPaid,8646000.000
LeaseAndRentalExpense,2900000.000
NetCashProvidedByUsedInFinancingActivities,131395000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,131395000.000
NetCashProvidedByUsedInInvestingActivities,-119674000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-119674000.000
NetCashProvidedByUsedInOperatingActivities,-4808000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4808000.000
NetIncomeLoss,-39159000.000
OperatingIncomeLoss,-33934000.000
OtherComprehensiveIncomeLossNetOfTax,-41000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-41000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,0.000
OtherNonoperatingIncomeExpense,-11812000.000
PaymentsOfStockIssuanceCosts,4372000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,31488000.000
PaymentsToAcquireMarketableSecurities,83192000.000
PaymentsToAcquirePropertyPlantAndEquipment,1724000.000
PaymentsToDevelopSoftware,3270000.000
ProceedsFromIssuanceInitialPublicOffering,156362000.000
ProceedsFromIssuanceOfCommonStock,3075000.000
ProceedsFromIssuanceOfLongTermDebt,34300000.000
ProceedsFromStockOptionsExercised,2860000.000
RepaymentsOfLongTermCapitalLeaseObligations,124000.000
ResearchAndDevelopmentExpense,21125000.000
Revenues,123123000.000
SalesRevenueNet,123123000.000
SellingAndMarketingExpense,77810000.000
ShareBasedCompensation,6526000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.475
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.014
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,580660.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,1072920.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,5.840
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,7.470
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,14.650
StockIssuedDuringPeriodSharesStockOptionsExercised,522450.000
StockIssuedDuringPeriodValueNewIssues,3075000.000
StockIssuedDuringPeriodValueStockOptionsExercised,2860000.000
SubscriptionRevenue,117524000.000
TechnologyServicesCosts,4311000.000
TechnologyServicesRevenue,5599000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,104000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,7602000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,42497000.000
