,2013-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,1760.000
AdditionalPaidInCapital,3663.000
Assets,7881.000
AssetsCurrent,7881.000
Cash,7881.000
CashAndCashEquivalentsAtCarryingValue,7881.000
CashEquivalentsAtCarryingValue,0.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,75000000.000
CommonStockSharesIssued,6200000.000
CommonStockSharesOutstanding,6200000.000
CommonStockValue,6200.000
Liabilities,5776.000
LiabilitiesAndStockholdersEquity,7881.000
LiabilitiesCurrent,5776.000
NotesAndLoansPayableCurrent,4016.000
OperatingLossCarryforwards,7800.000
RetainedEarningsAccumulatedDeficit,-7758.000
SharesIssued,200000.000
SharesIssuedPricePerShare,0.019
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2105.000
