,2011-09-30
ComprehensiveIncomeNetOfTax,-7893681.000
CostOfGoodsSold,136166.000
CostOfRevenue,149376.000
CostOfServices,13210.000
EarningsPerShareBasicAndDiluted,-0.990
GrossProfit,191531.000
IncomeTaxExpenseBenefit,-2845136.000
InterestExpense,29769.000
InvestmentIncomeDividend,645792.000
InvestmentIncomeInvestmentExpense,31444.000
NetIncomeLoss,-4183669.000
NonoperatingIncomeExpense,-5767733.000
OperatingExpenses,1452603.000
OperatingIncomeLoss,-1261072.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-3710012.000
OtherIncome,3093.000
ResearchAndDevelopmentExpense,637051.000
Revenues,340907.000
SalesRevenueGoodsGross,260231.000
SalesRevenueNet,337814.000
SalesRevenueServicesGross,80676.000
SellingGeneralAndAdministrativeExpense,815552.000
UnrealizedGainLossOnDerivatives,-6608910.000
WeightedAverageNumberOfSharesOutstandingBasic,4219026.000
