,2016-03-31,2016-06-30,2016-09-30
AdvertisingExpense,27000.000,17200.000,11200.000
AmortizationOfFinancingCosts,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-320852.000,,
Depreciation,503.000,,
EarningsPerShareBasicAndDiluted,-0.020,-0.030,-0.010
FairValueAdjustmentOfWarrants,7724.000,13344.000,-45241.000
GeneralAndAdministrativeExpense,167524.000,203206.000,171239.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-848026.000,-884900.000,-432524.000
IncomeTaxExpenseBenefit,3216.000,800.000,
IncreaseDecreaseInAccountsPayableRelatedParties,-193036.000,,
IncreaseDecreaseInDerivativeLiabilities,-988.000,,
IncreaseDecreaseInPrepaidExpense,-8227.000,,
InterestExpense,-144059.000,-144059.000,145633.000
LeaseAndRentalExpense,3400.000,,
MarketingExpense,26690.000,17161.000,13398.000
NetCashProvidedByUsedInInvestingActivities,-3283.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3283.000,,
NetCashProvidedByUsedInOperatingActivities,-317569.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-317569.000,,
NetIncomeLoss,-851242.000,-885700.000,-432524.000
NonoperatingIncomeExpense,135347.000,358017.000,-103083.000
OperatingExpenses,712679.000,526883.000,329441.000
OperatingIncomeLoss,-712679.000,-526883.000,-329441.000
OperatingLeasesRentExpenseNet,9800.000,11300.000,9600.000
PaymentsToAcquirePropertyPlantAndEquipment,3283.000,,
ProceedsFromRelatedPartyDebt,0.000,0.000,0.000
StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,-143226.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,34323000.000,34397176.000,34397185.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,34323000.000,34397176.000,34397185.000
WeightedAverageNumberOfSharesOutstandingBasic,34323000.000,34397176.000,34397185.000
