,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,4742421.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2397837.000,2658835.000,2934737.000,-5051023.000,3130915.000
CapitalExpendituresIncurredButNotYetPaid,2060392.000,,,,5841793.000
CashAndCashEquivalentsPeriodIncreaseDecrease,85985573.000,,,,-35976060.000
ComprehensiveIncomeNetOfTax,-20836107.000,-15718958.000,-21081808.000,-25374931.000,-29718954.000
CostsAndExpenses,,,21180396.000,,29964894.000
Depreciation,11045.000,16071.000,5711.000,31803.000,244137.000
DepreciationDepletionAndAmortization,11045.000,,,,244137.000
EarningsPerShareBasicAndDiluted,-1.240,-0.680,-0.870,-0.880,-1.070
IncreaseDecreaseInAccountsPayable,580688.000,,,,6525937.000
IncreaseDecreaseInAccruedLiabilities,169971.000,,,,-7154442.000
IncreaseDecreaseInOtherNoncurrentAssets,731663.000,,,,641616.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,420180.000,,,,2532858.000
InterestIncomeExpenseNet,52895.000,78829.000,98588.000,172453.000,245940.000
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,,,,,67200.000
NetCashProvidedByUsedInFinancingActivities,97327990.000,,,,214900.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,97327990.000,,,,214900.000
NetCashProvidedByUsedInInvestingActivities,-3659718.000,,,,-8064242.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3659718.000,,,,-8064242.000
NetCashProvidedByUsedInOperatingActivities,-7682699.000,,,,-28126718.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7682699.000,,,,-28126718.000
NetIncomeLoss,-20836107.000,-15718958.000,-21081808.000,-25374931.000,-29718954.000
OperatingExpenses,20889002.000,15797787.000,,,
OperatingIncomeLoss,-20889002.000,-15797787.000,-21180396.000,-25547384.000,-29964894.000
PaymentsOfStockIssuanceCosts,883713.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,3659718.000,,,,8064242.000
ProceedsFromIssuanceOfCommonStock,98169703.000,,,,
ProceedsFromStockOptionsExercised,,,,,214900.000
ProceedsFromWarrantExercises,42000.000,,,,0.000
ResearchAndDevelopmentExpense,16065089.000,10379521.000,14097713.000,18349344.000,20327087.000
Revenues,,,0.000,,
SalesRevenueNet,,,0.000,,
SellingGeneralAndAdministrativeExpense,4823913.000,5418266.000,7082683.000,7198040.000,9637807.000
ShareBasedCompensation,13543547.000,,,,5083878.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.900,0.900,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.016,0.016,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16774718.000,23013838.000,24166113.000,-41307086.000,27733701.000
